date_level,population,stock number,total portion
20170616_1-999,"19,256","1,143,931",0.49
"20170616_1,000-5,000","10,186","22,369,161",9.65
"20170616_5,001-10,000","2,116","17,488,330",7.54
"20170616_10,001-15,000",579,"7,463,449",3.22
"20170616_15,001-20,000",479,"9,093,153",3.92
"20170616_20,001-30,000",364,"9,474,665",4.08
"20170616_30,001-40,000",179,"6,466,527",2.79
"20170616_40,001-50,000",133,"6,275,689",2.70
"20170616_50,001-100,000",211,"15,618,281",6.73
"20170616_100,001-200,000",79,"10,649,647",4.59
"20170616_200,001-400,000",45,"12,403,946",5.35
"20170616_400,001-600,000",12,"5,883,730",2.53
"20170616_600,001-800,000",5,"3,449,809",1.48
"20170616_800,001-1,000,000",3,"2,811,000",1.21
"20170616_1,000,001以上",17,"101,159,708",43.65
20170609_1-999,"19,255","1,145,857",0.49
"20170609_1,000-5,000","10,212","22,424,110",9.67
"20170609_5,001-10,000","2,107","17,418,678",7.51
"20170609_10,001-15,000",586,"7,551,755",3.25
"20170609_15,001-20,000",471,"8,931,499",3.85
"20170609_20,001-30,000",363,"9,468,639",4.08
"20170609_30,001-40,000",181,"6,534,233",2.81
"20170609_40,001-50,000",133,"6,321,231",2.72
"20170609_50,001-100,000",216,"15,861,635",6.84
"20170609_100,001-200,000",79,"10,752,647",4.63
"20170609_200,001-400,000",45,"12,232,176",5.27
"20170609_400,001-600,000",13,"6,365,309",2.74
"20170609_600,001-800,000",4,"2,721,000",1.17
"20170609_800,001-1,000,000",3,"2,811,000",1.21
"20170609_1,000,001以上",17,"101,211,257",43.67
20170603_1-999,"19,246","1,146,296",0.49
"20170603_1,000-5,000","10,197","22,370,330",9.65
"20170603_5,001-10,000","2,100","17,369,422",7.49
"20170603_10,001-15,000",594,"7,648,046",3.3
"20170603_15,001-20,000",465,"8,809,805",3.8
"20170603_20,001-30,000",362,"9,426,639",4.06
"20170603_30,001-40,000",186,"6,700,742",2.89
"20170603_40,001-50,000",128,"6,057,670",2.61
"20170603_50,001-100,000",218,"16,077,687",6.93
"20170603_100,001-200,000",79,"10,699,647",4.61
"20170603_200,001-400,000",46,"12,805,176",5.52
"20170603_400,001-600,000",12,"5,984,309",2.58
"20170603_600,001-800,000",5,"3,488,000",1.5
"20170603_800,001-1,000,000",2,"1,906,000",0.82
"20170603_1,000,001以上",17,"101,261,257",43.69
20170526_1-999,"19,241","1,146,418",0.49
"20170526_1,000-5,000","10,201","22,342,481",9.64
"20170526_5,001-10,000","2,089","17,304,434",7.46
"20170526_10,001-15,000",592,"7,615,377",3.28
"20170526_15,001-20,000",456,"8,632,499",3.72
"20170526_20,001-30,000",367,"9,547,893",4.11
"20170526_30,001-40,000",186,"6,726,178",2.9
"20170526_40,001-50,000",124,"5,873,670",2.53
"20170526_50,001-100,000",227,"16,762,687",7.23
