date_level,population,stock number,total portion
20170609_1-999,"9,185","515,055",0.30
"20170609_1,000-5,000","3,065","7,316,399",4.32
"20170609_5,001-10,000",811,"6,401,023",3.78
"20170609_10,001-15,000",282,"3,541,377",2.09
"20170609_15,001-20,000",165,"3,040,705",1.79
"20170609_20,001-30,000",198,"4,983,333",2.94
"20170609_30,001-40,000",70,"2,425,673",1.43
"20170609_40,001-50,000",73,"3,361,031",1.98
"20170609_50,001-100,000",113,"7,951,342",4.69
"20170609_100,001-200,000",74,"10,696,988",6.32
"20170609_200,001-400,000",26,"7,223,950",4.26
"20170609_400,001-600,000",6,"3,001,197",1.77
"20170609_600,001-800,000",8,"5,380,142",3.17
"20170609_800,001-1,000,000",2,"1,821,020",1.07
"20170609_1,000,001以上",11,"101,540,765",60.01
20170603_1-999,"9,188","515,811",0.30
"20170603_1,000-5,000","2,924","6,999,439",4.13
"20170603_5,001-10,000",787,"6,172,236",3.64
"20170603_10,001-15,000",278,"3,484,819",2.05
"20170603_15,001-20,000",169,"3,104,640",1.83
"20170603_20,001-30,000",200,"5,020,000",2.96
"20170603_30,001-40,000",75,"2,602,673",1.53
"20170603_40,001-50,000",66,"3,070,031",1.81
"20170603_50,001-100,000",121,"8,496,289",5.02
"20170603_100,001-200,000",73,"10,826,988",6.39
"20170603_200,001-400,000",28,"7,849,950",4.63
"20170603_400,001-600,000",7,"3,512,197",2.07
"20170603_600,001-800,000",6,"4,202,142",2.48
"20170603_800,001-1,000,000",3,"2,634,020",1.55
"20170603_1,000,001以上",11,"100,708,765",59.52
20170526_1-999,"9,192","515,697",0.30
"20170526_1,000-5,000","2,969","7,079,128",4.18
"20170526_5,001-10,000",799,"6,282,468",3.71
"20170526_10,001-15,000",279,"3,497,312",2.06
"20170526_15,001-20,000",170,"3,113,007",1.83
"20170526_20,001-30,000",199,"4,991,333",2.94
"20170526_30,001-40,000",75,"2,617,673",1.54
"20170526_40,001-50,000",69,"3,210,031",1.89
"20170526_50,001-100,000",117,"8,282,289",4.89
"20170526_100,001-200,000",77,"11,517,988",6.80
"20170526_200,001-400,000",25,"7,010,950",4.14
"20170526_400,001-600,000",7,"3,429,197",2.02
"20170526_600,001-800,000",6,"4,232,142",2.50
"20170526_800,001-1,000,000",3,"2,662,020",1.57
"20170526_1,000,001以上",11,"100,758,765",59.55
20170519_1-999,"9,193","516,206",0.30
"20170519_1,000-5,000","3,001","7,144,051",4.22
"20170519_5,001-10,000",801,"6,280,200",3.71
"20170519_10,001-15,000",285,"3,572,759",2.11
"20170519_15,001-20,000",172,"3,151,023",1.86
"20170519_20,001-30,000",209,"5,258,776",3.10
"20170519_30,001-40,000",74,"2,599,723",1.53
"20170519_40,001-50,000",71,"3,281,911",1.93
"20170519_50,001-100,000",114,"8,090,150",4.78
"20170519_100,001-200,000",76,"10,983,127",6.49
"20170519_200,001-400,000",26,"7,293,950",4.31
"20170519_400,001-600,000",7,"3,398,197",2.00
"20170519_600,001-800,000",6,"4,232,142",2.50
"20170519_800,001-1,000,000",3,"2,676,020",1.58
"20170519_1,000,001以上",11,"100,721,765",59.52
20170512_1-999,"9,194","515,008",0.30
"20170512_1,000-5,000","2,998","7,156,545",4.22
"20170512_5,001-10,000",788,"6,170,881",3.64
"20170512_10,001-15,000",290,"3,633,049",2.14
"20170512_15,001-20,000",171,"3,124,756",1.84
"20170512_20,001-30,000",204,"5,153,776",3.04
"20170512_30,001-40,000",74,"2,565,723",1.51
"20170512_40,001-50,000",75,"3,479,911",2.05
"20170512_50,001-100,000",113,"7,965,150",4.70
"20170512_100,001-200,000",71,"10,176,127",6.01
"20170512_200,001-400,000",30,"8,424,950",4.97
"20170512_400,001-600,000",6,"3,148,197",1.86
"20170512_600,001-800,000",6,"4,232,142",2.50
"20170512_800,001-1,000,000",3,"2,679,020",1.58
"20170512_1,000,001以上",11,"100,774,765",59.55
20170505_1-999,"9,195","517,181",0.30
"20170505_1,000-5,000","3,042","7,228,463",4.27
"20170505_5,001-10,000",798,"6,272,790",3.70
"20170505_10,001-15,000",288,"3,608,049",2.13
"20170505_15,001-20,000",178,"3,248,756",1.92
"20170505_20,001-30,000",203,"5,126,776",3.03
"20170505_30,001-40,000",79,"2,748,723",1.62
"20170505_40,001-50,000",61,"2,827,911",1.67
"20170505_50,001-100,000",117,"8,274,150",4.89
"20170505_100,001-200,000",72,"10,274,127",6.07
"20170505_200,001-400,000",29,"8,107,950",4.79
"20170505_400,001-600,000",5,"2,590,197",1.53
"20170505_600,001-800,000",7,"4,988,142",2.94
"20170505_800,001-1,000,000",3,"2,594,020",1.53
"20170505_1,000,001以上",11,"100,792,765",59.57
20170428_1-999,"9,194","518,058",0.30
"20170428_1,000-5,000","3,089","7,314,919",4.32
"20170428_5,001-10,000",807,"6,350,790",3.75
"20170428_10,001-15,000",284,"3,559,049",2.10
"20170428_15,001-20,000",180,"3,290,815",1.94
"20170428_20,001-30,000",208,"5,264,384",3.11
"20170428_30,001-40,000",77,"2,676,723",1.58
"20170428_40,001-50,000",63,"2,923,911",1.72
"20170428_50,001-100,000",122,"8,734,150",5.16
"20170428_100,001-200,000",68,"9,742,127",5.75
"20170428_200,001-400,000",30,"8,433,950",4.98
"20170428_400,001-600,000",5,"2,588,197",1.52
"20170428_600,001-800,000",6,"4,251,142",2.51
"20170428_800,001-1,000,000",2,"1,696,020",1.00
"20170428_1,000,001以上",12,"101,855,765",60.19
20170421_1-999,"9,182","521,699",0.30
"20170421_1,000-5,000","3,027","7,247,175",4.28
"20170421_5,001-10,000",797,"6,245,954",3.69
"20170421_10,001-15,000",296,"3,737,057",2.20
"20170421_15,001-20,000",176,"3,230,176",1.90
"20170421_20,001-30,000",195,"4,885,588",2.88
"20170421_30,001-40,000",83,"2,949,089",1.74
"20170421_40,001-50,000",56,"2,588,761",1.53
