date_level,population,stock number,total portion
20170609_1-999,"87,276","13,645,525",0.12
"20170609_1,000-5,000","79,074","178,616,337",1.69
"20170609_5,001-10,000","23,104","165,784,381",1.57
"20170609_10,001-15,000","11,708","143,983,200",1.36
"20170609_15,001-20,000","6,268","109,642,945",1.04
"20170609_20,001-30,000","7,237","178,348,713",1.69
"20170609_30,001-40,000","3,765","130,577,620",1.24
"20170609_40,001-50,000","2,440","110,041,198",1.04
"20170609_50,001-100,000","5,351","374,513,306",3.55
"20170609_100,001-200,000","2,873","393,773,092",3.74
"20170609_200,001-400,000","1,157","316,386,435",3.00
"20170609_400,001-600,000",269,"130,880,994",1.24
"20170609_600,001-800,000",172,"118,660,212",1.12
"20170609_800,001-1,000,000",116,"103,846,300",0.98
"20170609_1,000,001以上",528,"8,051,794,850",76.53
20170603_1-999,"87,426","13,713,803",0.13
"20170603_1,000-5,000","78,987","177,917,659",1.69
"20170603_5,001-10,000","22,944","164,416,286",1.56
"20170603_10,001-15,000","11,658","143,318,784",1.36
"20170603_15,001-20,000","6,174","107,774,574",1.02
"20170603_20,001-30,000","7,176","176,849,800",1.68
"20170603_30,001-40,000","3,737","129,537,731",1.23
"20170603_40,001-50,000","2,405","108,381,036",1.03
"20170603_50,001-100,000","5,284","369,161,652",3.50
"20170603_100,001-200,000","2,838","388,690,926",3.69
"20170603_200,001-400,000","1,148","313,255,567",2.97
"20170603_400,001-600,000",269,"130,837,672",1.24
"20170603_600,001-800,000",168,"115,802,651",1.10
"20170603_800,001-1,000,000",112,"100,625,880",0.95
"20170603_1,000,001以上",525,"8,080,211,087",76.80
20170526_1-999,"87,480","13,732,373",0.13
"20170526_1,000-5,000","79,047","177,532,864",1.68
"20170526_5,001-10,000","22,766","162,812,020",1.54
"20170526_10,001-15,000","11,620","142,762,972",1.35
"20170526_15,001-20,000","6,091","106,202,206",1.00
"20170526_20,001-30,000","7,168","176,474,681",1.67
"20170526_30,001-40,000","3,691","127,887,248",1.21
"20170526_40,001-50,000","2,384","107,351,625",1.02
"20170526_50,001-100,000","5,238","366,128,611",3.48
"20170526_100,001-200,000","2,822","386,711,720",3.67
"20170526_200,001-400,000","1,138","311,487,796",2.96
"20170526_400,001-600,000",267,"130,379,371",1.23
"20170526_600,001-800,000",161,"111,158,993",1.05
"20170526_800,001-1,000,000",113,"101,486,896",0.96
"20170526_1,000,001以上",527,"8,098,385,732",76.97
20170519_1-999,"87,527","13,757,860",0.13
"20170519_1,000-5,000","78,868","176,618,346",1.67
"20170519_5,001-10,000","22,661","161,765,191",1.53
"20170519_10,001-15,000","11,610","142,609,125",1.35
"20170519_15,001-20,000","6,013","104,689,229",0.99
"20170519_20,001-30,000","7,116","175,086,434",1.66
"20170519_30,001-40,000","3,667","127,014,916",1.20
"20170519_40,001-50,000","2,355","106,010,720",1.00
"20170519_50,001-100,000","5,188","361,948,335",3.44
"20170519_100,001-200,000","2,798","383,626,442",3.64
"20170519_200,001-400,000","1,125","307,723,586",2.92
"20170519_400,001-600,000",263,"128,611,081",1.22
"20170519_600,001-800,000",164,"112,937,822",1.07
"20170519_800,001-1,000,000",118,"105,949,072",1.00
"20170519_1,000,001以上",524,"8,112,146,949",77.10
