date_level,population,stock number,total portion
20170616_1-999,"9,578","891,241",0.50
"20170616_1,000-5,000","2,351","4,943,511",2.77
"20170616_5,001-10,000",641,"4,364,329",2.45
"20170616_10,001-15,000",364,"4,147,851",2.33
"20170616_15,001-20,000",125,"2,143,433",1.20
"20170616_20,001-30,000",161,"3,738,411",2.10
"20170616_30,001-40,000",63,"2,085,070",1.17
"20170616_40,001-50,000",55,"2,467,572",1.38
"20170616_50,001-100,000",90,"6,297,338",3.53
"20170616_100,001-200,000",40,"5,583,821",3.13
"20170616_200,001-400,000",27,"7,738,565",4.34
"20170616_400,001-600,000",7,"3,324,388",1.86
"20170616_600,001-800,000",4,"2,704,461",1.51
"20170616_800,001-1,000,000",2,"1,723,733",0.96
"20170616_1,000,001以上",21,"125,840,523",70.69
20170609_1-999,"9,582","895,880",0.5
"20170609_1,000-5,000","2,353","4,956,041",2.78
"20170609_5,001-10,000",637,"4,334,160",2.43
"20170609_10,001-15,000",367,"4,189,851",2.35
"20170609_15,001-20,000",123,"2,113,433",1.18
"20170609_20,001-30,000",162,"3,766,836",2.11
"20170609_30,001-40,000",66,"2,192,645",1.23
"20170609_40,001-50,000",52,"2,325,572",1.3
"20170609_50,001-100,000",91,"6,394,338",3.59
"20170609_100,001-200,000",40,"5,551,821",3.11
"20170609_200,001-400,000",27,"7,745,565",4.35
"20170609_400,001-600,000",7,"3,344,388",1.87
"20170609_600,001-800,000",4,"2,694,461",1.51
"20170609_800,001-1,000,000",3,"2,712,754",1.52
"20170609_1,000,001以上",20,"124,776,502",70.1
20170603_1-999,"9,584","897,426",0.5
"20170603_1,000-5,000","2,366","4,984,817",2.8
"20170603_5,001-10,000",640,"4,360,024",2.44
"20170603_10,001-15,000",366,"4,172,820",2.34
"20170603_15,001-20,000",123,"2,118,012",1.18
"20170603_20,001-30,000",161,"3,747,243",2.1
"20170603_30,001-40,000",68,"2,267,504",1.27
"20170603_40,001-50,000",52,"2,320,572",1.3
"20170603_50,001-100,000",91,"6,340,338",3.56
"20170603_100,001-200,000",41,"5,670,821",3.18
"20170603_200,001-400,000",27,"7,801,565",4.38
"20170603_400,001-600,000",8,"3,906,388",2.19
"20170603_600,001-800,000",4,"2,885,461",1.62
"20170603_800,001-1,000,000",2,"1,890,754",1.06
"20170603_1,000,001以上",20,"124,630,502",70.01
20170526_1-999,"9,591","897,867",0.5
"20170526_1,000-5,000","2,369","4,989,294",2.8
"20170526_5,001-10,000",633,"4,304,950",2.41
"20170526_10,001-15,000",366,"4,166,105",2.34
"20170526_15,001-20,000",123,"2,116,472",1.18
"20170526_20,001-30,000",161,"3,741,129",2.1
"20170526_30,001-40,000",66,"2,194,183",1.23
"20170526_40,001-50,000",54,"2,406,993",1.35
"20170526_50,001-100,000",92,"6,402,469",3.59
"20170526_100,001-200,000",41,"5,674,821",3.18
"20170526_200,001-400,000",27,"7,851,565",4.41
"20170526_400,001-600,000",8,"3,851,388",2.16
"20170526_600,001-800,000",4,"2,891,461",1.62
"20170526_800,001-1,000,000",2,"1,881,754",1.05
"20170526_1,000,001以上",20,"124,623,796",70.01
20170519_1-999,"9,604","900,572",0.5
"20170519_1,000-5,000","2,371","5,002,527",2.81
"20170519_5,001-10,000",629,"4,268,129",2.39
"20170519_10,001-15,000",368,"4,193,162",2.35
"20170519_15,001-20,000",123,"2,117,762",1.18
"20170519_20,001-30,000",161,"3,737,974",2.1
"20170519_30,001-40,000",66,"2,205,048",1.23
"20170519_40,001-50,000",55,"2,455,993",1.37
"20170519_50,001-100,000",91,"6,338,469",3.56
"20170519_100,001-200,000",41,"5,680,647",3.19
"20170519_200,001-400,000",26,"7,492,983",4.2
"20170519_400,001-600,000",9,"4,279,970",2.4
"20170519_600,001-800,000",4,"2,872,461",1.61
"20170519_800,001-1,000,000",2,"1,882,754",1.05
"20170519_1,000,001以上",20,"124,565,796",69.98
20170512_1-999,"9,608","901,302",0.5
"20170512_1,000-5,000","2,375","5,000,190",2.8
"20170512_5,001-10,000",630,"4,288,290",2.4
"20170512_10,001-15,000",369,"4,207,448",2.36
"20170512_15,001-20,000",124,"2,135,762",1.19
"20170512_20,001-30,000",162,"3,757,734",2.11
"20170512_30,001-40,000",67,"2,231,748",1.25
"20170512_40,001-50,000",54,"2,431,693",1.36
"20170512_50,001-100,000",91,"6,343,469",3.56
"20170512_100,001-200,000",41,"5,668,647",3.18
"20170512_200,001-400,000",26,"7,486,983",4.2
"20170512_400,001-600,000",9,"4,326,970",2.43
"20170512_600,001-800,000",4,"2,871,461",1.61
"20170512_800,001-1,000,000",2,"1,882,754",1.05
"20170512_1,000,001以上",20,"124,459,796",69.92
20170505_1-999,"9,612","899,907",0.5
"20170505_1,000-5,000","2,383","5,034,905",2.82
"20170505_5,001-10,000",633,"4,309,291",2.42
"20170505_10,001-15,000",370,"4,210,605",2.36
"20170505_15,001-20,000",125,"2,152,595",1.2
"20170505_20,001-30,000",163,"3,784,706",2.12
"20170505_30,001-40,000",65,"2,159,573",1.21
"20170505_40,001-50,000",54,"2,425,585",1.36
"20170505_50,001-100,000",95,"6,658,694",3.74
"20170505_100,001-200,000",39,"5,428,422",3.04
"20170505_200,001-400,000",26,"7,486,983",4.2
"20170505_400,001-600,000",9,"4,323,970",2.42
"20170505_600,001-800,000",4,"2,842,461",1.59
"20170505_800,001-1,000,000",2,"1,848,754",1.03
"20170505_1,000,001以上",20,"124,427,796",69.9
20170428_1-999,"9,607","898,060",0.5
"20170428_1,000-5,000","2,383","5,034,699",2.82
"20170428_5,001-10,000",633,"4,301,181",2.41
"20170428_10,001-15,000",369,"4,198,635",2.35
"20170428_15,001-20,000",128,"2,203,090",1.23
"20170428_20,001-30,000",163,"3,784,706",2.12
"20170428_30,001-40,000",64,"2,125,856",1.19
"20170428_40,001-50,000",56,"2,518,215",1.41
"20170428_50,001-100,000",92,"6,436,694",3.61
"20170428_100,001-200,000",40,"5,555,139",3.12
"20170428_200,001-400,000",26,"7,484,983",4.2
"20170428_400,001-600,000",9,"4,412,970",2.47
"20170428_600,001-800,000",4,"2,788,461",1.56
"20170428_800,001-1,000,000",2,"1,848,754",1.03
"20170428_1,000,001以上",20,"124,402,804",69.89
20170421_1-999,"9,607","900,699",0.5
"20170421_1,000-5,000","2,382","5,031,414",2.82
"20170421_5,001-10,000",635,"4,307,408",2.41
"20170421_10,001-15,000",374,"4,265,568",2.39
"20170421_15,001-20,000",127,"2,184,090",1.22
"20170421_20,001-30,000",165,"3,824,192",2.14
"20170421_30,001-40,000",65,"2,161,856",1.21
"20170421_40,001-50,000",57,"2,568,215",1.44
"20170421_50,001-100,000",90,"6,272,694",3.52
"20170421_100,001-200,000",40,"5,552,139",3.11
"20170421_200,001-400,000",26,"7,440,983",4.18
"20170421_400,001-600,000",8,"4,000,970",2.24
"20170421_600,001-800,000",6,"4,261,461",2.39
"20170421_800,001-1,000,000",2,"1,847,754",1.03
"20170421_1,000,001以上",19,"123,374,804",69.31
20170414_1-999,"9,570","900,516",0.5
"20170414_1,000-5,000","2,386","5,037,416",2.83
"20170414_5,001-10,000",634,"4,300,638",2.41
"20170414_10,001-15,000",375,"4,272,650",2.4
"20170414_15,001-20,000",126,"2,167,493",1.21
"20170414_20,001-30,000",165,"3,831,138",2.15
"20170414_30,001-40,000",66,"2,195,961",1.23
"20170414_40,001-50,000",55,"2,475,630",1.39
"20170414_50,001-100,000",88,"6,105,694",3.43
"20170414_100,001-200,000",42,"5,810,444",3.26
"20170414_200,001-400,000",26,"7,395,678",4.15
"20170414_400,001-600,000",8,"3,999,970",2.24
"20170414_600,001-800,000",5,"3,557,461",1.99
"20170414_800,001-1,000,000",3,"2,718,754",1.52
"20170414_1,000,001以上",19,"123,224,804",69.22
20170407_1-999,"9,550","897,908",0.5
"20170407_1,000-5,000","2,339","4,941,258",2.77
"20170407_5,001-10,000",631,"4,282,253",2.4
"20170407_10,001-15,000",375,"4,275,838",2.39
"20170407_15,001-20,000",128,"2,208,851",1.23
"20170407_20,001-30,000",164,"3,818,623",2.14
"20170407_30,001-40,000",67,"2,218,961",1.24
"20170407_40,001-50,000",53,"2,387,750",1.33
"20170407_50,001-100,000",88,"6,121,249",3.43
"20170407_100,001-200,000",42,"5,797,889",3.25
"20170407_200,001-400,000",25,"7,160,678",4.01
"20170407_400,001-600,000",10,"4,999,970",2.8
"20170407_600,001-800,000",4,"2,918,461",1.63
"20170407_800,001-1,000,000",3,"2,739,754",1.53
"20170407_1,000,001以上",19,"123,484,804",69.27
20170331_1-999,"9,533","898,952",0.5
"20170331_1,000-5,000","2,341","4,944,829",2.77
"20170331_5,001-10,000",639,"4,339,802",2.43
"20170331_10,001-15,000",372,"4,245,581",2.38
"20170331_15,001-20,000",127,"2,185,234",1.22
"20170331_20,001-30,000",165,"3,838,438",2.15
"20170331_30,001-40,000",66,"2,190,856",1.22
"20170331_40,001-50,000",53,"2,385,750",1.33
"20170331_50,001-100,000",87,"6,072,249",3.4
"20170331_100,001-200,000",42,"5,852,471",3.28
"20170331_200,001-400,000",25,"7,160,678",4.01
"20170331_400,001-600,000",10,"5,018,388",2.81
"20170331_600,001-800,000",4,"2,918,461",1.63
"20170331_800,001-1,000,000",3,"2,717,754",1.52
"20170331_1,000,001以上",19,"123,484,804",69.27
20170324_1-999,"9,439","898,475",0.5
"20170324_1,000-5,000","2,336","4,933,040",2.76
"20170324_5,001-10,000",640,"4,341,437",2.43
"20170324_10,001-15,000",374,"4,267,340",2.39
"20170324_15,001-20,000",128,"2,196,603",1.23
"20170324_20,001-30,000",164,"3,814,485",2.13
"20170324_30,001-40,000",67,"2,234,976",1.25
"20170324_40,001-50,000",53,"2,369,086",1.32
"20170324_50,001-100,000",87,"6,079,831",3.41
