date_level,population,stock number,total portion
20170616_1-999,"11,274","351,438",0.27
"20170616_1,000-5,000","2,068","4,698,441",3.65
"20170616_5,001-10,000",606,"4,426,145",3.44
"20170616_10,001-15,000",346,"4,299,854",3.34
"20170616_15,001-20,000",135,"2,420,293",1.88
"20170616_20,001-30,000",182,"4,438,367",3.45
"20170616_30,001-40,000",86,"3,050,209",2.37
"20170616_40,001-50,000",64,"2,889,019",2.24
"20170616_50,001-100,000",130,"9,083,515",7.06
"20170616_100,001-200,000",76,"10,569,298",8.22
"20170616_200,001-400,000",20,"6,048,083",4.70
"20170616_400,001-600,000",13,"6,492,457",5.05
"20170616_600,001-800,000",3,"2,234,499",1.73
"20170616_800,001-1,000,000",1,"896,477",0.69
"20170616_1,000,001以上",19,"66,602,704",51.83
20170609_1-999,"11,270","353,974",0.27
"20170609_1,000-5,000","2,063","4,686,227",3.64
"20170609_5,001-10,000",611,"4,475,209",3.48
"20170609_10,001-15,000",347,"4,314,994",3.35
"20170609_15,001-20,000",131,"2,344,767",1.82
"20170609_20,001-30,000",182,"4,444,367",3.45
"20170609_30,001-40,000",87,"3,093,209",2.4
"20170609_40,001-50,000",64,"2,902,519",2.25
"20170609_50,001-100,000",130,"9,080,015",7.06
"20170609_100,001-200,000",69,"9,432,298",7.34
"20170609_200,001-400,000",23,"6,725,083",5.23
"20170609_400,001-600,000",15,"7,496,457",5.83
"20170609_600,001-800,000",3,"2,234,499",1.73
"20170609_800,001-1,000,000",1,"906,477",0.7
"20170609_1,000,001以上",19,"66,010,704",51.36
20170603_1-999,"11,258","352,570",0.27
"20170603_1,000-5,000","2,079","4,699,632",3.65
"20170603_5,001-10,000",609,"4,456,211",3.46
"20170603_10,001-15,000",347,"4,317,672",3.36
"20170603_15,001-20,000",133,"2,380,167",1.85
"20170603_20,001-30,000",183,"4,466,886",3.47
"20170603_30,001-40,000",82,"2,912,313",2.26
"20170603_40,001-50,000",65,"2,938,415",2.28
"20170603_50,001-100,000",129,"9,084,415",7.06
"20170603_100,001-200,000",70,"9,624,498",7.48
"20170603_200,001-400,000",22,"6,616,883",5.14
"20170603_400,001-600,000",14,"7,055,457",5.49
"20170603_600,001-800,000",4,"2,862,499",2.22
"20170603_800,001-1,000,000",1,"916,477",0.71
"20170603_1,000,001以上",19,"65,816,704",51.21
20170526_1-999,"11,258","353,842",0.27
"20170526_1,000-5,000","2,072","4,686,136",3.64
"20170526_5,001-10,000",610,"4,462,315",3.47
"20170526_10,001-15,000",350,"4,353,792",3.38
"20170526_15,001-20,000",131,"2,339,455",1.82
"20170526_20,001-30,000",183,"4,468,598",3.47
"20170526_30,001-40,000",83,"2,952,313",2.29
"20170526_40,001-50,000",64,"2,898,415",2.25
"20170526_50,001-100,000",127,"8,939,415",6.95
"20170526_100,001-200,000",71,"9,710,498",7.55
"20170526_200,001-400,000",22,"6,529,883",5.08
"20170526_400,001-600,000",14,"7,105,457",5.52
"20170526_600,001-800,000",3,"2,234,499",1.73
"20170526_800,001-1,000,000",2,"1,722,477",1.34
"20170526_1,000,001以上",19,"65,743,704",51.16
20170519_1-999,"11,259","354,884",0.27
"20170519_1,000-5,000","2,072","4,689,944",3.64
"20170519_5,001-10,000",610,"4,454,295",3.46
"20170519_10,001-15,000",337,"4,195,392",3.26
"20170519_15,001-20,000",131,"2,340,981",1.82
"20170519_20,001-30,000",185,"4,530,856",3.52
"20170519_30,001-40,000",83,"2,947,752",2.29
"20170519_40,001-50,000",64,"2,885,839",2.24
"20170519_50,001-100,000",127,"8,908,945",6.93
"20170519_100,001-200,000",72,"9,850,891",7.66
"20170519_200,001-400,000",20,"5,901,883",4.59
"20170519_400,001-600,000",14,"7,060,457",5.49
"20170519_600,001-800,000",4,"2,981,499",2.32
"20170519_800,001-1,000,000",1,"937,477",0.72
"20170519_1,000,001以上",19,"66,459,704",51.71
20170512_1-999,"11,255","356,560",0.27
"20170512_1,000-5,000","2,068","4,677,268",3.63
"20170512_5,001-10,000",608,"4,439,295",3.45
"20170512_10,001-15,000",338,"4,210,392",3.27
"20170512_15,001-20,000",126,"2,247,981",1.74
"20170512_20,001-30,000",186,"4,561,256",3.54
"20170512_30,001-40,000",84,"2,972,352",2.31
"20170512_40,001-50,000",65,"2,923,839",2.27
"20170512_50,001-100,000",125,"8,748,945",6.8
"20170512_100,001-200,000",73,"9,940,891",7.73
"20170512_200,001-400,000",20,"5,747,883",4.47
"20170512_400,001-600,000",14,"7,104,457",5.52
"20170512_600,001-800,000",4,"2,986,499",2.32
"20170512_800,001-1,000,000",2,"1,831,477",1.42
"20170512_1,000,001以上",19,"65,751,704",51.16
20170505_1-999,"11,260","358,151",0.27
"20170505_1,000-5,000","2,078","4,690,672",3.65
"20170505_5,001-10,000",613,"4,480,620",3.48
"20170505_10,001-15,000",338,"4,217,574",3.28
