date_level,population,stock number,total portion
20170616_1-999,"20,020","7,342,764",0.63
"20170616_1,000-5,000","13,120","31,788,874",2.74
"20170616_5,001-10,000","3,235","23,620,447",2.03
"20170616_10,001-15,000","1,105","13,796,138",1.18
"20170616_15,001-20,000",566,"9,983,674",0.86
"20170616_20,001-30,000",608,"14,858,777",1.28
"20170616_30,001-40,000",292,"10,128,955",0.87
"20170616_40,001-50,000",190,"8,645,149",0.74
"20170616_50,001-100,000",333,"23,443,388",2.02
"20170616_100,001-200,000",171,"24,143,178",2.08
"20170616_200,001-400,000",78,"20,975,657",1.80
"20170616_400,001-600,000",24,"11,485,172",0.99
"20170616_600,001-800,000",7,"5,016,293",0.43
"20170616_800,001-1,000,000",12,"11,145,216",0.96
"20170616_1,000,001以上",58,"943,187,377",81.34
20170609_1-999,"20,071","7,360,351",0.63
"20170609_1,000-5,000","13,047","31,645,846",2.72
"20170609_5,001-10,000","3,213","23,438,176",2.02
"20170609_10,001-15,000","1,088","13,575,676",1.17
"20170609_15,001-20,000",562,"9,924,874",0.85
"20170609_20,001-30,000",605,"14,767,874",1.27
"20170609_30,001-40,000",289,"10,026,786",0.86
"20170609_40,001-50,000",183,"8,317,630",0.71
"20170609_50,001-100,000",329,"23,046,940",1.98
"20170609_100,001-200,000",173,"24,438,585",2.1
"20170609_200,001-400,000",78,"21,171,257",1.82
"20170609_400,001-600,000",25,"12,061,172",1.04
"20170609_600,001-800,000",7,"4,997,293",0.43
"20170609_800,001-1,000,000",11,"10,137,416",0.87
"20170609_1,000,001以上",59,"944,651,183",81.46
20170603_1-999,"20,085","7,368,231",0.63
"20170603_1,000-5,000","13,036","31,564,425",2.72
"20170603_5,001-10,000","3,214","23,434,271",2.02
"20170603_10,001-15,000","1,082","13,513,467",1.16
"20170603_15,001-20,000",556,"9,805,578",0.84
"20170603_20,001-30,000",598,"14,543,137",1.25
"20170603_30,001-40,000",290,"10,076,290",0.86
"20170603_40,001-50,000",185,"8,395,510",0.72
"20170603_50,001-100,000",327,"23,075,974",1.99
"20170603_100,001-200,000",169,"23,871,428",2.05
"20170603_200,001-400,000",75,"20,008,542",1.72
"20170603_400,001-600,000",27,"12,849,687",1.1
"20170603_600,001-800,000",8,"5,646,193",0.48
