date_level,population,stock number,total portion
20170616_1-999,"3,075","368,445",0.06
"20170616_1,000-5,000","1,907","3,330,521",0.60
"20170616_5,001-10,000",210,"1,632,477",0.29
"20170616_10,001-15,000",98,"1,228,013",0.22
"20170616_15,001-20,000",54,"951,716",0.17
"20170616_20,001-30,000",80,"2,002,253",0.36
"20170616_30,001-40,000",59,"2,089,134",0.38
"20170616_40,001-50,000",35,"1,609,323",0.29
"20170616_50,001-100,000",109,"7,855,250",1.43
"20170616_100,001-200,000",69,"9,662,891",1.76
"20170616_200,001-400,000",47,"13,164,867",2.41
"20170616_400,001-600,000",43,"21,545,271",3.94
"20170616_600,001-800,000",16,"11,001,986",2.01
"20170616_800,001-1,000,000",11,"10,139,322",1.85
"20170616_1,000,001以上",52,"459,597,715",84.14
20170609_1-999,"3,079","370,366",0.06
"20170609_1,000-5,000","1,882","3,261,619",0.59
"20170609_5,001-10,000",205,"1,596,577",0.29
"20170609_10,001-15,000",98,"1,229,246",0.22
"20170609_15,001-20,000",50,"888,913",0.16
"20170609_20,001-30,000",80,"2,007,371",0.36
"20170609_30,001-40,000",63,"2,203,212",0.4
"20170609_40,001-50,000",35,"1,598,215",0.29
"20170609_50,001-100,000",106,"7,604,673",1.39
"20170609_100,001-200,000",71,"9,937,707",1.81
"20170609_200,001-400,000",46,"13,001,978",2.38
"20170609_400,001-600,000",43,"21,323,309",3.9
"20170609_600,001-800,000",18,"12,463,986",2.28
"20170609_800,001-1,000,000",10,"9,177,908",1.68
"20170609_1,000,001以上",52,"459,514,104",84.13
20170603_1-999,"3,075","367,961",0.06
"20170603_1,000-5,000","1,908","3,320,419",0.6
"20170603_5,001-10,000",205,"1,609,443",0.29
"20170603_10,001-15,000",97,"1,219,358",0.22
"20170603_15,001-20,000",52,"926,243",0.16
"20170603_20,001-30,000",81,"2,030,155",0.37
"20170603_30,001-40,000",61,"2,142,804",0.39
"20170603_40,001-50,000",35,"1,604,509",0.29
"20170603_50,001-100,000",104,"7,489,546",1.37
"20170603_100,001-200,000",71,"9,902,834",1.81
"20170603_200,001-400,000",47,"13,391,732",2.45
"20170603_400,001-600,000",41,"20,306,961",3.71
"20170603_600,001-800,000",20,"13,841,160",2.53
"20170603_800,001-1,000,000",9,"8,438,075",1.54
"20170603_1,000,001以上",53,"459,587,984",84.14
20170526_1-999,"3,078","369,592",0.06
"20170526_1,000-5,000","1,946","3,383,604",0.61
"20170526_5,001-10,000",215,"1,694,043",0.31
"20170526_10,001-15,000",101,"1,274,050",0.23
"20170526_15,001-20,000",50,"895,243",0.16
"20170526_20,001-30,000",82,"2,064,077",0.37
"20170526_30,001-40,000",63,"2,219,636",0.4
"20170526_40,001-50,000",34,"1,563,157",0.28
"20170526_50,001-100,000",107,"7,753,669",1.41
"20170526_100,001-200,000",68,"9,405,707",1.72
"20170526_200,001-400,000",51,"14,722,948",2.69
"20170526_400,001-600,000",41,"20,190,961",3.69
"20170526_600,001-800,000",20,"13,807,327",2.52
"20170526_800,001-1,000,000",7,"6,561,934",1.2
"20170526_1,000,001以上",53,"460,273,236",84.27
20170519_1-999,"3,095","373,845",0.06
