date_level,population,stock number,total portion
20170616_1-999,"11,110","587,648",0.36
"20170616_1,000-5,000","5,737","12,855,446",8.06
"20170616_5,001-10,000","1,235","9,694,789",6.07
"20170616_10,001-15,000",368,"4,592,894",2.87
"20170616_15,001-20,000",253,"4,669,170",2.92
"20170616_20,001-30,000",244,"6,280,860",3.93
"20170616_30,001-40,000",91,"3,209,876",2.01
"20170616_40,001-50,000",56,"2,614,101",1.63
"20170616_50,001-100,000",145,"10,579,069",6.63
"20170616_100,001-200,000",72,"10,441,297",6.54
"20170616_200,001-400,000",35,"10,567,914",6.62
"20170616_400,001-600,000",15,"6,951,132",4.35
"20170616_600,001-800,000",7,"4,915,029",3.08
"20170616_800,001-1,000,000",7,"6,511,480",4.08
"20170616_1,000,001以上",30,"65,007,591",40.76
20170609_1-999,"11,121","590,560",0.37
"20170609_1,000-5,000","5,752","12,874,080",8.07
"20170609_5,001-10,000","1,222","9,587,637",6.01
"20170609_10,001-15,000",360,"4,472,313",2.8
"20170609_15,001-20,000",251,"4,633,712",2.9
"20170609_20,001-30,000",243,"6,300,948",3.95
"20170609_30,001-40,000",94,"3,301,182",2.06
"20170609_40,001-50,000",59,"2,745,529",1.72
"20170609_50,001-100,000",136,"9,962,067",6.24
"20170609_100,001-200,000",73,"10,533,299",6.6
"20170609_200,001-400,000",34,"10,165,914",6.37
"20170609_400,001-600,000",17,"7,967,415",4.99
"20170609_600,001-800,000",6,"4,373,805",2.74
"20170609_800,001-1,000,000",8,"7,427,015",4.65
"20170609_1,000,001以上",29,"64,542,820",40.47
20170603_1-999,"11,131","591,092",0.37
"20170603_1,000-5,000","5,728","12,782,380",8.01
"20170603_5,001-10,000","1,209","9,493,640",5.95
"20170603_10,001-15,000",364,"4,520,776",2.83
"20170603_15,001-20,000",245,"4,519,626",2.83
"20170603_20,001-30,000",247,"6,400,989",4.01
"20170603_30,001-40,000",87,"3,041,929",1.9
"20170603_40,001-50,000",63,"2,924,529",1.83
"20170603_50,001-100,000",138,"10,139,067",6.35
"20170603_100,001-200,000",73,"10,380,299",6.5
"20170603_200,001-400,000",34,"10,063,914",6.31
"20170603_400,001-600,000",18,"8,460,415",5.3
"20170603_600,001-800,000",6,"4,430,805",2.77
"20170603_800,001-1,000,000",8,"7,371,015",4.62
"20170603_1,000,001以上",28,"64,357,820",40.35
20170526_1-999,"11,147","592,459",0.37
"20170526_1,000-5,000","5,748","12,867,939",8.06
"20170526_5,001-10,000","1,190","9,340,038",5.85
"20170526_10,001-15,000",367,"4,578,154",2.87
"20170526_15,001-20,000",240,"4,438,890",2.78
"20170526_20,001-30,000",248,"6,433,023",4.03
"20170526_30,001-40,000",83,"2,922,749",1.83
"20170526_40,001-50,000",57,"2,665,195",1.67
"20170526_50,001-100,000",139,"10,249,581",6.42
"20170526_100,001-200,000",71,"10,149,299",6.36
"20170526_200,001-400,000",34,"10,009,914",6.27
"20170526_400,001-600,000",17,"7,783,132",4.88
"20170526_600,001-800,000",8,"5,933,088",3.72
"20170526_800,001-1,000,000",8,"7,441,015",4.66
"20170526_1,000,001以上",28,"64,073,820",40.17
20170519_1-999,"11,163","593,230",0.37
"20170519_1,000-5,000","5,826","13,015,269",8.16
"20170519_5,001-10,000","1,191","9,362,795",5.87
"20170519_10,001-15,000",356,"4,448,297",2.78
"20170519_15,001-20,000",247,"4,575,889",2.86
"20170519_20,001-30,000",244,"6,332,345",3.97
"20170519_30,001-40,000",84,"2,970,434",1.86
"20170519_40,001-50,000",51,"2,379,188",1.49
"20170519_50,001-100,000",141,"10,454,581",6.55
"20170519_100,001-200,000",69,"9,916,299",6.21
