date_level,population,stock number,total portion
20170609_1-999,"23,826","6,267,871",0.20
"20170609_1,000-5,000","19,008","42,671,309",1.37
"20170609_5,001-10,000","6,922","48,254,157",1.55
"20170609_10,001-15,000","4,869","58,602,222",1.88
"20170609_15,001-20,000","2,562","43,447,828",1.39
"20170609_20,001-30,000","2,685","64,681,573",2.07
"20170609_30,001-40,000","1,411","48,562,114",1.56
"20170609_40,001-50,000",750,"33,629,614",1.08
"20170609_50,001-100,000","1,867","128,235,509",4.12
"20170609_100,001-200,000","1,042","140,263,068",4.50
"20170609_200,001-400,000",479,"130,451,297",4.19
"20170609_400,001-600,000",169,"82,973,486",2.66
"20170609_600,001-800,000",81,"55,560,647",1.78
"20170609_800,001-1,000,000",54,"48,473,507",1.55
"20170609_1,000,001以上",178,"2,179,292,967",70.04
20170603_1-999,"23,845","6,275,617",0.20
"20170603_1,000-5,000","18,981","42,604,865",1.36
"20170603_5,001-10,000","6,908","48,136,649",1.54
"20170603_10,001-15,000","4,880","58,711,648",1.88
"20170603_15,001-20,000","2,558","43,367,319",1.39
"20170603_20,001-30,000","2,681","64,621,291",2.07
"20170603_30,001-40,000","1,405","48,345,515",1.55
"20170603_40,001-50,000",751,"33,688,161",1.08
"20170603_50,001-100,000","1,867","128,236,362",4.12
"20170603_100,001-200,000","1,040","140,137,738",4.50
"20170603_200,001-400,000",480,"130,615,679",4.19
"20170603_400,001-600,000",171,"83,933,214",2.69
"20170603_600,001-800,000",79,"54,119,507",1.73
"20170603_800,001-1,000,000",56,"50,149,507",1.61
"20170603_1,000,001以上",176,"2,178,424,097",70.01
20170526_1-999,"23,866","6,278,213",0.20
"20170526_1,000-5,000","18,981","42,612,547",1.36
"20170526_5,001-10,000","6,913","48,192,487",1.54
"20170526_10,001-15,000","4,887","58,789,586",1.88
"20170526_15,001-20,000","2,568","43,540,650",1.39
"20170526_20,001-30,000","2,689","64,760,085",2.08
"20170526_30,001-40,000","1,414","48,633,912",1.56
"20170526_40,001-50,000",758,"33,971,478",1.09
"20170526_50,001-100,000","1,862","128,021,867",4.11
"20170526_100,001-200,000","1,049","141,127,604",4.53
"20170526_200,001-400,000",479,"130,573,145",4.19
"20170526_400,001-600,000",171,"84,091,644",2.70
"20170526_600,001-800,000",78,"53,574,974",1.72
"20170526_800,001-1,000,000",56,"50,326,487",1.61
"20170526_1,000,001以上",176,"2,176,872,490",69.96
20170519_1-999,"23,874","6,280,900",0.20
"20170519_1,000-5,000","19,003","42,640,086",1.37
"20170519_5,001-10,000","6,943","48,410,668",1.55
"20170519_10,001-15,000","4,909","59,031,575",1.89
"20170519_15,001-20,000","2,558","43,351,221",1.39
"20170519_20,001-30,000","2,711","65,344,803",2.10
"20170519_30,001-40,000","1,417","48,702,949",1.56
"20170519_40,001-50,000",764,"34,242,746",1.10
"20170519_50,001-100,000","1,869","128,327,521",4.12
"20170519_100,001-200,000","1,053","141,642,193",4.55
"20170519_200,001-400,000",483,"131,847,462",4.23
"20170519_400,001-600,000",171,"84,040,313",2.70
"20170519_600,001-800,000",78,"53,713,954",1.72
"20170519_800,001-1,000,000",56,"50,270,538",1.61
"20170519_1,000,001以上",175,"2,173,520,240",69.85
20170512_1-999,"23,916","6,294,391",0.20
"20170512_1,000-5,000","18,978","42,581,673",1.36
"20170512_5,001-10,000","6,939","48,291,004",1.55
"20170512_10,001-15,000","4,915","59,081,513",1.89
"20170512_15,001-20,000","2,562","43,403,443",1.39
"20170512_20,001-30,000","2,707","65,226,017",2.09
"20170512_30,001-40,000","1,424","48,948,420",1.57
"20170512_40,001-50,000",756,"33,880,152",1.08
"20170512_50,001-100,000","1,861","127,730,223",4.10
"20170512_100,001-200,000","1,055","142,078,629",4.56
"20170512_200,001-400,000",480,"130,749,445",4.20
"20170512_400,001-600,000",171,"83,757,121",2.69
"20170512_600,001-800,000",79,"54,111,781",1.73
"20170512_800,001-1,000,000",56,"50,140,518",1.61
"20170512_1,000,001以上",175,"2,175,092,839",69.90
20170505_1-999,"23,932","6,303,437",0.20
"20170505_1,000-5,000","18,952","42,519,123",1.36
"20170505_5,001-10,000","6,924","48,113,700",1.54
"20170505_10,001-15,000","4,913","59,045,152",1.89
"20170505_15,001-20,000","2,561","43,369,107",1.39
"20170505_20,001-30,000","2,701","65,071,595",2.09
"20170505_30,001-40,000","1,423","48,900,933",1.57
"20170505_40,001-50,000",745,"33,377,693",1.07
"20170505_50,001-100,000","1,854","127,286,988",4.09
"20170505_100,001-200,000","1,060","142,647,937",4.58
"20170505_200,001-400,000",477,"130,504,243",4.19
"20170505_400,001-600,000",167,"81,910,544",2.63
"20170505_600,001-800,000",81,"55,684,761",1.78
"20170505_800,001-1,000,000",55,"49,063,538",1.57
"20170505_1,000,001以上",178,"2,177,568,418",69.98
20170428_1-999,"23,906","6,289,306",0.20
"20170428_1,000-5,000","18,968","42,592,780",1.36
"20170428_5,001-10,000","6,939","48,242,285",1.55
"20170428_10,001-15,000","4,913","59,027,846",1.89
"20170428_15,001-20,000","2,570","43,511,070",1.39
"20170428_20,001-30,000","2,707","65,237,926",2.09
"20170428_30,001-40,000","1,419","48,767,372",1.56
"20170428_40,001-50,000",755,"33,804,415",1.08
"20170428_50,001-100,000","1,861","127,743,185",4.10
"20170428_100,001-200,000","1,061","142,847,549",4.59
"20170428_200,001-400,000",482,"131,939,776",4.24
"20170428_400,001-600,000",169,"82,828,480",2.66
"20170428_600,001-800,000",82,"56,014,654",1.80
"20170428_800,001-1,000,000",52,"46,428,645",1.49
"20170428_1,000,001以上",177,"2,176,091,880",69.94
20170421_1-999,"23,909","6,290,951",0.20
"20170421_1,000-5,000","18,967","42,565,054",1.36
"20170421_5,001-10,000","6,954","48,352,570",1.55
"20170421_10,001-15,000","4,915","59,050,076",1.89
"20170421_15,001-20,000","2,571","43,525,130",1.39
"20170421_20,001-30,000","2,722","65,630,601",2.10
"20170421_30,001-40,000","1,417","48,704,661",1.56
"20170421_40,001-50,000",754,"33,751,384",1.08
"20170421_50,001-100,000","1,866","128,197,728",4.12
"20170421_100,001-200,000","1,059","142,410,162",4.57
"20170421_200,001-400,000",481,"131,781,953",4.23
"20170421_400,001-600,000",171,"83,774,188",2.69
"20170421_600,001-800,000",81,"55,667,708",1.78
"20170421_800,001-1,000,000",53,"47,514,619",1.52
"20170421_1,000,001以上",175,"2,174,150,384",69.87
20170414_1-999,"23,900","6,289,890",0.20
"20170414_1,000-5,000","18,939","42,508,407",1.36
"20170414_5,001-10,000","6,938","48,147,514",1.54
"20170414_10,001-15,000","4,927","59,173,628",1.90
"20170414_15,001-20,000","2,579","43,696,911",1.40
"20170414_20,001-30,000","2,710","65,271,512",2.09
"20170414_30,001-40,000","1,416","48,656,350",1.56
"20170414_40,001-50,000",758,"33,941,928",1.09
"20170414_50,001-100,000","1,862","127,899,984",4.11
"20170414_100,001-200,000","1,060","142,697,133",4.58
"20170414_200,001-400,000",485,"133,339,484",4.28
"20170414_400,001-600,000",168,"82,176,520",2.64
"20170414_600,001-800,000",78,"53,519,719",1.72
"20170414_800,001-1,000,000",55,"49,463,608",1.58
"20170414_1,000,001以上",175,"2,174,584,581",69.89
20170407_1-999,"23,935","6,305,374",0.20
"20170407_1,000-5,000","18,920","42,482,203",1.36
"20170407_5,001-10,000","6,946","48,205,825",1.54
"20170407_10,001-15,000","4,941","59,364,560",1.90
"20170407_15,001-20,000","2,570","43,496,367",1.39
"20170407_20,001-30,000","2,707","65,170,574",2.09
"20170407_30,001-40,000","1,425","48,999,318",1.57
"20170407_40,001-50,000",766,"34,290,395",1.10
"20170407_50,001-100,000","1,853","127,323,379",4.09
"20170407_100,001-200,000","1,069","143,752,399",4.62
"20170407_200,001-400,000",487,"133,908,915",4.30
"20170407_400,001-600,000",164,"80,105,631",2.57
"20170407_600,001-800,000",79,"54,159,762",1.74
"20170407_800,001-1,000,000",55,"49,323,628",1.58
"20170407_1,000,001以上",175,"2,174,478,839",69.88
20170331_1-999,"23,946","6,306,984",0.20
"20170331_1,000-5,000","18,915","42,495,282",1.36
"20170331_5,001-10,000","6,955","48,261,130",1.55
"20170331_10,001-15,000","4,941","59,367,818",1.90
"20170331_15,001-20,000","2,570","43,501,306",1.39
"20170331_20,001-30,000","2,700","64,950,668",2.08
"20170331_30,001-40,000","1,440","49,492,342",1.59
"20170331_40,001-50,000",765,"34,265,821",1.10
"20170331_50,001-100,000","1,855","127,249,762",4.08
"20170331_100,001-200,000","1,069","143,750,430",4.62
"20170331_200,001-400,000",488,"134,179,057",4.31
"20170331_400,001-600,000",165,"80,641,594",2.59
"20170331_600,001-800,000",82,"56,133,067",1.80
"20170331_800,001-1,000,000",52,"46,560,856",1.49
"20170331_1,000,001以上",176,"2,174,211,052",69.87
