date_level,population,stock number,total portion
20170616_1-999,"4,226","852,029",0.67
"20170616_1,000-5,000","4,927","9,131,581",7.20
"20170616_5,001-10,000",507,"3,639,442",2.87
"20170616_10,001-15,000",152,"1,824,022",1.43
"20170616_15,001-20,000",88,"1,559,153",1.23
"20170616_20,001-30,000",60,"1,474,344",1.16
"20170616_30,001-40,000",25,"876,208",0.69
"20170616_40,001-50,000",18,"824,233",0.65
"20170616_50,001-100,000",24,"1,628,522",1.28
"20170616_100,001-200,000",20,"2,766,996",2.18
"20170616_200,001-400,000",14,"4,115,699",3.24
"20170616_400,001-600,000",2,"974,896",0.76
"20170616_600,001-800,000",5,"3,573,226",2.81
"20170616_800,001-1,000,000",1,"872,400",0.68
"20170616_1,000,001以上",13,"92,633,018",73.08
20170609_1-999,"4,229","853,099",0.67
"20170609_1,000-5,000","4,934","9,130,354",7.2
"20170609_5,001-10,000",505,"3,603,354",2.84
"20170609_10,001-15,000",156,"1,873,899",1.47
"20170609_15,001-20,000",85,"1,499,358",1.18
"20170609_20,001-30,000",60,"1,470,579",1.16
"20170609_30,001-40,000",25,"874,657",0.69
"20170609_40,001-50,000",18,"824,629",0.65
"20170609_50,001-100,000",25,"1,703,190",1.34
"20170609_100,001-200,000",21,"3,042,282",2.4
"20170609_200,001-400,000",12,"3,316,828",2.61
"20170609_400,001-600,000",2,"967,388",0.76
"20170609_600,001-800,000",6,"4,240,734",3.34
"20170609_800,001-1,000,000",1,"872,400",0.68
"20170609_1,000,001以上",13,"92,473,018",72.95
20170603_1-999,"4,237","859,614",0.67
"20170603_1,000-5,000","4,787","8,888,057",7.01
"20170603_5,001-10,000",488,"3,456,124",2.72
"20170603_10,001-15,000",157,"1,893,199",1.49
"20170603_15,001-20,000",84,"1,485,293",1.17
"20170603_20,001-30,000",55,"1,338,269",1.05
"20170603_30,001-40,000",26,"925,021",0.72
"20170603_40,001-50,000",18,"813,020",0.64
"20170603_50,001-100,000",25,"1,720,522",1.35
"20170603_100,001-200,000",20,"2,824,520",2.22
"20170603_200,001-400,000",13,"3,598,590",2.83
"20170603_400,001-600,000",1,"487,388",0.38
"20170603_600,001-800,000",6,"4,370,734",3.44
"20170603_800,001-1,000,000",2,"1,847,400",1.45
"20170603_1,000,001以上",12,"92,238,018",72.77
20170526_1-999,"4,237","858,771",0.67
"20170526_1,000-5,000","4,688","8,666,088",6.83
"20170526_5,001-10,000",490,"3,475,841",2.74
"20170526_10,001-15,000",154,"1,848,499",1.45
"20170526_15,001-20,000",84,"1,477,179",1.16
"20170526_20,001-30,000",52,"1,270,356",1.0
"20170526_30,001-40,000",25,"888,352",0.7
"20170526_40,001-50,000",19,"860,119",0.67
"20170526_50,001-100,000",24,"1,766,393",1.39
"20170526_100,001-200,000",19,"2,631,803",2.07
"20170526_200,001-400,000",13,"3,632,828",2.86
"20170526_400,001-600,000",1,"487,388",0.38
"20170526_600,001-800,000",5,"3,573,226",2.81
"20170526_800,001-1,000,000",3,"2,704,908",2.13
"20170526_1,000,001以上",12,"92,604,018",73.06
20170519_1-999,"4,240","859,221",0.67
"20170519_1,000-5,000","4,638","8,587,007",6.77
"20170519_5,001-10,000",482,"3,418,816",2.69
"20170519_10,001-15,000",158,"1,905,586",1.5
"20170519_15,001-20,000",81,"1,425,142",1.12
"20170519_20,001-30,000",52,"1,287,177",1.01
"20170519_30,001-40,000",27,"966,032",0.76
