date_level,population,stock number,total portion
20170609_1-999,"16,580","4,367,644",2.12
"20170609_1,000-5,000","5,778","12,915,493",6.27
"20170609_5,001-10,000","1,035","7,839,639",3.80
"20170609_10,001-15,000",304,"3,779,623",1.83
"20170609_15,001-20,000",184,"3,303,809",1.60
"20170609_20,001-30,000",148,"3,690,805",1.79
"20170609_30,001-40,000",83,"2,933,210",1.42
"20170609_40,001-50,000",43,"1,931,345",0.93
"20170609_50,001-100,000",119,"8,144,162",3.95
"20170609_100,001-200,000",63,"8,515,013",4.13
"20170609_200,001-400,000",33,"8,616,366",4.18
"20170609_400,001-600,000",12,"5,749,760",2.79
"20170609_600,001-800,000",14,"9,730,240",4.72
"20170609_800,001-1,000,000",5,"4,506,236",2.18
"20170609_1,000,001以上",31,"119,912,397",58.22
20170603_1-999,"16,607","4,380,480",2.12
"20170603_1,000-5,000","5,715","12,791,818",6.21
"20170603_5,001-10,000","1,029","7,757,136",3.76
"20170603_10,001-15,000",310,"3,870,609",1.87
"20170603_15,001-20,000",185,"3,313,120",1.60
"20170603_20,001-30,000",148,"3,692,977",1.79
"20170603_30,001-40,000",79,"2,784,210",1.35
"20170603_40,001-50,000",47,"2,119,745",1.02
"20170603_50,001-100,000",119,"8,164,762",3.96
"20170603_100,001-200,000",64,"8,611,013",4.18
"20170603_200,001-400,000",33,"8,516,218",4.13
"20170603_400,001-600,000",13,"6,145,621",2.98
"20170603_600,001-800,000",12,"8,527,240",4.14
"20170603_800,001-1,000,000",6,"5,344,375",2.59
"20170603_1,000,001以上",31,"119,916,418",58.23
20170526_1-999,"16,616","4,388,156",2.13
"20170526_1,000-5,000","5,674","12,677,979",6.15
"20170526_5,001-10,000","1,023","7,714,441",3.74
"20170526_10,001-15,000",306,"3,813,593",1.85
"20170526_15,001-20,000",188,"3,371,858",1.63
"20170526_20,001-30,000",148,"3,690,977",1.79
"20170526_30,001-40,000",77,"2,703,210",1.31
"20170526_40,001-50,000",49,"2,197,180",1.06
"20170526_50,001-100,000",120,"8,325,824",4.04
"20170526_100,001-200,000",63,"8,478,653",4.11
"20170526_200,001-400,000",32,"8,180,818",3.97
"20170526_400,001-600,000",13,"6,111,621",2.96
"20170526_600,001-800,000",12,"8,586,040",4.16
"20170526_800,001-1,000,000",5,"4,415,814",2.14
"20170526_1,000,001以上",32,"121,279,578",58.89
20170519_1-999,"16,656","4,402,354",2.13
"20170519_1,000-5,000","5,626","12,611,767",6.12
"20170519_5,001-10,000","1,001","7,538,678",3.66
"20170519_10,001-15,000",307,"3,812,339",1.85
"20170519_15,001-20,000",181,"3,245,796",1.57
"20170519_20,001-30,000",147,"3,670,969",1.78
"20170519_30,001-40,000",82,"2,863,173",1.39
"20170519_40,001-50,000",48,"2,166,700",1.05
"20170519_50,001-100,000",116,"8,001,663",3.88
"20170519_100,001-200,000",68,"9,158,064",4.44
"20170519_200,001-400,000",30,"7,763,818",3.77
"20170519_400,001-600,000",12,"5,470,361",2.65
"20170519_600,001-800,000",13,"9,208,300",4.47
