date_level,population,stock number,total portion
20170616_1-999,"8,335","1,613,141",0.21
"20170616_1,000-5,000","24,048","46,359,056",6.09
"20170616_5,001-10,000","2,685","21,343,188",2.80
"20170616_10,001-15,000",718,"9,260,821",1.21
"20170616_15,001-20,000",470,"8,653,936",1.13
"20170616_20,001-30,000",401,"10,356,835",1.36
"20170616_30,001-40,000",178,"6,382,644",0.83
"20170616_40,001-50,000",125,"5,804,668",0.76
"20170616_50,001-100,000",191,"14,077,506",1.85
"20170616_100,001-200,000",75,"10,942,064",1.43
"20170616_200,001-400,000",44,"12,381,590",1.62
"20170616_400,001-600,000",14,"6,611,500",0.86
"20170616_600,001-800,000",3,"2,262,850",0.29
"20170616_800,001-1,000,000",7,"6,288,616",0.82
"20170616_1,000,001以上",45,"598,161,585",78.65
20170609_1-999,"8,322","1,604,249",0.28
"20170609_1,000-5,000","23,777","45,895,700",8.1
"20170609_5,001-10,000","2,651","21,057,571",3.71
"20170609_10,001-15,000",713,"9,217,558",1.62
"20170609_15,001-20,000",457,"8,429,190",1.48
"20170609_20,001-30,000",400,"10,318,771",1.82
"20170609_30,001-40,000",174,"6,257,644",1.1
"20170609_40,001-50,000",124,"5,740,668",1.01
"20170609_50,001-100,000",188,"13,772,506",2.43
"20170609_100,001-200,000",79,"11,583,592",2.04
"20170609_200,001-400,000",44,"12,626,616",2.22
"20170609_400,001-600,000",14,"6,481,500",1.14
"20170609_600,001-800,000",3,"2,232,850",0.39
"20170609_800,001-1,000,000",6,"5,444,000",0.96
"20170609_1,000,001以上",41,"405,837,585",71.63
20170603_1-999,"8,199","1,578,243",0.27
"20170603_1,000-5,000","23,986","46,307,625",8.17
"20170603_5,001-10,000","2,689","21,376,775",3.77
"20170603_10,001-15,000",727,"9,389,802",1.65
"20170603_15,001-20,000",456,"8,419,173",1.48
"20170603_20,001-30,000",404,"10,451,737",1.84
"20170603_30,001-40,000",176,"6,318,644",1.11
"20170603_40,001-50,000",124,"5,733,668",1.01
"20170603_50,001-100,000",194,"14,215,628",2.5
"20170603_100,001-200,000",79,"11,686,599",2.06
"20170603_200,001-400,000",46,"13,280,616",2.34
"20170603_400,001-600,000",14,"6,455,500",1.13
"20170603_600,001-800,000",4,"2,999,063",0.52
"20170603_800,001-1,000,000",5,"4,643,000",0.81
