date_level,population,stock number,total portion
20170609_1-999,407,"41,912",0.01
"20170609_1,000-5,000","10,234","22,379,059",7.66
"20170609_5,001-10,000","1,868","15,395,918",5.27
"20170609_10,001-15,000",479,"6,293,652",2.15
"20170609_15,001-20,000",400,"7,530,272",2.57
"20170609_20,001-30,000",330,"8,663,598",2.96
"20170609_30,001-40,000",152,"5,616,000",1.92
"20170609_40,001-50,000",70,"3,276,000",1.12
"20170609_50,001-100,000",198,"14,594,571",4.99
"20170609_100,001-200,000",79,"10,825,019",3.70
"20170609_200,001-400,000",55,"14,960,000",5.12
"20170609_400,001-600,000",16,"8,129,000",2.78
"20170609_600,001-800,000",4,"2,833,000",0.97
"20170609_800,001-1,000,000",5,"4,281,000",1.46
"20170609_1,000,001以上",9,"167,155,999",57.25
20170603_1-999,405,"40,911",0.01
"20170603_1,000-5,000","10,184","22,293,060",7.63
"20170603_5,001-10,000","1,857","15,310,918",5.24
"20170603_10,001-15,000",480,"6,306,652",2.15
"20170603_15,001-20,000",400,"7,547,272",2.58
"20170603_20,001-30,000",335,"8,822,598",3.02
"20170603_30,001-40,000",155,"5,740,000",1.96
"20170603_40,001-50,000",72,"3,361,000",1.15
"20170603_50,001-100,000",195,"14,426,571",4.94
"20170603_100,001-200,000",79,"10,736,019",3.67
"20170603_200,001-400,000",54,"14,771,000",5.05
"20170603_400,001-600,000",15,"7,333,000",2.51
"20170603_600,001-800,000",5,"3,468,000",1.18
"20170603_800,001-1,000,000",5,"4,231,000",1.44
"20170603_1,000,001以上",9,"167,586,999",57.39
20170526_1-999,406,"41,433",0.01
"20170526_1,000-5,000","10,183","22,284,060",7.63
"20170526_5,001-10,000","1,859","15,328,918",5.25
"20170526_10,001-15,000",487,"6,399,652",2.19
"20170526_15,001-20,000",395,"7,447,272",2.55
"20170526_20,001-30,000",334,"8,793,076",3.01
"20170526_30,001-40,000",162,"6,000,000",2.05
"20170526_40,001-50,000",71,"3,330,000",1.14
"20170526_50,001-100,000",194,"14,271,571",4.88
"20170526_100,001-200,000",80,"10,846,019",3.71
"20170526_200,001-400,000",54,"14,640,000",5.01
"20170526_400,001-600,000",15,"7,352,000",2.51
"20170526_600,001-800,000",5,"3,423,000",1.17
"20170526_800,001-1,000,000",5,"4,231,000",1.44
"20170526_1,000,001以上",9,"167,586,999",57.39
20170519_1-999,407,"41,760",0.01
"20170519_1,000-5,000","10,223","22,395,733",7.67
