date_level,population,stock number,total portion
20170616_1-999,"1,366","246,144",0.24
"20170616_1,000-5,000","2,573","5,840,206",5.72
"20170616_5,001-10,000",600,"4,790,361",4.69
"20170616_10,001-15,000",196,"2,461,287",2.41
"20170616_15,001-20,000",129,"2,406,000",2.35
"20170616_20,001-30,000",115,"2,920,330",2.86
"20170616_30,001-40,000",60,"2,158,147",2.11
"20170616_40,001-50,000",40,"1,831,332",1.79
"20170616_50,001-100,000",59,"4,221,522",4.13
"20170616_100,001-200,000",29,"4,062,380",3.98
"20170616_200,001-400,000",15,"4,418,601",4.33
"20170616_400,001-600,000",5,"2,621,066",2.56
"20170616_600,001-800,000",3,"2,131,968",2.09
"20170616_800,001-1,000,000",0,0,0.00
"20170616_1,000,001以上",10,"61,890,656",60.67
20170609_1-999,"1,369","246,810",0.24
"20170609_1,000-5,000","2,594","5,860,271",5.74
"20170609_5,001-10,000",603,"4,837,559",4.74
"20170609_10,001-15,000",191,"2,387,358",2.34
"20170609_15,001-20,000",126,"2,368,530",2.32
"20170609_20,001-30,000",123,"3,124,800",3.06
"20170609_30,001-40,000",59,"2,097,147",2.05
"20170609_40,001-50,000",40,"1,829,332",1.79
"20170609_50,001-100,000",58,"4,256,332",4.17
"20170609_100,001-200,000",28,"3,891,570",3.81
"20170609_200,001-400,000",14,"4,212,601",4.13
"20170609_400,001-600,000",5,"2,621,066",2.56
"20170609_600,001-800,000",2,"1,489,968",1.46
"20170609_800,001-1,000,000",1,"886,000",0.86
"20170609_1,000,001以上",10,"61,890,656",60.67
20170603_1-999,"1,372","248,414",0.24
"20170603_1,000-5,000","2,574","5,827,231",5.71
"20170603_5,001-10,000",587,"4,718,910",4.62
"20170603_10,001-15,000",193,"2,409,443",2.36
"20170603_15,001-20,000",132,"2,489,530",2.44
"20170603_20,001-30,000",123,"3,134,800",3.07
"20170603_30,001-40,000",61,"2,173,684",2.13
"20170603_40,001-50,000",39,"1,793,332",1.75
"20170603_50,001-100,000",63,"4,681,332",4.58
"20170603_100,001-200,000",25,"3,443,033",3.37
"20170603_200,001-400,000",15,"4,314,601",4.23
