date_level,population,stock number,total portion
20170609_1-999,714,"75,032",0.08
"20170609_1,000-5,000","3,191","6,031,583",6.73
"20170609_5,001-10,000",426,"3,367,507",3.76
"20170609_10,001-15,000",126,"1,652,682",1.84
"20170609_15,001-20,000",79,"1,466,650",1.63
"20170609_20,001-30,000",74,"1,874,422",2.09
"20170609_30,001-40,000",42,"1,501,981",1.67
"20170609_40,001-50,000",27,"1,240,432",1.38
"20170609_50,001-100,000",59,"4,159,411",4.64
"20170609_100,001-200,000",49,"6,824,664",7.62
"20170609_200,001-400,000",30,"8,285,395",9.25
"20170609_400,001-600,000",11,"5,397,528",6.03
"20170609_600,001-800,000",8,"5,356,935",5.98
"20170609_800,001-1,000,000",2,"1,847,000",2.06
"20170609_1,000,001以上",18,"40,423,248",45.16
20170603_1-999,720,"76,508",0.08
"20170603_1,000-5,000","3,210","6,085,260",6.79
"20170603_5,001-10,000",420,"3,319,280",3.70
"20170603_10,001-15,000",127,"1,658,682",1.85
"20170603_15,001-20,000",71,"1,319,650",1.47
"20170603_20,001-30,000",76,"1,900,066",2.12
"20170603_30,001-40,000",49,"1,752,337",1.95
"20170603_40,001-50,000",23,"1,054,432",1.17
"20170603_50,001-100,000",58,"4,085,411",4.56
"20170603_100,001-200,000",50,"6,999,664",7.82
"20170603_200,001-400,000",31,"8,503,022",9.50
"20170603_400,001-600,000",10,"4,981,350",5.56
"20170603_600,001-800,000",8,"5,382,560",6.01
"20170603_800,001-1,000,000",2,"1,839,000",2.05
"20170603_1,000,001以上",18,"40,547,248",45.30
20170526_1-999,719,"76,357",0.08
"20170526_1,000-5,000","3,159","5,965,353",6.66
"20170526_5,001-10,000",409,"3,229,088",3.60
"20170526_10,001-15,000",126,"1,637,004",1.82
"20170526_15,001-20,000",72,"1,338,328",1.49
"20170526_20,001-30,000",72,"1,807,066",2.01
"20170526_30,001-40,000",44,"1,573,337",1.75
"20170526_40,001-50,000",28,"1,268,070",1.41
"20170526_50,001-100,000",52,"3,755,773",4.19
"20170526_100,001-200,000",54,"7,519,310",8.40
"20170526_200,001-400,000",31,"8,671,626",9.68
"20170526_400,001-600,000",9,"4,568,350",5.10
"20170526_600,001-800,000",7,"4,587,933",5.12
"20170526_800,001-1,000,000",3,"2,703,627",3.02
"20170526_1,000,001以上",18,"40,803,248",45.58
20170519_1-999,721,"77,020",0.08
"20170519_1,000-5,000","3,057","5,757,021",6.43
"20170519_5,001-10,000",391,"3,079,330",3.44
"20170519_10,001-15,000",125,"1,627,004",1.81
"20170519_15,001-20,000",69,"1,275,328",1.42
"20170519_20,001-30,000",72,"1,820,060",2.03
"20170519_30,001-40,000",43,"1,543,981",1.72
"20170519_40,001-50,000",26,"1,182,432",1.32
"20170519_50,001-100,000",56,"4,109,576",4.59
"20170519_100,001-200,000",47,"6,765,861",7.55
"20170519_200,001-400,000",32,"8,940,053",9.98
"20170519_400,001-600,000",11,"5,497,996",6.14
"20170519_600,001-800,000",7,"4,573,933",5.11
"20170519_800,001-1,000,000",4,"3,760,627",4.20
"20170519_1,000,001以上",17,"39,494,248",44.12
20170512_1-999,724,"78,212",0.08
"20170512_1,000-5,000","3,026","5,703,372",6.37
"20170512_5,001-10,000",392,"3,095,330",3.45
"20170512_10,001-15,000",123,"1,598,089",1.78
"20170512_15,001-20,000",63,"1,179,328",1.31
"20170512_20,001-30,000",75,"1,886,060",2.10
"20170512_30,001-40,000",43,"1,542,337",1.72
"20170512_40,001-50,000",23,"1,045,432",1.16
"20170512_50,001-100,000",55,"4,018,576",4.48
"20170512_100,001-200,000",50,"7,231,543",8.07
"20170512_200,001-400,000",29,"7,738,472",8.64
"20170512_400,001-600,000",13,"6,316,911",7.05
"20170512_600,001-800,000",6,"3,926,933",4.38
"20170512_800,001-1,000,000",5,"4,699,627",5.25
"20170512_1,000,001以上",17,"39,444,248",44.06
20170505_1-999,728,"78,536",0.08
"20170505_1,000-5,000","3,044","5,685,370",6.35
"20170505_5,001-10,000",399,"3,158,332",3.52
"20170505_10,001-15,000",118,"1,538,089",1.71
"20170505_15,001-20,000",64,"1,187,328",1.32
"20170505_20,001-30,000",77,"1,932,422",2.15
"20170505_30,001-40,000",42,"1,526,337",1.70
"20170505_40,001-50,000",22,"1,013,070",1.13
"20170505_50,001-100,000",54,"3,978,118",4.44
"20170505_100,001-200,000",48,"6,795,375",7.59
"20170505_200,001-400,000",32,"8,676,774",9.69
"20170505_400,001-600,000",12,"5,872,911",6.56
"20170505_600,001-800,000",6,"3,926,933",4.38
"20170505_800,001-1,000,000",6,"5,696,627",6.36
"20170505_1,000,001以上",16,"38,438,248",42.94
20170428_1-999,722,"78,329",0.08
"20170428_1,000-5,000","3,162","5,931,577",6.62
"20170428_5,001-10,000",412,"3,270,332",3.65
"20170428_10,001-15,000",115,"1,485,089",1.65
"20170428_15,001-20,000",64,"1,192,328",1.33
"20170428_20,001-30,000",76,"1,907,422",2.13
"20170428_30,001-40,000",42,"1,529,337",1.70
"20170428_40,001-50,000",23,"1,038,070",1.15
"20170428_50,001-100,000",55,"3,956,118",4.42
"20170428_100,001-200,000",49,"6,868,099",7.67
"20170428_200,001-400,000",33,"8,873,050",9.91
"20170428_400,001-600,000",11,"5,442,911",6.08
"20170428_600,001-800,000",6,"3,951,933",4.41
"20170428_800,001-1,000,000",3,"2,831,000",3.16
"20170428_1,000,001以上",18,"41,148,875",45.97
20170421_1-999,708,"79,010",0.08
"20170421_1,000-5,000","3,187","6,036,478",6.75
"20170421_5,001-10,000",428,"3,384,415",3.78
"20170421_10,001-15,000",109,"1,408,006",1.57
"20170421_15,001-20,000",67,"1,240,328",1.38
"20170421_20,001-30,000",78,"1,957,422",2.19
"20170421_30,001-40,000",40,"1,447,337",1.62
"20170421_40,001-50,000",26,"1,192,070",1.33
"20170421_50,001-100,000",55,"4,002,176",4.48
"20170421_100,001-200,000",49,"6,855,419",7.67
"20170421_200,001-400,000",32,"8,479,740",9.49
"20170421_400,001-600,000",11,"5,440,996",6.09
"20170421_600,001-800,000",6,"4,001,933",4.48
"20170421_800,001-1,000,000",4,"3,832,627",4.29
"20170421_1,000,001以上",17,"39,959,248",44.73
20170414_1-999,675,"79,508",0.08
"20170414_1,000-5,000","3,222","6,083,507",6.81
"20170414_5,001-10,000",428,"3,401,332",3.80
"20170414_10,001-15,000",105,"1,358,006",1.52
"20170414_15,001-20,000",72,"1,328,328",1.48
"20170414_20,001-30,000",86,"2,155,576",2.41
"20170414_30,001-40,000",37,"1,337,465",1.49
"20170414_40,001-50,000",24,"1,096,432",1.22
"20170414_50,001-100,000",56,"4,117,532",4.61
"20170414_100,001-200,000",48,"6,627,419",7.42
"20170414_200,001-400,000",34,"8,917,303",9.98
"20170414_400,001-600,000",11,"5,440,996",6.09
