date_level,population,stock number,total portion
20170616_1-999,"14,387","629,115",0.51
"20170616_1,000-5,000","6,883","14,630,461",11.96
"20170616_5,001-10,000","1,506","10,774,527",8.81
"20170616_10,001-15,000",601,"6,940,072",5.67
"20170616_15,001-20,000",249,"4,525,797",3.70
"20170616_20,001-30,000",256,"6,184,241",5.05
"20170616_30,001-40,000",121,"4,168,500",3.41
"20170616_40,001-50,000",63,"2,859,917",2.33
"20170616_50,001-100,000",143,"10,469,470",8.56
"20170616_100,001-200,000",58,"7,922,493",6.48
"20170616_200,001-400,000",27,"7,729,414",6.32
"20170616_400,001-600,000",11,"5,536,604",4.52
"20170616_600,001-800,000",4,"2,637,553",2.15
"20170616_800,001-1,000,000",3,"2,665,156",2.18
"20170616_1,000,001以上",11,"34,568,658",28.27
20170609_1-999,"14,391","632,903",0.51
"20170609_1,000-5,000","6,879","14,604,046",11.94
"20170609_5,001-10,000","1,494","10,628,630",8.69
"20170609_10,001-15,000",586,"6,740,110",5.51
"20170609_15,001-20,000",241,"4,371,596",3.57
"20170609_20,001-30,000",259,"6,274,993",5.13
"20170609_30,001-40,000",126,"4,349,648",3.55
"20170609_40,001-50,000",61,"2,785,663",2.27
"20170609_50,001-100,000",145,"10,577,511",8.65
"20170609_100,001-200,000",58,"7,800,493",6.38
"20170609_200,001-400,000",27,"7,891,414",6.45
"20170609_400,001-600,000",11,"5,556,604",4.54
"20170609_600,001-800,000",4,"2,734,553",2.23
"20170609_800,001-1,000,000",3,"2,665,156",2.18
"20170609_1,000,001以上",11,"34,628,658",28.32
20170603_1-999,"14,392","635,093",0.51
"20170603_1,000-5,000","6,812","14,407,806",11.78
"20170603_5,001-10,000","1,485","10,531,442",8.61
"20170603_10,001-15,000",586,"6,735,560",5.51
"20170603_15,001-20,000",231,"4,193,635",3.43
"20170603_20,001-30,000",253,"6,107,316",4.99
"20170603_30,001-40,000",126,"4,355,648",3.56
"20170603_40,001-50,000",67,"3,054,747",2.49
"20170603_50,001-100,000",144,"10,499,471",8.58
"20170603_100,001-200,000",58,"7,809,533",6.38
"20170603_200,001-400,000",28,"8,001,414",6.54
"20170603_400,001-600,000",12,"6,000,604",4.9
"20170603_600,001-800,000",4,"2,651,553",2.16
"20170603_800,001-1,000,000",3,"2,665,156",2.18
"20170603_1,000,001以上",11,"34,593,000",28.29
20170526_1-999,"14,396","634,710",0.51
"20170526_1,000-5,000","6,807","14,431,885",11.8
"20170526_5,001-10,000","1,478","10,487,440",8.57
"20170526_10,001-15,000",583,"6,688,866",5.47
"20170526_15,001-20,000",229,"4,157,602",3.4
"20170526_20,001-30,000",253,"6,098,357",4.98
"20170526_30,001-40,000",124,"4,289,948",3.5
"20170526_40,001-50,000",66,"3,000,747",2.45
"20170526_50,001-100,000",148,"10,760,569",8.8
"20170526_100,001-200,000",55,"7,488,127",6.12
"20170526_200,001-400,000",28,"8,147,414",6.66
"20170526_400,001-600,000",12,"5,935,604",4.85
"20170526_600,001-800,000",5,"3,308,553",2.7
"20170526_800,001-1,000,000",2,"1,799,156",1.47
"20170526_1,000,001以上",11,"35,013,000",28.64
20170519_1-999,"14,396","635,537",0.51
"20170519_1,000-5,000","6,786","14,330,559",11.72
"20170519_5,001-10,000","1,482","10,511,333",8.59
"20170519_10,001-15,000",577,"6,626,444",5.42
"20170519_15,001-20,000",232,"4,202,391",3.43
"20170519_20,001-30,000",250,"6,049,316",4.94
"20170519_30,001-40,000",123,"4,239,948",3.46
"20170519_40,001-50,000",62,"2,807,986",2.29
"20170519_50,001-100,000",149,"10,821,610",8.85
