date_level,population,stock number,total portion
20170609_1-999,"1,595","28,342",0.04
"20170609_1,000-5,000",984,"1,814,026",2.60
"20170609_5,001-10,000",151,"1,196,831",1.72
"20170609_10,001-15,000",76,"950,643",1.36
"20170609_15,001-20,000",38,"694,989",0.99
"20170609_20,001-30,000",48,"1,255,295",1.80
"20170609_30,001-40,000",30,"1,073,068",1.54
"20170609_40,001-50,000",22,"970,058",1.39
"20170609_50,001-100,000",49,"3,410,308",4.90
"20170609_100,001-200,000",18,"2,503,501",3.59
"20170609_200,001-400,000",16,"4,744,311",6.82
"20170609_400,001-600,000",6,"2,690,277",3.86
"20170609_600,001-800,000",3,"2,274,182",3.26
"20170609_800,001-1,000,000",5,"4,449,135",6.39
"20170609_1,000,001以上",22,"41,505,133",59.66
20170603_1-999,"1,595","28,342",0.04
"20170603_1,000-5,000",981,"1,809,026",2.60
"20170603_5,001-10,000",153,"1,214,831",1.74
"20170603_10,001-15,000",76,"952,643",1.36
"20170603_15,001-20,000",39,"713,989",1.02
"20170603_20,001-30,000",46,"1,195,295",1.71
"20170603_30,001-40,000",30,"1,068,068",1.53
"20170603_40,001-50,000",23,"1,021,058",1.46
"20170603_50,001-100,000",49,"3,410,308",4.90
"20170603_100,001-200,000",18,"2,503,501",3.59
"20170603_200,001-400,000",16,"4,735,311",6.80
"20170603_400,001-600,000",6,"2,689,277",3.86
"20170603_600,001-800,000",3,"2,274,182",3.26
"20170603_800,001-1,000,000",5,"4,449,135",6.39
"20170603_1,000,001以上",22,"41,495,133",59.65
20170526_1-999,"1,595","28,342",0.04
"20170526_1,000-5,000",983,"1,816,026",2.61
"20170526_5,001-10,000",156,"1,240,831",1.78
"20170526_10,001-15,000",75,"941,643",1.35
"20170526_15,001-20,000",40,"730,989",1.05
"20170526_20,001-30,000",45,"1,166,295",1.67
"20170526_30,001-40,000",30,"1,066,068",1.53
"20170526_40,001-50,000",23,"1,019,058",1.46
"20170526_50,001-100,000",49,"3,415,308",4.90
"20170526_100,001-200,000",18,"2,503,501",3.59
"20170526_200,001-400,000",16,"4,725,311",6.79
"20170526_400,001-600,000",6,"2,689,277",3.86
"20170526_600,001-800,000",3,"2,274,182",3.26
"20170526_800,001-1,000,000",5,"4,449,135",6.39
"20170526_1,000,001以上",22,"41,494,133",59.65
20170519_1-999,"1,595","28,342",0.04
"20170519_1,000-5,000",986,"1,821,026",2.61
"20170519_5,001-10,000",158,"1,255,831",1.80
"20170519_10,001-15,000",75,"942,643",1.35
"20170519_15,001-20,000",40,"730,989",1.05
"20170519_20,001-30,000",45,"1,174,295",1.68
"20170519_30,001-40,000",29,"1,026,068",1.47
"20170519_40,001-50,000",23,"1,019,058",1.46
"20170519_50,001-100,000",49,"3,429,308",4.92
"20170519_100,001-200,000",18,"2,502,501",3.59
"20170519_200,001-400,000",16,"4,724,311",6.79
"20170519_400,001-600,000",6,"2,688,277",3.86
"20170519_600,001-800,000",3,"2,274,182",3.26
"20170519_800,001-1,000,000",5,"4,449,135",6.39
"20170519_1,000,001以上",22,"41,494,133",59.65
20170512_1-999,"1,594","28,342",0.04
"20170512_1,000-5,000",990,"1,823,902",2.62
"20170512_5,001-10,000",163,"1,300,955",1.87
"20170512_10,001-15,000",74,"937,643",1.34
"20170512_15,001-20,000",40,"729,989",1.04
"20170512_20,001-30,000",44,"1,141,295",1.64
"20170512_30,001-40,000",28,"986,068",1.41
"20170512_40,001-50,000",22,"969,058",1.39
"20170512_50,001-100,000",50,"3,518,308",5.05
"20170512_100,001-200,000",18,"2,501,501",3.59
"20170512_200,001-400,000",16,"4,724,311",6.79
"20170512_400,001-600,000",7,"3,213,863",4.62
"20170512_600,001-800,000",4,"2,961,509",4.25
"20170512_800,001-1,000,000",5,"4,449,135",6.39
"20170512_1,000,001以上",21,"40,274,220",57.89
20170505_1-999,"1,595","28,442",0.04
"20170505_1,000-5,000",992,"1,841,377",2.64
"20170505_5,001-10,000",163,"1,302,955",1.87
"20170505_10,001-15,000",72,"908,068",1.30
"20170505_15,001-20,000",40,"731,989",1.05
"20170505_20,001-30,000",44,"1,141,295",1.64
"20170505_30,001-40,000",28,"985,068",1.41
"20170505_40,001-50,000",22,"969,058",1.39
"20170505_50,001-100,000",50,"3,527,308",5.07
"20170505_100,001-200,000",18,"2,501,501",3.59
"20170505_200,001-400,000",16,"4,724,311",6.79
"20170505_400,001-600,000",7,"3,213,863",4.62
"20170505_600,001-800,000",4,"2,961,509",4.25
"20170505_800,001-1,000,000",5,"4,449,135",6.39
"20170505_1,000,001以上",21,"40,274,220",57.89
20170428_1-999,"1,592","28,317",0.04
"20170428_1,000-5,000",990,"1,858,608",2.67
"20170428_5,001-10,000",161,"1,278,031",1.83
"20170428_10,001-15,000",72,"906,068",1.30
"20170428_15,001-20,000",40,"731,989",1.05
"20170428_20,001-30,000",44,"1,139,295",1.63
"20170428_30,001-40,000",28,"985,068",1.41
"20170428_40,001-50,000",22,"969,058",1.39
"20170428_50,001-100,000",50,"3,532,268",5.07
"20170428_100,001-200,000",18,"2,501,501",3.59
"20170428_200,001-400,000",16,"4,726,169",6.79
"20170428_400,001-600,000",7,"3,213,863",4.62
