date_level,population,stock number,total portion
20170609_1-999,"41,613","8,048,599",1.52
"20170609_1,000-5,000","26,797","62,019,612",11.74
"20170609_5,001-10,000","6,366","49,901,713",9.45
"20170609_10,001-15,000","1,886","23,154,916",4.38
"20170609_15,001-20,000","1,317","24,551,271",4.65
"20170609_20,001-30,000",964,"24,533,113",4.64
"20170609_30,001-40,000",431,"15,368,613",2.91
"20170609_40,001-50,000",273,"12,861,712",2.43
"20170609_50,001-100,000",467,"33,601,068",6.36
"20170609_100,001-200,000",205,"28,896,964",5.47
"20170609_200,001-400,000",71,"19,102,773",3.61
"20170609_400,001-600,000",21,"10,168,879",1.92
"20170609_600,001-800,000",7,"5,023,233",0.95
"20170609_800,001-1,000,000",17,"15,479,616",2.93
"20170609_1,000,001以上",45,"195,157,682",36.97
20170603_1-999,"41,660","8,067,145",1.52
"20170603_1,000-5,000","26,616","61,371,752",11.62
"20170603_5,001-10,000","6,293","49,292,449",9.33
"20170603_10,001-15,000","1,882","23,048,336",4.36
"20170603_15,001-20,000","1,287","23,958,402",4.53
"20170603_20,001-30,000",972,"24,751,627",4.68
"20170603_30,001-40,000",424,"15,103,673",2.86
"20170603_40,001-50,000",271,"12,790,962",2.42
"20170603_50,001-100,000",457,"32,872,818",6.22
"20170603_100,001-200,000",205,"29,279,054",5.54
"20170603_200,001-400,000",74,"19,842,133",3.75
"20170603_400,001-600,000",21,"10,087,879",1.91
"20170603_600,001-800,000",10,"6,988,233",1.32
"20170603_800,001-1,000,000",15,"13,686,353",2.59
"20170603_1,000,001以上",45,"196,728,948",37.26
20170526_1-999,"41,703","8,079,514",1.53
"20170526_1,000-5,000","26,471","61,075,233",11.57
"20170526_5,001-10,000","6,277","49,131,126",9.30
"20170526_10,001-15,000","1,861","22,771,918",4.31
"20170526_15,001-20,000","1,268","23,594,050",4.46
"20170526_20,001-30,000",976,"24,847,965",4.70
"20170526_30,001-40,000",420,"14,989,776",2.83
"20170526_40,001-50,000",265,"12,486,062",2.36
"20170526_50,001-100,000",448,"32,343,818",6.12
"20170526_100,001-200,000",200,"28,664,485",5.43
"20170526_200,001-400,000",79,"21,091,502",3.99
"20170526_400,001-600,000",22,"10,583,692",2.00
"20170526_600,001-800,000",11,"7,763,925",1.47
