date_level,population,stock number,total portion
20170609_1-999,"29,031","8,144,152",0.39
"20170609_1,000-5,000","76,515","187,638,148",9.16
"20170609_5,001-10,000","24,447","196,179,170",9.58
"20170609_10,001-15,000","8,105","101,722,657",4.96
"20170609_15,001-20,000","6,486","121,837,655",5.94
"20170609_20,001-30,000","5,263","136,519,308",6.66
"20170609_30,001-40,000","2,521","91,602,258",4.47
"20170609_40,001-50,000","1,930","91,234,672",4.45
"20170609_50,001-100,000","3,124","228,472,246",11.15
"20170609_100,001-200,000","1,265","182,866,268",8.92
"20170609_200,001-400,000",549,"158,345,520",7.73
"20170609_400,001-600,000",133,"66,418,121",3.24
"20170609_600,001-800,000",57,"39,466,694",1.92
"20170609_800,001-1,000,000",43,"39,248,969",1.91
"20170609_1,000,001以上",92,"398,082,577",19.43
20170603_1-999,"29,032","8,144,351",0.39
"20170603_1,000-5,000","76,516","187,642,348",9.16
"20170603_5,001-10,000","24,447","196,179,170",9.58
"20170603_10,001-15,000","8,105","101,722,657",4.96
"20170603_15,001-20,000","6,486","121,837,655",5.94
"20170603_20,001-30,000","5,263","136,519,308",6.66
"20170603_30,001-40,000","2,522","91,633,258",4.47
"20170603_40,001-50,000","1,930","91,234,672",4.45
"20170603_50,001-100,000","3,125","228,572,246",11.16
"20170603_100,001-200,000","1,265","182,866,268",8.92
"20170603_200,001-400,000",548,"158,016,594",7.71
"20170603_400,001-600,000",134,"66,910,121",3.26
"20170603_600,001-800,000",57,"39,466,694",1.92
"20170603_800,001-1,000,000",43,"39,248,969",1.91
"20170603_1,000,001以上",92,"397,784,104",19.42
20170526_1-999,"29,032","8,144,351",0.39
"20170526_1,000-5,000","76,517","187,644,547",9.16
"20170526_5,001-10,000","24,448","196,189,170",9.58
"20170526_10,001-15,000","8,105","101,722,657",4.96
"20170526_15,001-20,000","6,486","121,837,655",5.94
"20170526_20,001-30,000","5,264","136,540,308",6.66
"20170526_30,001-40,000","2,521","91,602,258",4.47
