date_level,population,stock number,total portion
20170609_1-999,"30,445","4,321,872",1.07
"20170609_1,000-5,000","9,224","18,289,433",4.54
"20170609_5,001-10,000","1,864","12,550,420",3.12
"20170609_10,001-15,000",749,"8,534,951",2.12
"20170609_15,001-20,000",267,"4,827,288",1.20
"20170609_20,001-30,000",321,"7,782,947",1.93
"20170609_30,001-40,000",122,"4,255,559",1.05
"20170609_40,001-50,000",76,"3,561,301",0.88
"20170609_50,001-100,000",187,"13,004,418",3.23
"20170609_100,001-200,000",104,"15,250,028",3.79
"20170609_200,001-400,000",51,"14,811,269",3.68
"20170609_400,001-600,000",24,"11,673,408",2.90
"20170609_600,001-800,000",9,"6,277,137",1.56
"20170609_800,001-1,000,000",4,"3,886,000",0.96
"20170609_1,000,001以上",39,"272,974,519",67.90
20170603_1-999,"30,457","4,324,416",1.07
"20170603_1,000-5,000","9,331","18,453,015",4.59
"20170603_5,001-10,000","1,898","12,802,159",3.18
"20170603_10,001-15,000",766,"8,727,398",2.17
"20170603_15,001-20,000",266,"4,833,324",1.20
"20170603_20,001-30,000",316,"7,625,985",1.89
"20170603_30,001-40,000",126,"4,396,986",1.09
"20170603_40,001-50,000",80,"3,759,083",0.93
"20170603_50,001-100,000",191,"13,174,124",3.27
"20170603_100,001-200,000",103,"14,721,506",3.66
"20170603_200,001-400,000",59,"17,014,271",4.23
"20170603_400,001-600,000",24,"11,784,384",2.93
"20170603_600,001-800,000",6,"4,249,241",1.05
"20170603_800,001-1,000,000",6,"5,705,000",1.41
"20170603_1,000,001以上",37,"270,429,658",67.27
20170526_1-999,"30,451","4,326,364",1.07
"20170526_1,000-5,000","9,459","18,758,054",4.66
"20170526_5,001-10,000","1,941","13,116,571",3.26
"20170526_10,001-15,000",786,"8,960,547",2.22
"20170526_15,001-20,000",272,"4,937,684",1.22
"20170526_20,001-30,000",320,"7,678,125",1.90
"20170526_30,001-40,000",128,"4,474,586",1.11
"20170526_40,001-50,000",83,"3,910,777",0.97
"20170526_50,001-100,000",183,"12,694,324",3.15
"20170526_100,001-200,000",103,"14,668,888",3.64
"20170526_200,001-400,000",49,"14,216,349",3.53
"20170526_400,001-600,000",24,"11,632,584",2.89
"20170526_600,001-800,000",11,"7,680,241",1.91
"20170526_800,001-1,000,000",3,"2,886,000",0.71
"20170526_1,000,001以上",39,"272,059,456",67.67
20170519_1-999,"30,402","4,312,097",1.07
"20170519_1,000-5,000","9,591","19,070,192",4.74
"20170519_5,001-10,000","2,018","13,678,433",3.40
"20170519_10,001-15,000",826,"9,414,612",2.34
"20170519_15,001-20,000",294,"5,333,685",1.32
"20170519_20,001-30,000",343,"8,229,089",2.04
"20170519_30,001-40,000",130,"4,547,202",1.13
"20170519_40,001-50,000",83,"3,837,794",0.95
"20170519_50,001-100,000",207,"14,584,524",3.62
"20170519_100,001-200,000",103,"14,510,888",3.60
"20170519_200,001-400,000",52,"14,987,349",3.72
"20170519_400,001-600,000",24,"11,541,504",2.87
"20170519_600,001-800,000",8,"5,545,241",1.37
"20170519_800,001-1,000,000",2,"1,886,000",0.46
"20170519_1,000,001以上",39,"270,521,940",67.29
20170512_1-999,"30,360","4,304,269",1.07
"20170512_1,000-5,000","9,731","19,523,579",4.85
"20170512_5,001-10,000","2,054","13,919,249",3.46
"20170512_10,001-15,000",861,"9,849,400",2.45
"20170512_15,001-20,000",312,"5,673,454",1.41
"20170512_20,001-30,000",363,"8,758,209",2.17
"20170512_30,001-40,000",142,"5,019,470",1.24
"20170512_40,001-50,000",87,"4,063,452",1.01
"20170512_50,001-100,000",211,"14,806,326",3.68
"20170512_100,001-200,000",110,"15,600,588",3.88
"20170512_200,001-400,000",51,"14,389,349",3.57
"20170512_400,001-600,000",24,"11,442,484",2.84
"20170512_600,001-800,000",9,"6,372,741",1.58
"20170512_800,001-1,000,000",2,"1,886,000",0.46
"20170512_1,000,001以上",41,"266,391,980",66.26
20170505_1-999,"30,370","4,304,001",1.07
"20170505_1,000-5,000","9,802","19,669,080",4.89
"20170505_5,001-10,000","2,082","14,164,562",3.52
"20170505_10,001-15,000",865,"9,902,545",2.46
"20170505_15,001-20,000",314,"5,707,298",1.41
"20170505_20,001-30,000",366,"8,831,065",2.19
"20170505_30,001-40,000",143,"5,056,150",1.25
"20170505_40,001-50,000",88,"4,109,752",1.02
"20170505_50,001-100,000",210,"14,693,926",3.65
"20170505_100,001-200,000",108,"15,302,546",3.80
"20170505_200,001-400,000",51,"14,573,391",3.62
"20170505_400,001-600,000",24,"11,525,484",2.86
"20170505_600,001-800,000",11,"7,893,741",1.96
"20170505_800,001-1,000,000",1,"986,000",0.24
"20170505_1,000,001以上",47,"265,281,009",65.99
20170428_1-999,"30,370","4,308,620",1.07
"20170428_1,000-5,000","9,828","19,727,256",4.90
"20170428_5,001-10,000","2,085","14,183,161",3.52
"20170428_10,001-15,000",867,"9,917,075",2.46
"20170428_15,001-20,000",313,"5,691,461",1.41
"20170428_20,001-30,000",368,"8,903,882",2.21
"20170428_30,001-40,000",141,"4,982,170",1.23
"20170428_40,001-50,000",87,"4,064,752",1.01
"20170428_50,001-100,000",211,"14,750,349",3.66
"20170428_100,001-200,000",103,"14,570,626",3.62
"20170428_200,001-400,000",54,"15,102,311",3.75
"20170428_400,001-600,000",23,"10,848,484",2.69
"20170428_600,001-800,000",12,"8,668,741",2.15
"20170428_800,001-1,000,000",1,"986,000",0.24
"20170428_1,000,001以上",47,"265,295,662",65.99
20170421_1-999,"30,306","4,308,595",1.07
"20170421_1,000-5,000","9,837","19,776,706",4.91
"20170421_5,001-10,000","2,079","14,143,090",3.51
"20170421_10,001-15,000",868,"9,936,121",2.47
"20170421_15,001-20,000",314,"5,705,757",1.41
"20170421_20,001-30,000",363,"8,764,882",2.18
"20170421_30,001-40,000",145,"5,119,415",1.27
"20170421_40,001-50,000",86,"4,020,292",1.00
"20170421_50,001-100,000",211,"14,790,349",3.67
"20170421_100,001-200,000",105,"14,760,868",3.67
"20170421_200,001-400,000",59,"16,959,069",4.21
"20170421_400,001-600,000",23,"10,915,484",2.71
"20170421_600,001-800,000",9,"6,476,741",1.61
"20170421_800,001-1,000,000",4,"3,483,000",0.86
"20170421_1,000,001以上",46,"262,840,181",65.38
20170414_1-999,"30,207","4,310,330",1.07
"20170414_1,000-5,000","9,874","19,871,834",4.94
"20170414_5,001-10,000","2,085","14,189,060",3.52
"20170414_10,001-15,000",875,"10,014,624",2.49
"20170414_15,001-20,000",318,"5,783,397",1.43
"20170414_20,001-30,000",365,"8,811,670",2.19
"20170414_30,001-40,000",146,"5,159,675",1.28
"20170414_40,001-50,000",90,"4,202,432",1.04
"20170414_50,001-100,000",212,"14,907,369",3.70
"20170414_100,001-200,000",109,"15,399,706",3.83
"20170414_200,001-400,000",59,"17,075,111",4.24
"20170414_400,001-600,000",23,"10,997,484",2.73
"20170414_600,001-800,000",9,"6,456,741",1.60
"20170414_800,001-1,000,000",3,"2,837,000",0.70
"20170414_1,000,001以上",45,"261,984,117",65.17
20170407_1-999,"30,097","4,319,124",1.07
"20170407_1,000-5,000","9,908","19,963,051",4.96
"20170407_5,001-10,000","2,106","14,380,475",3.57
"20170407_10,001-15,000",866,"9,887,882",2.45
"20170407_15,001-20,000",325,"5,927,895",1.47
"20170407_20,001-30,000",362,"8,717,201",2.16
"20170407_30,001-40,000",140,"4,943,495",1.22
"20170407_40,001-50,000",95,"4,454,604",1.10
"20170407_50,001-100,000",214,"15,090,369",3.75
"20170407_100,001-200,000",108,"15,491,786",3.85
"20170407_200,001-400,000",51,"14,621,311",3.63
"20170407_400,001-600,000",29,"13,701,204",3.40
"20170407_600,001-800,000",9,"6,416,741",1.59
"20170407_800,001-1,000,000",3,"2,818,000",0.70
"20170407_1,000,001以上",45,"261,267,412",64.99
20170331_1-999,"30,013","4,320,250",1.07
"20170331_1,000-5,000","9,963","20,076,190",4.99
"20170331_5,001-10,000","2,108","14,390,909",3.57
"20170331_10,001-15,000",867,"9,907,860",2.46
"20170331_15,001-20,000",327,"5,960,895",1.48
"20170331_20,001-30,000",365,"8,776,091",2.18
"20170331_30,001-40,000",138,"4,860,430",1.20
"20170331_40,001-50,000",91,"4,260,292",1.05
"20170331_50,001-100,000",220,"15,492,634",3.85
"20170331_100,001-200,000",109,"15,652,008",3.89
"20170331_200,001-400,000",53,"15,390,069",3.82
"20170331_400,001-600,000",28,"13,226,204",3.29
"20170331_600,001-800,000",10,"7,396,741",1.83
"20170331_800,001-1,000,000",4,"3,656,000",0.90
"20170331_1,000,001以上",43,"258,633,977",64.33
20170324_1-999,"29,906","4,323,258",1.07
"20170324_1,000-5,000","10,064","20,268,150",5.04
"20170324_5,001-10,000","2,153","14,779,543",3.67
"20170324_10,001-15,000",877,"10,026,611",2.49
"20170324_15,001-20,000",339,"6,202,315",1.54
"20170324_20,001-30,000",372,"8,940,317",2.22
"20170324_30,001-40,000",140,"4,920,990",1.22
"20170324_40,001-50,000",91,"4,244,114",1.05
"20170324_50,001-100,000",223,"15,909,570",3.95
"20170324_100,001-200,000",109,"15,446,928",3.84
"20170324_200,001-400,000",52,"14,783,311",3.67
"20170324_400,001-600,000",28,"13,399,284",3.33
"20170324_600,001-800,000",10,"7,214,741",1.79
"20170324_800,001-1,000,000",5,"4,713,000",1.17
"20170324_1,000,001以上",42,"256,828,418",63.88
20170317_1-999,"29,657","4,333,981",1.07
"20170317_1,000-5,000","10,190","20,569,268",5.11
"20170317_5,001-10,000","2,183","15,036,529",3.74
"20170317_10,001-15,000",874,"9,961,543",2.47
"20170317_15,001-20,000",350,"6,409,932",1.59
"20170317_20,001-30,000",375,"9,059,030",2.25
"20170317_30,001-40,000",145,"5,091,250",1.26
"20170317_40,001-50,000",92,"4,308,032",1.07
