date_level,population,stock number,total portion
20170616_1-999,"2,383","216,240",0.25
"20170616_1,000-5,000","5,323","10,137,270",11.74
"20170616_5,001-10,000",587,"4,643,567",5.37
"20170616_10,001-15,000",152,"1,969,463",2.28
"20170616_15,001-20,000",102,"1,887,736",2.18
"20170616_20,001-30,000",78,"2,004,619",2.32
"20170616_30,001-40,000",38,"1,345,515",1.55
"20170616_40,001-50,000",27,"1,243,243",1.43
"20170616_50,001-100,000",46,"3,200,620",3.70
"20170616_100,001-200,000",31,"4,357,946",5.04
"20170616_200,001-400,000",27,"7,557,310",8.75
"20170616_400,001-600,000",10,"5,383,152",6.23
"20170616_600,001-800,000",4,"2,645,171",3.06
"20170616_800,001-1,000,000",5,"4,565,175",5.28
"20170616_1,000,001以上",16,"35,186,369",40.75
20170609_1-999,"2,384","216,268",0.25
"20170609_1,000-5,000","5,314","10,082,159",11.67
"20170609_5,001-10,000",576,"4,576,785",5.3
"20170609_10,001-15,000",158,"2,053,328",2.37
"20170609_15,001-20,000",99,"1,830,736",2.12
"20170609_20,001-30,000",76,"1,948,619",2.25
"20170609_30,001-40,000",39,"1,390,515",1.61
"20170609_40,001-50,000",32,"1,479,243",1.71
"20170609_50,001-100,000",41,"2,864,281",3.31
"20170609_100,001-200,000",35,"5,054,285",5.85
"20170609_200,001-400,000",26,"7,283,310",8.43
"20170609_400,001-600,000",9,"4,779,152",5.53
"20170609_600,001-800,000",5,"3,283,171",3.8
"20170609_800,001-1,000,000",5,"4,534,175",5.25
"20170609_1,000,001以上",16,"34,967,369",40.49
20170603_1-999,"2,391","218,097",0.25
"20170603_1,000-5,000","5,069","9,566,532",11.07
"20170603_5,001-10,000",541,"4,316,597",4.99
"20170603_10,001-15,000",142,"1,838,314",2.12
"20170603_15,001-20,000",98,"1,818,736",2.1
"20170603_20,001-30,000",76,"1,930,619",2.23
"20170603_30,001-40,000",35,"1,246,515",1.44
"20170603_40,001-50,000",28,"1,283,243",1.48
"20170603_50,001-100,000",44,"3,021,281",3.49
"20170603_100,001-200,000",35,"5,051,285",5.85
"20170603_200,001-400,000",27,"7,523,310",8.71
"20170603_400,001-600,000",11,"5,728,152",6.63
"20170603_600,001-800,000",6,"4,032,171",4.66
"20170603_800,001-1,000,000",4,"3,709,175",4.29
"20170603_1,000,001以上",16,"35,059,369",40.6
20170526_1-999,"2,398","219,015",0.25
"20170526_1,000-5,000","5,070","9,594,614",11.11
"20170526_5,001-10,000",547,"4,363,597",5.05
"20170526_10,001-15,000",142,"1,831,314",2.12
"20170526_15,001-20,000",100,"1,841,736",2.13
"20170526_20,001-30,000",76,"1,943,619",2.25
"20170526_30,001-40,000",38,"1,338,515",1.55
"20170526_40,001-50,000",28,"1,292,243",1.49
"20170526_50,001-100,000",43,"2,988,848",3.46
"20170526_100,001-200,000",35,"4,989,946",5.77
"20170526_200,001-400,000",28,"7,899,082",9.14
"20170526_400,001-600,000",10,"5,314,152",6.15
"20170526_600,001-800,000",6,"4,014,171",4.64
"20170526_800,001-1,000,000",4,"3,709,175",4.29
"20170526_1,000,001以上",16,"35,003,369",40.53
20170519_1-999,"2,399","219,172",0.25
"20170519_1,000-5,000","5,053","9,530,482",11.03
"20170519_5,001-10,000",551,"4,385,597",5.07
"20170519_10,001-15,000",144,"1,860,314",2.15
"20170519_15,001-20,000",102,"1,884,711",2.18
"20170519_20,001-30,000",72,"1,831,619",2.12
"20170519_30,001-40,000",39,"1,388,515",1.6
"20170519_40,001-50,000",26,"1,196,810",1.38
"20170519_50,001-100,000",42,"2,873,281",3.32
"20170519_100,001-200,000",37,"5,291,946",6.12
"20170519_200,001-400,000",28,"7,864,082",9.1
"20170519_400,001-600,000",10,"5,342,152",6.18
"20170519_600,001-800,000",6,"4,030,171",4.66
"20170519_800,001-1,000,000",4,"3,709,175",4.29
"20170519_1,000,001以上",16,"34,935,369",40.46
20170512_1-999,"2,396","219,055",0.25
"20170512_1,000-5,000","5,164","9,711,692",11.24
"20170512_5,001-10,000",553,"4,374,597",5.06
"20170512_10,001-15,000",142,"1,835,314",2.12
"20170512_15,001-20,000",107,"1,979,711",2.29
"20170512_20,001-30,000",70,"1,772,619",2.05
"20170512_30,001-40,000",35,"1,246,082",1.44
"20170512_40,001-50,000",22,"999,243",1.15
"20170512_50,001-100,000",45,"3,072,281",3.55
"20170512_100,001-200,000",38,"5,457,285",6.32
"20170512_200,001-400,000",26,"7,422,743",8.59
"20170512_400,001-600,000",11,"5,805,152",6.72
"20170512_600,001-800,000",6,"3,929,176",4.55
"20170512_800,001-1,000,000",4,"3,708,175",4.29
"20170512_1,000,001以上",16,"34,810,271",40.31
20170505_1-999,"2,398","219,718",0.25
"20170505_1,000-5,000","4,999","9,491,002",10.99
"20170505_5,001-10,000",536,"4,214,597",4.88
"20170505_10,001-15,000",138,"1,797,314",2.08
"20170505_15,001-20,000",105,"1,953,736",2.26
"20170505_20,001-30,000",79,"1,987,011",2.3
"20170505_30,001-40,000",32,"1,143,515",1.32
"20170505_40,001-50,000",20,"914,418",1.05
"20170505_50,001-100,000",50,"3,348,281",3.87
"20170505_100,001-200,000",38,"5,531,046",6.4
"20170505_200,001-400,000",28,"8,205,982",9.5
"20170505_400,001-600,000",11,"5,693,152",6.59
"20170505_600,001-800,000",5,"3,292,178",3.81
"20170505_800,001-1,000,000",4,"3,708,175",4.29
"20170505_1,000,001以上",16,"34,843,271",40.35
20170428_1-999,"2,390","217,672",0.25
"20170428_1,000-5,000","4,772","9,066,266",10.5
"20170428_5,001-10,000",499,"3,902,597",4.51
"20170428_10,001-15,000",139,"1,795,314",2.07
"20170428_15,001-20,000",97,"1,801,259",2.08
"20170428_20,001-30,000",79,"1,997,780",2.31
"20170428_30,001-40,000",35,"1,246,515",1.44
"20170428_40,001-50,000",20,"903,418",1.04
"20170428_50,001-100,000",53,"3,656,771",4.23
"20170428_100,001-200,000",39,"5,781,385",6.69
"20170428_200,001-400,000",23,"6,767,643",7.83
"20170428_400,001-600,000",12,"6,124,152",7.09
"20170428_600,001-800,000",6,"3,972,178",4.6
"20170428_800,001-1,000,000",4,"3,706,175",4.29
"20170428_1,000,001以上",16,"35,404,271",41.0
20170421_1-999,"2,389","218,176",0.25
"20170421_1,000-5,000","4,482","8,562,528",9.91
"20170421_5,001-10,000",474,"3,719,597",4.3
"20170421_10,001-15,000",129,"1,673,314",1.93
"20170421_15,001-20,000",95,"1,769,259",2.04
"20170421_20,001-30,000",79,"1,986,447",2.3
"20170421_30,001-40,000",36,"1,291,257",1.49
"20170421_40,001-50,000",18,"815,243",0.94
"20170421_50,001-100,000",51,"3,507,771",4.06
"20170421_100,001-200,000",38,"5,563,385",6.44
"20170421_200,001-400,000",26,"7,548,643",8.74
"20170421_400,001-600,000",9,"4,815,152",5.57
"20170421_600,001-800,000",6,"4,155,178",4.81
"20170421_800,001-1,000,000",4,"3,706,175",4.29
"20170421_1,000,001以上",17,"37,011,271",42.86
20170414_1-999,"2,307","217,876",0.25
"20170414_1,000-5,000","4,391","8,374,059",9.69
"20170414_5,001-10,000",457,"3,579,597",4.14
"20170414_10,001-15,000",128,"1,658,096",1.92
"20170414_15,001-20,000",95,"1,775,477",2.05
"20170414_20,001-30,000",72,"1,819,213",2.1
"20170414_30,001-40,000",35,"1,236,257",1.43
"20170414_40,001-50,000",17,"767,243",0.88
"20170414_50,001-100,000",53,"3,694,771",4.27
"20170414_100,001-200,000",37,"5,284,385",6.12
"20170414_200,001-400,000",26,"7,422,643",8.59
"20170414_400,001-600,000",10,"5,405,152",6.26
"20170414_600,001-800,000",4,"2,686,123",3.11
