date_level,population,stock number,total portion
20170616_1-999,"18,897","4,041,211",1.47
"20170616_1,000-5,000","15,738","35,783,777",13.06
"20170616_5,001-10,000","3,204","25,042,176",9.14
"20170616_10,001-15,000",953,"12,079,575",4.41
"20170616_15,001-20,000",577,"10,665,792",3.89
"20170616_20,001-30,000",469,"11,771,200",4.29
"20170616_30,001-40,000",217,"7,649,863",2.79
"20170616_40,001-50,000",162,"7,491,705",2.73
"20170616_50,001-100,000",275,"19,852,806",7.24
"20170616_100,001-200,000",131,"18,770,499",6.85
"20170616_200,001-400,000",48,"13,518,862",4.93
"20170616_400,001-600,000",17,"8,614,763",3.14
"20170616_600,001-800,000",9,"6,070,269",2.21
"20170616_800,001-1,000,000",5,"4,503,001",1.64
"20170616_1,000,001以上",26,"88,053,326",32.14
20170609_1-999,"18,921","4,051,372",1.47
"20170609_1,000-5,000","15,706","35,612,628",13.0
"20170609_5,001-10,000","3,186","24,887,639",9.08
"20170609_10,001-15,000",941,"11,939,292",4.35
"20170609_15,001-20,000",581,"10,732,492",3.91
"20170609_20,001-30,000",470,"11,846,202",4.32
"20170609_30,001-40,000",213,"7,544,487",2.75
"20170609_40,001-50,000",159,"7,355,321",2.68
"20170609_50,001-100,000",280,"20,120,787",7.34
"20170609_100,001-200,000",133,"19,087,861",6.96
"20170609_200,001-400,000",51,"14,523,933",5.3
"20170609_400,001-600,000",15,"7,692,015",2.8
"20170609_600,001-800,000",8,"5,438,022",1.98
"20170609_800,001-1,000,000",6,"5,326,083",1.94
"20170609_1,000,001以上",25,"87,750,691",32.03
20170603_1-999,"18,918","4,059,851",1.48
"20170603_1,000-5,000","15,576","35,460,426",12.94
"20170603_5,001-10,000","3,182","24,772,717",9.04
"20170603_10,001-15,000",955,"12,133,478",4.42
"20170603_15,001-20,000",583,"10,760,290",3.92
"20170603_20,001-30,000",485,"12,245,217",4.47
"20170603_30,001-40,000",228,"8,092,785",2.95
"20170603_40,001-50,000",168,"7,755,151",2.83
"20170603_50,001-100,000",277,"19,640,787",7.17
"20170603_100,001-200,000",139,"19,962,995",7.28
"20170603_200,001-400,000",46,"12,871,569",4.69
"20170603_400,001-600,000",20,"10,079,763",3.67
"20170603_600,001-800,000",6,"4,039,269",1.47
"20170603_800,001-1,000,000",5,"4,559,836",1.66
"20170603_1,000,001以上",25,"87,474,691",31.93
20170526_1-999,"18,934","4,069,095",1.48
"20170526_1,000-5,000","15,639","35,557,307",12.98
"20170526_5,001-10,000","3,179","24,773,232",9.04
"20170526_10,001-15,000",946,"11,992,338",4.37
"20170526_15,001-20,000",584,"10,783,555",3.93
"20170526_20,001-30,000",480,"12,101,452",4.41
"20170526_30,001-40,000",229,"8,119,785",2.96
"20170526_40,001-50,000",169,"7,816,217",2.85
"20170526_50,001-100,000",276,"19,700,325",7.19
"20170526_100,001-200,000",136,"19,623,589",7.16
"20170526_200,001-400,000",45,"12,812,371",4.67
"20170526_400,001-600,000",18,"9,166,815",3.34
"20170526_600,001-800,000",9,"6,222,217",2.27
"20170526_800,001-1,000,000",3,"2,788,836",1.01
"20170526_1,000,001以上",26,"88,381,691",32.26
20170519_1-999,"18,956","4,078,613",1.48
"20170519_1,000-5,000","15,647","35,529,385",12.97
"20170519_5,001-10,000","3,162","24,609,488",8.98
"20170519_10,001-15,000",959,"12,170,699",4.44
"20170519_15,001-20,000",574,"10,597,055",3.86
"20170519_20,001-30,000",480,"12,112,988",4.42
"20170519_30,001-40,000",230,"8,193,042",2.99
"20170519_40,001-50,000",169,"7,828,254",2.85
"20170519_50,001-100,000",272,"19,404,901",7.08
"20170519_100,001-200,000",137,"19,810,813",7.23
"20170519_200,001-400,000",41,"11,564,584",4.22
"20170519_400,001-600,000",19,"9,468,044",3.45
"20170519_600,001-800,000",9,"6,328,185",2.31
"20170519_800,001-1,000,000",3,"2,791,836",1.01
"20170519_1,000,001以上",27,"89,420,938",32.64
20170512_1-999,"18,986","4,092,406",1.49
"20170512_1,000-5,000","15,707","35,493,709",12.95
