date_level,population,stock number,total portion
20170609_1-999,"7,304","2,101,469",0.51
"20170609_1,000-5,000","12,104","27,584,779",6.77
"20170609_5,001-10,000","3,349","24,377,113",5.98
"20170609_10,001-15,000","1,469","17,832,463",4.38
"20170609_15,001-20,000",739,"13,130,500",3.22
"20170609_20,001-30,000",697,"17,150,587",4.21
"20170609_30,001-40,000",300,"10,443,705",2.56
"20170609_40,001-50,000",183,"8,298,598",2.03
"20170609_50,001-100,000",347,"23,924,614",5.87
"20170609_100,001-200,000",144,"19,579,662",4.80
"20170609_200,001-400,000",66,"18,158,249",4.46
"20170609_400,001-600,000",22,"10,409,042",2.55
"20170609_600,001-800,000",9,"6,173,215",1.51
"20170609_800,001-1,000,000",5,"4,290,274",1.05
"20170609_1,000,001以上",34,"203,676,473",50.02
20170603_1-999,"7,294","2,099,418",0.51
"20170603_1,000-5,000","12,064","27,471,722",6.74
"20170603_5,001-10,000","3,351","24,406,707",5.99
"20170603_10,001-15,000","1,471","17,850,204",4.38
"20170603_15,001-20,000",745,"13,244,460",3.25
"20170603_20,001-30,000",687,"16,895,078",4.14
"20170603_30,001-40,000",300,"10,462,328",2.56
"20170603_40,001-50,000",187,"8,518,112",2.09
"20170603_50,001-100,000",337,"23,184,680",5.69
"20170603_100,001-200,000",143,"19,472,922",4.78
"20170603_200,001-400,000",66,"18,131,358",4.45
"20170603_400,001-600,000",20,"9,601,448",2.35
"20170603_600,001-800,000",10,"6,830,809",1.67
"20170603_800,001-1,000,000",5,"4,290,274",1.05
"20170603_1,000,001以上",35,"204,671,223",50.27
20170526_1-999,"7,300","2,103,867",0.51
"20170526_1,000-5,000","12,013","27,351,494",6.71
"20170526_5,001-10,000","3,337","24,272,439",5.96
"20170526_10,001-15,000","1,464","17,775,118",4.36
"20170526_15,001-20,000",740,"13,155,063",3.23
"20170526_20,001-30,000",683,"16,798,038",4.12
"20170526_30,001-40,000",297,"10,336,998",2.53
"20170526_40,001-50,000",185,"8,436,385",2.07
"20170526_50,001-100,000",340,"23,372,946",5.74
"20170526_100,001-200,000",139,"18,958,550",4.65
"20170526_200,001-400,000",68,"18,540,158",4.55
"20170526_400,001-600,000",22,"10,683,542",2.62
"20170526_600,001-800,000",9,"6,190,889",1.52
"20170526_800,001-1,000,000",4,"3,391,100",0.83
"20170526_1,000,001以上",35,"205,764,156",50.54
20170519_1-999,"7,340","2,117,214",0.52
"20170519_1,000-5,000","11,889","27,073,097",6.64
"20170519_5,001-10,000","3,295","23,891,544",5.86
"20170519_10,001-15,000","1,463","17,757,039",4.36
"20170519_15,001-20,000",721,"12,787,713",3.14
"20170519_20,001-30,000",671,"16,474,162",4.04
"20170519_30,001-40,000",297,"10,361,687",2.54
"20170519_40,001-50,000",184,"8,384,265",2.05
"20170519_50,001-100,000",335,"23,043,737",5.66
"20170519_100,001-200,000",140,"19,199,758",4.71
"20170519_200,001-400,000",70,"19,160,146",4.70
"20170519_400,001-600,000",20,"9,499,548",2.33
"20170519_600,001-800,000",12,"8,110,583",1.99
"20170519_800,001-1,000,000",4,"3,391,100",0.83
"20170519_1,000,001以上",35,"205,879,150",50.56
20170512_1-999,"7,359","2,121,952",0.52
"20170512_1,000-5,000","11,841","26,973,880",6.62
"20170512_5,001-10,000","3,280","23,760,247",5.83
"20170512_10,001-15,000","1,450","17,565,846",4.31
"20170512_15,001-20,000",718,"12,709,032",3.12
"20170512_20,001-30,000",672,"16,504,062",4.05
"20170512_30,001-40,000",293,"10,206,657",2.50
"20170512_40,001-50,000",185,"8,403,495",2.06
"20170512_50,001-100,000",335,"23,004,547",5.65
"20170512_100,001-200,000",135,"18,388,258",4.51
"20170512_200,001-400,000",71,"19,348,022",4.75
"20170512_400,001-600,000",21,"9,966,666",2.44
"20170512_600,001-800,000",13,"8,720,989",2.14
"20170512_800,001-1,000,000",5,"4,259,500",1.04
"20170512_1,000,001以上",34,"205,197,590",50.40
20170505_1-999,"7,388","2,131,700",0.52
"20170505_1,000-5,000","11,757","26,756,281",6.57
"20170505_5,001-10,000","3,258","23,576,005",5.79
"20170505_10,001-15,000","1,448","17,541,011",4.30
"20170505_15,001-20,000",726,"12,877,536",3.16
"20170505_20,001-30,000",660,"16,177,283",3.97
"20170505_30,001-40,000",288,"10,019,741",2.46
"20170505_40,001-50,000",183,"8,324,983",2.04
"20170505_50,001-100,000",335,"23,238,299",5.70
"20170505_100,001-200,000",132,"18,128,012",4.45
"20170505_200,001-400,000",70,"19,215,767",4.71
"20170505_400,001-600,000",20,"9,700,142",2.38
"20170505_600,001-800,000",10,"6,816,889",1.67
"20170505_800,001-1,000,000",7,"6,033,600",1.48
"20170505_1,000,001以上",35,"206,593,494",50.74
20170428_1-999,"7,395","2,135,199",0.52
"20170428_1,000-5,000","11,718","26,676,819",6.55
"20170428_5,001-10,000","3,263","23,607,304",5.79
"20170428_10,001-15,000","1,431","17,313,701",4.25
"20170428_15,001-20,000",717,"12,691,877",3.11
"20170428_20,001-30,000",663,"16,279,137",3.99
"20170428_30,001-40,000",285,"9,924,046",2.43
"20170428_40,001-50,000",178,"8,078,058",1.98
"20170428_50,001-100,000",338,"23,345,665",5.73
"20170428_100,001-200,000",133,"18,266,045",4.48
"20170428_200,001-400,000",72,"19,830,361",4.87
"20170428_400,001-600,000",18,"8,585,048",2.10
"20170428_600,001-800,000",10,"6,745,889",1.65
"20170428_800,001-1,000,000",8,"6,857,100",1.68
"20170428_1,000,001以上",35,"206,794,494",50.79
20170421_1-999,"7,437","2,148,076",0.52
"20170421_1,000-5,000","11,608","26,394,874",6.48
"20170421_5,001-10,000","3,213","23,168,477",5.69
"20170421_10,001-15,000","1,416","17,130,556",4.20
"20170421_15,001-20,000",709,"12,547,282",3.08
"20170421_20,001-30,000",662,"16,244,367",3.98
"20170421_30,001-40,000",278,"9,670,904",2.37
"20170421_40,001-50,000",172,"7,817,575",1.92
"20170421_50,001-100,000",332,"22,875,277",5.61
"20170421_100,001-200,000",132,"18,055,993",4.43
"20170421_200,001-400,000",74,"20,182,767",4.95
"20170421_400,001-600,000",22,"10,625,048",2.60
"20170421_600,001-800,000",12,"8,674,487",2.13
"20170421_800,001-1,000,000",6,"5,319,000",1.30
"20170421_1,000,001以上",34,"206,276,060",50.66
20170414_1-999,"7,457","2,155,253",0.52
"20170414_1,000-5,000","11,563","26,202,810",6.43
"20170414_5,001-10,000","3,173","22,818,013",5.60
"20170414_10,001-15,000","1,407","17,028,835",4.18
"20170414_15,001-20,000",688,"12,165,308",2.98
