date_level,population,stock number,total portion
20170616_1-999,196,"37,906",0.05
"20170616_1,000-5,000","3,666","6,937,101",10.51
"20170616_5,001-10,000",357,"2,966,832",4.49
"20170616_10,001-15,000",88,"1,168,712",1.77
"20170616_15,001-20,000",55,"1,029,000",1.55
"20170616_20,001-30,000",51,"1,323,555",2.00
"20170616_30,001-40,000",20,"725,448",1.09
"20170616_40,001-50,000",9,"418,666",0.63
"20170616_50,001-100,000",22,"1,536,507",2.32
"20170616_100,001-200,000",19,"2,717,384",4.11
"20170616_200,001-400,000",18,"4,976,954",7.54
"20170616_400,001-600,000",11,"5,761,347",8.72
"20170616_600,001-800,000",7,"4,752,244",7.20
"20170616_800,001-1,000,000",3,"2,811,510",4.25
"20170616_1,000,001以上",8,"28,836,834",43.69
20170609_1-999,201,"40,257",0.06
"20170609_1,000-5,000","3,652","6,867,568",10.4
"20170609_5,001-10,000",342,"2,870,832",4.34
"20170609_10,001-15,000",78,"1,034,894",1.56
"20170609_15,001-20,000",58,"1,079,000",1.63
"20170609_20,001-30,000",41,"1,055,555",1.59
"20170609_30,001-40,000",23,"819,448",1.24
"20170609_40,001-50,000",12,"562,666",0.85
"20170609_50,001-100,000",20,"1,456,507",2.2
"20170609_100,001-200,000",19,"2,896,384",4.38
"20170609_200,001-400,000",16,"4,488,954",6.8
"20170609_400,001-600,000",12,"6,358,347",9.63
"20170609_600,001-800,000",7,"4,752,244",7.2
"20170609_800,001-1,000,000",3,"2,811,510",4.25
"20170609_1,000,001以上",8,"28,905,834",43.79
20170603_1-999,198,"39,220",0.05
"20170603_1,000-5,000","3,640","6,839,605",10.36
"20170603_5,001-10,000",341,"2,841,832",4.3
"20170603_10,001-15,000",84,"1,115,894",1.69
"20170603_15,001-20,000",57,"1,063,000",1.61
"20170603_20,001-30,000",42,"1,093,555",1.65
"20170603_30,001-40,000",22,"796,448",1.2
"20170603_40,001-50,000",11,"510,666",0.77
"20170603_50,001-100,000",22,"1,594,507",2.41
"20170603_100,001-200,000",20,"3,143,384",4.76
"20170603_200,001-400,000",15,"4,230,954",6.41
"20170603_400,001-600,000",12,"6,275,347",9.5
"20170603_600,001-800,000",7,"4,752,244",7.2
"20170603_800,001-1,000,000",3,"2,811,510",4.25
"20170603_1,000,001以上",8,"28,891,834",43.77
20170526_1-999,198,"39,175",0.05
"20170526_1,000-5,000","3,638","6,836,650",10.35
"20170526_5,001-10,000",340,"2,827,832",4.28
"20170526_10,001-15,000",88,"1,152,894",1.74
