date_level,population,stock number,total portion
20170616_1-999,"2,099","419,140",0.52
"20170616_1,000-5,000","4,822","10,364,494",12.95
"20170616_5,001-10,000",749,"6,127,836",7.65
"20170616_10,001-15,000",183,"2,383,881",2.97
"20170616_15,001-20,000",150,"2,767,482",3.45
"20170616_20,001-30,000",106,"2,731,281",3.41
"20170616_30,001-40,000",43,"1,579,794",1.97
"20170616_40,001-50,000",34,"1,558,775",1.94
"20170616_50,001-100,000",43,"2,934,553",3.66
"20170616_100,001-200,000",26,"3,909,791",4.88
"20170616_200,001-400,000",17,"4,577,581",5.72
"20170616_400,001-600,000",10,"5,228,622",6.53
"20170616_600,001-800,000",2,"1,210,002",1.51
"20170616_800,001-1,000,000",4,"3,677,158",4.59
"20170616_1,000,001以上",11,"30,529,043",38.16
20170609_1-999,"2,089","420,070",0.52
"20170609_1,000-5,000","4,852","10,330,564",12.91
"20170609_5,001-10,000",745,"6,123,074",7.65
"20170609_10,001-15,000",179,"2,332,243",2.91
"20170609_15,001-20,000",150,"2,779,882",3.47
"20170609_20,001-30,000",102,"2,631,281",3.28
"20170609_30,001-40,000",45,"1,651,794",2.06
"20170609_40,001-50,000",31,"1,419,775",1.77
"20170609_50,001-100,000",45,"2,972,012",3.71
"20170609_100,001-200,000",24,"3,638,332",4.54
"20170609_200,001-400,000",19,"5,184,581",6.48
"20170609_400,001-600,000",11,"5,750,622",7.18
"20170609_600,001-800,000",1,"609,002",0.76
"20170609_800,001-1,000,000",3,"2,729,158",3.41
"20170609_1,000,001以上",12,"31,427,043",39.28
20170603_1-999,"2,084","418,795",0.52
"20170603_1,000-5,000","4,853","10,303,188",12.87
"20170603_5,001-10,000",742,"6,077,075",7.59
"20170603_10,001-15,000",194,"2,523,893",3.15
"20170603_15,001-20,000",151,"2,797,882",3.49
"20170603_20,001-30,000",103,"2,637,281",3.29
"20170603_30,001-40,000",41,"1,478,794",1.84
"20170603_40,001-50,000",32,"1,465,775",1.83
"20170603_50,001-100,000",43,"2,846,553",3.55
"20170603_100,001-200,000",26,"3,989,791",4.98
"20170603_200,001-400,000",17,"4,597,581",5.74
"20170603_400,001-600,000",9,"4,661,622",5.82
"20170603_600,001-800,000",2,"1,215,002",1.51
"20170603_800,001-1,000,000",5,"4,541,158",5.67
"20170603_1,000,001以上",11,"30,445,043",38.05
20170526_1-999,"2,087","420,053",0.52
"20170526_1,000-5,000","4,842","10,234,930",12.79
"20170526_5,001-10,000",731,"6,022,725",7.52
"20170526_10,001-15,000",187,"2,452,243",3.06
"20170526_15,001-20,000",152,"2,826,882",3.53
"20170526_20,001-30,000",102,"2,611,281",3.26
"20170526_30,001-40,000",40,"1,438,794",1.79
"20170526_40,001-50,000",34,"1,562,775",1.95
"20170526_50,001-100,000",43,"2,892,553",3.61
"20170526_100,001-200,000",26,"4,083,791",5.1
"20170526_200,001-400,000",17,"4,548,581",5.68
"20170526_400,001-600,000",10,"5,245,622",6.55
"20170526_600,001-800,000",1,"609,002",0.76
"20170526_800,001-1,000,000",4,"3,586,158",4.48
"20170526_1,000,001以上",12,"31,464,043",39.33
20170519_1-999,"2,084","421,166",0.52
"20170519_1,000-5,000","4,797","10,131,405",12.66
"20170519_5,001-10,000",714,"5,881,737",7.35
"20170519_10,001-15,000",186,"2,442,643",3.05
"20170519_15,001-20,000",148,"2,734,041",3.41
"20170519_20,001-30,000",110,"2,824,122",3.53
"20170519_30,001-40,000",36,"1,314,794",1.64
"20170519_40,001-50,000",30,"1,382,775",1.72
"20170519_50,001-100,000",41,"2,828,553",3.53
"20170519_100,001-200,000",27,"4,166,791",5.2
"20170519_200,001-400,000",18,"4,840,581",6.05
"20170519_400,001-600,000",10,"5,276,622",6.59
"20170519_600,001-800,000",2,"1,364,002",1.7
"20170519_800,001-1,000,000",3,"2,691,158",3.36
"20170519_1,000,001以上",12,"31,699,043",39.62
20170512_1-999,"2,080","424,310",0.53
"20170512_1,000-5,000","4,798","10,107,234",12.63
"20170512_5,001-10,000",710,"5,866,517",7.33
"20170512_10,001-15,000",189,"2,498,643",3.12
"20170512_15,001-20,000",146,"2,710,041",3.38
"20170512_20,001-30,000",112,"2,888,122",3.61
"20170512_30,001-40,000",34,"1,239,794",1.54
"20170512_40,001-50,000",29,"1,324,775",1.65
"20170512_50,001-100,000",46,"3,153,553",3.94
"20170512_100,001-200,000",27,"4,263,791",5.32
"20170512_200,001-400,000",17,"4,686,581",5.85
"20170512_400,001-600,000",9,"4,926,869",6.15
"20170512_600,001-800,000",2,"1,374,002",1.71
"20170512_800,001-1,000,000",2,"1,740,158",2.17
"20170512_1,000,001以上",13,"32,795,043",40.99
20170505_1-999,"2,079","426,111",0.53
"20170505_1,000-5,000","4,885","10,113,644",12.64
"20170505_5,001-10,000",670,"5,572,506",6.96
"20170505_10,001-15,000",179,"2,365,443",2.95
"20170505_15,001-20,000",141,"2,622,041",3.27
"20170505_20,001-30,000",98,"2,505,122",3.13
"20170505_30,001-40,000",32,"1,152,794",1.44
"20170505_40,001-50,000",28,"1,297,775",1.62
"20170505_50,001-100,000",49,"3,383,553",4.22
"20170505_100,001-200,000",25,"3,956,332",4.94
"20170505_200,001-400,000",18,"4,917,040",6.14
"20170505_400,001-600,000",10,"5,379,622",6.72
"20170505_600,001-800,000",2,"1,393,249",1.74
"20170505_800,001-1,000,000",2,"1,740,158",2.17
"20170505_1,000,001以上",13,"33,174,043",41.46
20170428_1-999,"2,057","427,944",0.53
"20170428_1,000-5,000","4,827","10,022,641",12.52
"20170428_5,001-10,000",675,"5,584,676",6.98
"20170428_10,001-15,000",180,"2,374,602",2.96
"20170428_15,001-20,000",134,"2,488,882",3.11
"20170428_20,001-30,000",106,"2,732,122",3.41
"20170428_30,001-40,000",33,"1,195,794",1.49
"20170428_40,001-50,000",30,"1,383,775",1.72
"20170428_50,001-100,000",52,"3,584,553",4.48
"20170428_100,001-200,000",23,"3,570,332",4.46
"20170428_200,001-400,000",21,"5,597,040",6.99
"20170428_400,001-600,000",9,"5,005,123",6.25
"20170428_600,001-800,000",1,"612,000",0.76
"20170428_800,001-1,000,000",4,"3,677,744",4.59
"20170428_1,000,001以上",12,"31,742,205",39.67
20170421_1-999,"1,963","428,362",0.53
"20170421_1,000-5,000","4,301","8,882,873",11.1
"20170421_5,001-10,000",584,"4,796,506",5.99
"20170421_10,001-15,000",153,"1,995,602",2.49
"20170421_15,001-20,000",135,"2,515,882",3.14
"20170421_20,001-30,000",108,"2,834,122",3.54
"20170421_30,001-40,000",39,"1,397,794",1.74
"20170421_40,001-50,000",27,"1,261,960",1.57
"20170421_50,001-100,000",56,"4,068,699",5.08
"20170421_100,001-200,000",26,"3,895,460",4.86
"20170421_200,001-400,000",20,"5,366,581",6.7
"20170421_400,001-600,000",9,"4,734,622",5.91
"20170421_600,001-800,000",4,"2,811,748",3.51
"20170421_800,001-1,000,000",5,"4,448,497",5.56
"20170421_1,000,001以上",11,"30,560,725",38.2
20170414_1-999,"1,926","427,880",0.53
"20170414_1,000-5,000","4,447","9,457,538",11.82
"20170414_5,001-10,000",644,"5,308,323",6.63
"20170414_10,001-15,000",181,"2,349,602",2.93
"20170414_15,001-20,000",117,"2,155,882",2.69
"20170414_20,001-30,000",130,"3,383,122",4.22
"20170414_30,001-40,000",45,"1,631,794",2.03
"20170414_40,001-50,000",29,"1,370,960",1.71
"20170414_50,001-100,000",54,"3,839,699",4.79
"20170414_100,001-200,000",29,"4,289,460",5.36
"20170414_200,001-400,000",16,"4,566,581",5.7
"20170414_400,001-600,000",9,"4,707,869",5.88
"20170414_600,001-800,000",3,"2,055,501",2.56
"20170414_800,001-1,000,000",4,"3,689,017",4.61
"20170414_1,000,001以上",11,"30,766,205",38.45
20170407_1-999,"1,918","428,061",0.53
"20170407_1,000-5,000","4,455","9,499,938",11.87
"20170407_5,001-10,000",664,"5,509,482",6.88
"20170407_10,001-15,000",186,"2,440,862",3.05
"20170407_15,001-20,000",119,"2,193,882",2.74
"20170407_20,001-30,000",128,"3,324,122",4.15
"20170407_30,001-40,000",43,"1,556,794",1.94
"20170407_40,001-50,000",33,"1,548,960",1.93
"20170407_50,001-100,000",57,"4,025,368",5.03
"20170407_100,001-200,000",29,"4,254,332",5.31
"20170407_200,001-400,000",17,"4,932,258",6.16
"20170407_400,001-600,000",9,"4,738,152",5.92
"20170407_600,001-800,000",3,"2,235,520",2.79
"20170407_800,001-1,000,000",3,"2,728,497",3.41
"20170407_1,000,001以上",11,"30,583,205",38.22
20170331_1-999,"1,852","428,801",0.53
"20170331_1,000-5,000","4,219","9,124,843",11.4
"20170331_5,001-10,000",669,"5,526,871",6.9
"20170331_10,001-15,000",183,"2,414,228",3.01
"20170331_15,001-20,000",120,"2,206,482",2.75
"20170331_20,001-30,000",124,"3,228,122",4.03
"20170331_30,001-40,000",52,"1,896,794",2.37
"20170331_40,001-50,000",34,"1,594,960",1.99
"20170331_50,001-100,000",59,"4,103,978",5.13
"20170331_100,001-200,000",30,"4,316,332",5.39
"20170331_200,001-400,000",15,"4,260,011",5.32
"20170331_400,001-600,000",9,"4,562,152",5.7
"20170331_600,001-800,000",5,"3,352,520",4.19
"20170331_800,001-1,000,000",4,"3,417,134",4.27
"20170331_1,000,001以上",10,"29,566,205",36.95
20170324_1-999,"1,841","429,057",0.53
"20170324_1,000-5,000","4,127","8,977,305",11.22
"20170324_5,001-10,000",664,"5,483,164",6.85
"20170324_10,001-15,000",181,"2,366,217",2.95
"20170324_15,001-20,000",121,"2,219,482",2.77
"20170324_20,001-30,000",127,"3,303,122",4.12
"20170324_30,001-40,000",51,"1,836,041",2.29
"20170324_40,001-50,000",34,"1,590,960",1.98
"20170324_50,001-100,000",55,"3,826,731",4.78
"20170324_100,001-200,000",33,"4,897,332",6.12
"20170324_200,001-400,000",15,"4,351,011",5.43
"20170324_400,001-600,000",12,"6,294,672",7.86
"20170324_600,001-800,000",2,"1,465,000",1.83
"20170324_800,001-1,000,000",4,"3,393,134",4.24
"20170324_1,000,001以上",10,"29,566,205",36.95
20170317_1-999,"1,844","429,949",0.53
"20170317_1,000-5,000","4,112","8,928,344",11.16
"20170317_5,001-10,000",660,"5,422,998",6.77
"20170317_10,001-15,000",173,"2,264,217",2.83
"20170317_15,001-20,000",130,"2,383,717",2.97
"20170317_20,001-30,000",131,"3,438,122",4.29
"20170317_30,001-40,000",53,"1,910,041",2.38
"20170317_40,001-50,000",33,"1,539,960",1.92
"20170317_50,001-100,000",51,"3,564,731",4.45
"20170317_100,001-200,000",29,"4,333,332",5.41
