date_level,population,stock number,total portion
20170609_1-999,"19,814","1,315,494",0.35
"20170609_1,000-5,000","17,657","39,675,491",10.62
"20170609_5,001-10,000","4,230","33,127,793",8.86
"20170609_10,001-15,000","1,440","17,777,410",4.75
"20170609_15,001-20,000",912,"17,077,479",4.57
"20170609_20,001-30,000",718,"18,297,674",4.89
"20170609_30,001-40,000",350,"12,527,575",3.35
"20170609_40,001-50,000",253,"11,828,707",3.16
"20170609_50,001-100,000",400,"28,888,664",7.73
"20170609_100,001-200,000",186,"26,373,435",7.06
"20170609_200,001-400,000",76,"21,888,379",5.86
"20170609_400,001-600,000",30,"14,897,899",3.98
"20170609_600,001-800,000",22,"15,281,406",4.09
"20170609_800,001-1,000,000",11,"9,643,579",2.58
"20170609_1,000,001以上",40,"104,911,018",28.08
20170603_1-999,"19,816","1,318,764",0.35
"20170603_1,000-5,000","17,653","39,656,654",10.61
"20170603_5,001-10,000","4,236","33,172,701",8.88
"20170603_10,001-15,000","1,443","17,795,988",4.76
"20170603_15,001-20,000",910,"17,029,984",4.55
"20170603_20,001-30,000",717,"18,286,969",4.89
"20170603_30,001-40,000",346,"12,382,053",3.31
"20170603_40,001-50,000",253,"11,818,109",3.16
"20170603_50,001-100,000",404,"29,246,594",7.83
"20170603_100,001-200,000",187,"26,074,407",6.98
"20170603_200,001-400,000",77,"22,029,987",5.89
"20170603_400,001-600,000",30,"15,115,899",4.04
"20170603_600,001-800,000",22,"15,617,021",4.18
"20170603_800,001-1,000,000",7,"6,134,510",1.64
"20170603_1,000,001以上",42,"107,832,363",28.86
20170526_1-999,"19,818","1,321,982",0.35
"20170526_1,000-5,000","17,698","39,757,765",10.64
"20170526_5,001-10,000","4,257","33,325,107",8.92
"20170526_10,001-15,000","1,446","17,836,447",4.77
"20170526_15,001-20,000",918,"17,204,790",4.60
"20170526_20,001-30,000",715,"18,229,370",4.88
"20170526_30,001-40,000",349,"12,478,652",3.34
"20170526_40,001-50,000",251,"11,719,006",3.13
"20170526_50,001-100,000",405,"29,273,237",7.83
"20170526_100,001-200,000",191,"26,594,407",7.12
"20170526_200,001-400,000",73,"20,974,516",5.61
"20170526_400,001-600,000",34,"17,208,899",4.60
"20170526_600,001-800,000",19,"13,743,021",3.67
"20170526_800,001-1,000,000",7,"6,038,510",1.61
"20170526_1,000,001以上",41,"107,806,294",28.86
20170519_1-999,"19,820","1,321,832",0.35
"20170519_1,000-5,000","17,730","39,835,393",10.66
"20170519_5,001-10,000","4,234","33,120,486",8.86
"20170519_10,001-15,000","1,459","17,992,429",4.81
"20170519_15,001-20,000",935,"17,535,446",4.69
"20170519_20,001-30,000",710,"18,107,760",4.84
"20170519_30,001-40,000",349,"12,485,739",3.34
"20170519_40,001-50,000",253,"11,798,062",3.15
"20170519_50,001-100,000",395,"28,521,114",7.63
"20170519_100,001-200,000",194,"27,195,878",7.28
"20170519_200,001-400,000",70,"20,154,695",5.39
"20170519_400,001-600,000",34,"17,057,451",4.56
"20170519_600,001-800,000",18,"12,888,070",3.45
"20170519_800,001-1,000,000",8,"6,913,354",1.85
"20170519_1,000,001以上",42,"108,584,294",29.07
20170512_1-999,"19,826","1,323,044",0.35
"20170512_1,000-5,000","17,795","39,982,863",10.70
"20170512_5,001-10,000","4,241","33,231,204",8.89
"20170512_10,001-15,000","1,436","17,690,930",4.73
"20170512_15,001-20,000",919,"17,218,625",4.60
"20170512_20,001-30,000",720,"18,400,864",4.92
"20170512_30,001-40,000",338,"12,109,047",3.24
"20170512_40,001-50,000",261,"12,159,546",3.25
"20170512_50,001-100,000",403,"29,143,994",7.80
"20170512_100,001-200,000",182,"25,475,901",6.82
"20170512_200,001-400,000",71,"20,314,925",5.43
"20170512_400,001-600,000",33,"16,554,718",4.43
"20170512_600,001-800,000",21,"14,954,538",4.00
"20170512_800,001-1,000,000",10,"8,825,510",2.36
"20170512_1,000,001以上",40,"106,126,294",28.41
20170505_1-999,"19,850","1,330,111",0.35
"20170505_1,000-5,000","17,910","40,269,314",10.78
"20170505_5,001-10,000","4,257","33,358,376",8.93
"20170505_10,001-15,000","1,432","17,637,747",4.72
"20170505_15,001-20,000",921,"17,276,252",4.62
"20170505_20,001-30,000",722,"18,459,757",4.94
"20170505_30,001-40,000",340,"12,197,841",3.26
"20170505_40,001-50,000",249,"11,667,725",3.12
"20170505_50,001-100,000",391,"28,261,647",7.56
"20170505_100,001-200,000",183,"25,648,419",6.86
"20170505_200,001-400,000",74,"21,586,754",5.77
"20170505_400,001-600,000",30,"15,051,718",4.02
"20170505_600,001-800,000",21,"15,008,538",4.01
"20170505_800,001-1,000,000",9,"7,846,510",2.10
"20170505_1,000,001以上",42,"107,911,294",28.89
20170428_1-999,"19,873","1,330,550",0.35
"20170428_1,000-5,000","17,964","40,380,510",10.81
"20170428_5,001-10,000","4,270","33,485,567",8.96
"20170428_10,001-15,000","1,430","17,616,930",4.71
"20170428_15,001-20,000",915,"17,147,401",4.59
"20170428_20,001-30,000",716,"18,288,042",4.89
"20170428_30,001-40,000",337,"12,108,398",3.24
"20170428_40,001-50,000",249,"11,668,142",3.12
"20170428_50,001-100,000",387,"27,937,230",7.47
"20170428_100,001-200,000",183,"25,549,005",6.84
"20170428_200,001-400,000",73,"21,416,754",5.73
"20170428_400,001-600,000",31,"15,695,650",4.20
"20170428_600,001-800,000",22,"15,788,106",4.22
"20170428_800,001-1,000,000",8,"7,098,239",1.90
"20170428_1,000,001以上",42,"108,001,479",28.91
20170421_1-999,"19,839","1,333,540",0.35
"20170421_1,000-5,000","18,033","40,522,844",10.84
"20170421_5,001-10,000","4,249","33,303,949",8.91
"20170421_10,001-15,000","1,430","17,606,770",4.71
"20170421_15,001-20,000",924,"17,347,266",4.64
"20170421_20,001-30,000",718,"18,305,809",4.90
"20170421_30,001-40,000",346,"12,446,883",3.33
"20170421_40,001-50,000",238,"11,143,731",2.98
"20170421_50,001-100,000",384,"27,699,761",7.41
"20170421_100,001-200,000",181,"25,293,896",6.77
"20170421_200,001-400,000",76,"22,061,080",5.90
"20170421_400,001-600,000",30,"15,023,650",4.02
"20170421_600,001-800,000",22,"15,754,382",4.21
"20170421_800,001-1,000,000",8,"6,931,377",1.85
"20170421_1,000,001以上",42,"108,737,065",29.11
20170414_1-999,"19,783","1,342,566",0.35
"20170414_1,000-5,000","18,166","40,909,854",10.95
"20170414_5,001-10,000","4,244","33,324,473",8.92
"20170414_10,001-15,000","1,413","17,396,228",4.65
"20170414_15,001-20,000",916,"17,167,631",4.59
"20170414_20,001-30,000",703,"17,885,976",4.78
"20170414_30,001-40,000",344,"12,355,078",3.30
"20170414_40,001-50,000",235,"11,006,822",2.94
"20170414_50,001-100,000",369,"26,797,025",7.17
"20170414_100,001-200,000",177,"24,698,897",6.61
"20170414_200,001-400,000",71,"20,507,479",5.49
"20170414_400,001-600,000",32,"15,981,684",4.27
"20170414_600,001-800,000",20,"14,450,262",3.86
"20170414_800,001-1,000,000",8,"6,879,963",1.84
"20170414_1,000,001以上",43,"112,808,065",30.20
20170407_1-999,"19,481","1,344,028",0.35
"20170407_1,000-5,000","17,830","39,897,715",10.68
"20170407_5,001-10,000","4,176","32,625,734",8.73
"20170407_10,001-15,000","1,427","17,582,166",4.70
"20170407_15,001-20,000",901,"16,876,943",4.51
"20170407_20,001-30,000",700,"17,777,850",4.75
"20170407_30,001-40,000",330,"11,845,810",3.17
"20170407_40,001-50,000",230,"10,754,177",2.87
"20170407_50,001-100,000",374,"26,972,230",7.22
"20170407_100,001-200,000",180,"25,194,276",6.74
"20170407_200,001-400,000",70,"20,342,690",5.44
"20170407_400,001-600,000",30,"15,006,818",4.01
"20170407_600,001-800,000",21,"15,299,369",4.09
"20170407_800,001-1,000,000",9,"7,906,132",2.11
"20170407_1,000,001以上",44,"114,086,065",30.54
20170331_1-999,"19,334","1,346,376",0.36
"20170331_1,000-5,000","17,728","39,668,642",10.62
"20170331_5,001-10,000","4,178","32,556,723",8.71
"20170331_10,001-15,000","1,424","17,533,515",4.69
"20170331_15,001-20,000",889,"16,630,943",4.45
"20170331_20,001-30,000",707,"18,001,327",4.81
"20170331_30,001-40,000",333,"11,933,837",3.19
"20170331_40,001-50,000",234,"10,983,060",2.94
"20170331_50,001-100,000",371,"26,837,230",7.18
"20170331_100,001-200,000",178,"24,961,276",6.68
"20170331_200,001-400,000",69,"19,753,690",5.28
"20170331_400,001-600,000",31,"15,367,818",4.11
"20170331_600,001-800,000",19,"13,708,369",3.67
"20170331_800,001-1,000,000",10,"8,817,132",2.36
"20170331_1,000,001以上",44,"115,412,065",30.89
20170324_1-999,"19,078","1,346,738",0.36
"20170324_1,000-5,000","17,842","40,030,997",10.71
"20170324_5,001-10,000","4,213","32,873,861",8.80
"20170324_10,001-15,000","1,445","17,778,949",4.75
"20170324_15,001-20,000",901,"16,876,261",4.51
"20170324_20,001-30,000",712,"18,072,671",4.83
"20170324_30,001-40,000",333,"11,973,822",3.20
"20170324_40,001-50,000",231,"10,821,005",2.89
