date_level,population,stock number,total portion
20170609_1-999,"6,522","970,075",0.33
"20170609_1,000-5,000","4,600","10,295,805",3.56
"20170609_5,001-10,000","1,310","9,967,497",3.44
"20170609_10,001-15,000",591,"7,253,920",2.51
"20170609_15,001-20,000",295,"5,338,436",1.84
"20170609_20,001-30,000",322,"8,143,405",2.81
"20170609_30,001-40,000",165,"5,811,257",2.01
"20170609_40,001-50,000",107,"4,918,888",1.70
"20170609_50,001-100,000",219,"15,562,573",5.38
"20170609_100,001-200,000",128,"17,255,452",5.97
"20170609_200,001-400,000",65,"17,423,148",6.02
"20170609_400,001-600,000",21,"10,338,515",3.57
"20170609_600,001-800,000",6,"3,892,376",1.34
"20170609_800,001-1,000,000",2,"1,924,000",0.66
"20170609_1,000,001以上",24,"169,902,533",58.79
20170603_1-999,"6,533","970,892",0.33
"20170603_1,000-5,000","4,608","10,310,182",3.56
"20170603_5,001-10,000","1,305","9,927,865",3.43
"20170603_10,001-15,000",589,"7,234,546",2.50
"20170603_15,001-20,000",304,"5,494,928",1.90
"20170603_20,001-30,000",310,"7,818,478",2.70
"20170603_30,001-40,000",166,"5,862,734",2.02
"20170603_40,001-50,000",102,"4,673,277",1.61
"20170603_50,001-100,000",227,"16,035,394",5.54
"20170603_100,001-200,000",126,"17,169,083",5.94
"20170603_200,001-400,000",63,"17,195,633",5.95
"20170603_400,001-600,000",24,"11,925,959",4.12
"20170603_600,001-800,000",4,"2,665,376",0.92
"20170603_800,001-1,000,000",2,"1,838,000",0.63
"20170603_1,000,001以上",24,"169,875,533",58.78
20170526_1-999,"6,534","969,831",0.33
"20170526_1,000-5,000","4,636","10,347,630",3.58
"20170526_5,001-10,000","1,317","10,029,592",3.47
"20170526_10,001-15,000",588,"7,244,970",2.50
"20170526_15,001-20,000",306,"5,526,004",1.91
"20170526_20,001-30,000",313,"7,910,048",2.73
"20170526_30,001-40,000",163,"5,757,877",1.99
"20170526_40,001-50,000",101,"4,623,052",1.59
"20170526_50,001-100,000",231,"16,282,768",5.63
"20170526_100,001-200,000",125,"17,127,607",5.92
"20170526_200,001-400,000",66,"17,985,633",6.22
"20170526_400,001-600,000",22,"10,971,959",3.79
"20170526_600,001-800,000",4,"2,665,376",0.92
"20170526_800,001-1,000,000",2,"1,821,000",0.63
"20170526_1,000,001以上",24,"169,734,533",58.73
20170519_1-999,"6,549","970,856",0.33
"20170519_1,000-5,000","4,633","10,379,467",3.59
"20170519_5,001-10,000","1,314","10,008,606",3.46
"20170519_10,001-15,000",594,"7,312,495",2.53
"20170519_15,001-20,000",312,"5,629,481",1.94
"20170519_20,001-30,000",317,"8,016,889",2.77
"20170519_30,001-40,000",159,"5,589,997",1.93
"20170519_40,001-50,000",99,"4,549,899",1.57
"20170519_50,001-100,000",225,"15,877,916",5.49
"20170519_100,001-200,000",129,"17,654,801",6.10
"20170519_200,001-400,000",61,"16,390,605",5.67
"20170519_400,001-600,000",22,"10,671,640",3.69
"20170519_600,001-800,000",5,"3,304,695",1.14
"20170519_800,001-1,000,000",1,"963,000",0.33
"20170519_1,000,001以上",26,"171,677,533",59.40
20170512_1-999,"6,559","972,307",0.33
"20170512_1,000-5,000","4,693","10,521,947",3.64
"20170512_5,001-10,000","1,316","10,027,975",3.46
"20170512_10,001-15,000",592,"7,271,515",2.51
"20170512_15,001-20,000",311,"5,630,408",1.94
"20170512_20,001-30,000",316,"7,998,274",2.76
"20170512_30,001-40,000",158,"5,546,966",1.91
"20170512_40,001-50,000",104,"4,752,607",1.64
"20170512_50,001-100,000",222,"15,809,287",5.47
"20170512_100,001-200,000",127,"17,263,601",5.97
"20170512_200,001-400,000",63,"17,028,292",5.89
"20170512_400,001-600,000",21,"10,234,473",3.54
"20170512_600,001-800,000",5,"3,432,695",1.18
"20170512_800,001-1,000,000",2,"1,929,000",0.66
"20170512_1,000,001以上",25,"170,578,533",59.02
20170505_1-999,"6,568","976,327",0.33
"20170505_1,000-5,000","4,704","10,568,053",3.65
"20170505_5,001-10,000","1,319","10,038,575",3.47
"20170505_10,001-15,000",584,"7,142,032",2.47
"20170505_15,001-20,000",317,"5,737,733",1.98
"20170505_20,001-30,000",318,"8,011,007",2.77
"20170505_30,001-40,000",159,"5,588,524",1.93
"20170505_40,001-50,000",106,"4,895,292",1.69
"20170505_50,001-100,000",225,"16,139,743",5.58
"20170505_100,001-200,000",121,"16,339,840",5.65
"20170505_200,001-400,000",66,"18,106,053",6.26
"20170505_400,001-600,000",20,"9,600,473",3.32
"20170505_600,001-800,000",5,"3,428,695",1.18
"20170505_800,001-1,000,000",2,"1,933,000",0.66
"20170505_1,000,001以上",25,"170,492,533",58.99
20170428_1-999,"6,568","975,134",0.33
"20170428_1,000-5,000","4,718","10,566,109",3.65
"20170428_5,001-10,000","1,323","10,079,876",3.48
"20170428_10,001-15,000",590,"7,216,580",2.49
"20170428_15,001-20,000",322,"5,823,665",2.01
"20170428_20,001-30,000",321,"8,112,090",2.80
"20170428_30,001-40,000",152,"5,340,589",1.84
"20170428_40,001-50,000",104,"4,815,784",1.66
"20170428_50,001-100,000",228,"16,366,459",5.66
"20170428_100,001-200,000",121,"16,371,776",5.66
"20170428_200,001-400,000",66,"18,138,117",6.27
"20170428_400,001-600,000",19,"9,199,473",3.18
"20170428_600,001-800,000",4,"2,665,376",0.92
"20170428_800,001-1,000,000",3,"2,810,319",0.97
"20170428_1,000,001以上",25,"170,516,533",59.00
20170421_1-999,"6,427","976,228",0.33
"20170421_1,000-5,000","4,704","10,505,846",3.63
"20170421_5,001-10,000","1,325","10,106,494",3.49
"20170421_10,001-15,000",571,"6,971,384",2.41
"20170421_15,001-20,000",327,"5,918,171",2.04
"20170421_20,001-30,000",322,"8,125,991",2.81
"20170421_30,001-40,000",150,"5,275,577",1.82
"20170421_40,001-50,000",103,"4,755,727",1.64
"20170421_50,001-100,000",229,"16,362,007",5.66
"20170421_100,001-200,000",118,"16,006,416",5.53
"20170421_200,001-400,000",70,"19,361,338",6.69
"20170421_400,001-600,000",18,"8,683,473",3.00
"20170421_600,001-800,000",4,"2,614,376",0.90
"20170421_800,001-1,000,000",1,"981,000",0.33
"20170421_1,000,001以上",27,"172,353,852",59.63
20170414_1-999,"6,124","982,931",0.34
"20170414_1,000-5,000","4,729","10,595,664",3.66
"20170414_5,001-10,000","1,328","10,182,070",3.52
"20170414_10,001-15,000",556,"6,799,716",2.35
"20170414_15,001-20,000",322,"5,832,291",2.01
"20170414_20,001-30,000",321,"8,120,224",2.80
"20170414_30,001-40,000",153,"5,359,036",1.85
"20170414_40,001-50,000",103,"4,788,828",1.65
"20170414_50,001-100,000",223,"15,905,164",5.50
"20170414_100,001-200,000",114,"15,448,818",5.34
"20170414_200,001-400,000",68,"18,583,641",6.43
"20170414_400,001-600,000",20,"9,458,233",3.27
"20170414_600,001-800,000",6,"3,887,252",1.34
"20170414_800,001-1,000,000",1,"846,000",0.29
"20170414_1,000,001以上",27,"172,208,012",59.58
20170407_1-999,"5,690","983,495",0.34
"20170407_1,000-5,000","4,804","10,644,406",3.68
"20170407_5,001-10,000","1,327","10,197,916",3.52
"20170407_10,001-15,000",540,"6,585,703",2.27
"20170407_15,001-20,000",332,"6,039,493",2.08
"20170407_20,001-30,000",318,"8,091,859",2.79
"20170407_30,001-40,000",157,"5,500,879",1.90
"20170407_40,001-50,000",103,"4,787,371",1.65
"20170407_50,001-100,000",221,"15,730,056",5.44
"20170407_100,001-200,000",113,"15,334,015",5.30
"20170407_200,001-400,000",68,"18,439,171",6.38
"20170407_400,001-600,000",21,"9,913,812",3.43
"20170407_600,001-800,000",8,"5,258,692",1.81
"20170407_800,001-1,000,000",1,"821,000",0.28
"20170407_1,000,001以上",27,"170,670,012",59.05
20170331_1-999,"5,629","989,275",0.34
"20170331_1,000-5,000","4,866","10,792,015",3.73
"20170331_5,001-10,000","1,335","10,286,045",3.55
"20170331_10,001-15,000",539,"6,569,614",2.27
"20170331_15,001-20,000",328,"5,968,410",2.06
"20170331_20,001-30,000",316,"8,021,108",2.77
"20170331_30,001-40,000",162,"5,680,262",1.96
"20170331_40,001-50,000",97,"4,519,611",1.56
"20170331_50,001-100,000",226,"16,137,120",5.58
"20170331_100,001-200,000",118,"16,007,610",5.53
"20170331_200,001-400,000",68,"18,760,095",6.49
"20170331_400,001-600,000",19,"8,922,604",3.08
"20170331_600,001-800,000",7,"4,748,259",1.64
"20170331_800,001-1,000,000",1,"823,000",0.28
"20170331_1,000,001以上",27,"170,772,852",59.09
20170324_1-999,"5,514","968,461",0.33
"20170324_1,000-5,000","4,411","9,815,623",3.39
"20170324_5,001-10,000","1,252","9,429,900",3.26
"20170324_10,001-15,000",563,"6,842,910",2.36
"20170324_15,001-20,000",312,"5,632,624",1.94
"20170324_20,001-30,000",311,"7,831,625",2.70
"20170324_30,001-40,000",162,"5,629,291",1.94
"20170324_40,001-50,000",92,"4,213,685",1.45
"20170324_50,001-100,000",229,"16,176,336",5.59
"20170324_100,001-200,000",125,"17,282,015",5.97
"20170324_200,001-400,000",66,"18,405,775",6.36
"20170324_400,001-600,000",21,"10,097,967",3.49
"20170324_600,001-800,000",8,"5,299,816",1.83
"20170324_800,001-1,000,000",2,"1,875,000",0.64
"20170324_1,000,001以上",25,"169,496,852",58.64
20170317_1-999,"5,501","969,101",0.33
"20170317_1,000-5,000","4,470","9,933,278",3.43
"20170317_5,001-10,000","1,250","9,348,584",3.23
"20170317_10,001-15,000",593,"7,216,386",2.49
"20170317_15,001-20,000",324,"5,858,857",2.02
"20170317_20,001-30,000",315,"7,939,530",2.74
"20170317_30,001-40,000",167,"5,807,816",2.00
"20170317_40,001-50,000",95,"4,330,150",1.49
"20170317_50,001-100,000",229,"16,130,833",5.58
"20170317_100,001-200,000",126,"17,057,577",5.90
"20170317_200,001-400,000",74,"20,660,597",7.14
"20170317_400,001-600,000",19,"9,117,383",3.15
"20170317_600,001-800,000",5,"3,261,856",1.12
"20170317_800,001-1,000,000",3,"2,764,080",0.95
"20170317_1,000,001以上",25,"168,601,852",58.34
20170310_1-999,"5,508","969,866",0.33
"20170310_1,000-5,000","4,483","9,908,277",3.42
"20170310_5,001-10,000","1,251","9,383,677",3.24
"20170310_10,001-15,000",582,"7,081,703",2.45
"20170310_15,001-20,000",322,"5,825,618",2.01
"20170310_20,001-30,000",311,"7,843,537",2.71
"20170310_30,001-40,000",171,"5,941,007",2.05
"20170310_40,001-50,000",94,"4,333,039",1.49
"20170310_50,001-100,000",226,"16,107,811",5.57
"20170310_100,001-200,000",125,"16,989,577",5.87
"20170310_200,001-400,000",73,"20,545,721",7.10
"20170310_400,001-600,000",18,"8,818,383",3.05
"20170310_600,001-800,000",6,"3,863,732",1.33
"20170310_800,001-1,000,000",3,"2,761,080",0.95
"20170310_1,000,001以上",25,"168,624,852",58.34
20170303_1-999,"5,503","961,911",0.33
"20170303_1,000-5,000","4,489","9,907,667",3.42
"20170303_5,001-10,000","1,260","9,419,668",3.25
"20170303_10,001-15,000",586,"7,126,425",2.46
"20170303_15,001-20,000",327,"5,928,377",2.05
"20170303_20,001-30,000",308,"7,694,603",2.66
"20170303_30,001-40,000",181,"6,304,683",2.18
"20170303_40,001-50,000",89,"4,092,943",1.41
"20170303_50,001-100,000",231,"16,536,582",5.72
"20170303_100,001-200,000",121,"16,363,973",5.66
"20170303_200,001-400,000",71,"19,791,034",6.84
"20170303_400,001-600,000",20,"9,461,666",3.27
"20170303_600,001-800,000",6,"4,032,416",1.39
"20170303_800,001-1,000,000",3,"2,828,080",0.97
"20170303_1,000,001以上",25,"168,547,852",58.32
20170224_1-999,"5,490","960,579",0.33
"20170224_1,000-5,000","4,313","9,516,039",3.29
"20170224_5,001-10,000","1,228","9,068,332",3.13
"20170224_10,001-15,000",595,"7,215,708",2.49
"20170224_15,001-20,000",309,"5,571,259",1.92
"20170224_20,001-30,000",307,"7,628,616",2.63
"20170224_30,001-40,000",176,"6,130,110",2.12
"20170224_40,001-50,000",92,"4,213,764",1.45
"20170224_50,001-100,000",222,"15,846,181",5.48
"20170224_100,001-200,000",132,"17,816,553",6.16
"20170224_200,001-400,000",67,"18,519,201",6.40
"20170224_400,001-600,000",26,"12,591,190",4.35
"20170224_600,001-800,000",3,"1,931,296",0.66
"20170224_800,001-1,000,000",4,"3,662,200",1.26
"20170224_1,000,001以上",25,"168,326,852",58.24
20170218_1-999,"5,498","965,998",0.33
"20170218_1,000-5,000","4,281","9,429,974",3.26
"20170218_5,001-10,000","1,213","8,945,413",3.09
"20170218_10,001-15,000",600,"7,264,207",2.51
"20170218_15,001-20,000",317,"5,721,617",1.97
"20170218_20,001-30,000",298,"7,422,492",2.56
"20170218_30,001-40,000",175,"6,076,975",2.10
"20170218_40,001-50,000",88,"4,021,764",1.39
"20170218_50,001-100,000",226,"15,810,523",5.47
"20170218_100,001-200,000",130,"17,466,181",6.04
"20170218_200,001-400,000",73,"20,076,024",6.94
"20170218_400,001-600,000",23,"11,069,673",3.83
"20170218_600,001-800,000",5,"3,384,987",1.17
"20170218_800,001-1,000,000",3,"2,834,200",0.98
"20170218_1,000,001以上",25,"168,507,852",58.30
20170210_1-999,"5,508","968,759",0.33
"20170210_1,000-5,000","4,300","9,435,780",3.26
"20170210_5,001-10,000","1,223","9,035,234",3.12
"20170210_10,001-15,000",596,"7,180,670",2.48
"20170210_15,001-20,000",311,"5,609,851",1.94
"20170210_20,001-30,000",305,"7,656,091",2.64
"20170210_30,001-40,000",165,"5,704,941",1.97
"20170210_40,001-50,000",102,"4,664,829",1.61
"20170210_50,001-100,000",216,"15,102,661",5.22
"20170210_100,001-200,000",124,"16,549,723",5.72
"20170210_200,001-400,000",76,"20,733,934",7.17
"20170210_400,001-600,000",22,"10,734,010",3.71
"20170210_600,001-800,000",5,"3,249,345",1.12
"20170210_800,001-1,000,000",4,"3,705,200",1.28
"20170210_1,000,001以上",25,"168,666,852",58.36
20170203_1-999,"5,508","964,865",0.33
"20170203_1,000-5,000","3,973","8,531,915",2.95
"20170203_5,001-10,000","1,153","8,384,072",2.90
"20170203_10,001-15,000",580,"6,966,308",2.41
"20170203_15,001-20,000",290,"5,176,819",1.79
"20170203_20,001-30,000",290,"7,174,118",2.48
"20170203_30,001-40,000",160,"5,520,016",1.91
"20170203_40,001-50,000",87,"3,980,344",1.37
"20170203_50,001-100,000",226,"15,922,257",5.50
"20170203_100,001-200,000",125,"17,051,192",5.90
"20170203_200,001-400,000",74,"20,182,998",6.98
"20170203_400,001-600,000",18,"8,580,299",2.96
"20170203_600,001-800,000",6,"4,039,785",1.39
"20170203_800,001-1,000,000",3,"2,677,080",0.92
"20170203_1,000,001以上",29,"173,845,812",60.15
20170126_1-999,"5,510","963,819",0.33
"20170126_1,000-5,000","3,785","8,028,027",2.77
"20170126_5,001-10,000","1,088","7,741,010",2.67
"20170126_10,001-15,000",583,"7,005,169",2.42
"20170126_15,001-20,000",274,"4,858,389",1.68
"20170126_20,001-30,000",294,"7,238,719",2.50
"20170126_30,001-40,000",160,"5,514,374",1.90
"20170126_40,001-50,000",82,"3,732,024",1.29
"20170126_50,001-100,000",230,"16,175,346",5.59
"20170126_100,001-200,000",126,"17,066,229",5.90
"20170126_200,001-400,000",75,"20,236,965",7.00
"20170126_400,001-600,000",18,"8,645,132",2.99
"20170126_600,001-800,000",7,"4,652,785",1.60
"20170126_800,001-1,000,000",3,"2,775,080",0.96
"20170126_1,000,001以上",28,"174,364,812",60.33
20170120_1-999,"5,508","960,911",0.33
"20170120_1,000-5,000","3,788","8,022,695",2.77
"20170120_5,001-10,000","1,087","7,719,951",2.67
"20170120_10,001-15,000",585,"7,014,692",2.42
"20170120_15,001-20,000",274,"4,847,629",1.67
"20170120_20,001-30,000",295,"7,257,679",2.51
"20170120_30,001-40,000",158,"5,450,806",1.88
"20170120_40,001-50,000",82,"3,734,592",1.29
"20170120_50,001-100,000",231,"16,228,906",5.61
"20170120_100,001-200,000",124,"16,860,045",5.83
"20170120_200,001-400,000",76,"20,552,165",7.11
"20170120_400,001-600,000",18,"8,662,132",2.99
"20170120_600,001-800,000",7,"4,685,785",1.62
"20170120_800,001-1,000,000",3,"2,769,080",0.95
"20170120_1,000,001以上",28,"174,230,812",60.28
20170113_1-999,"5,506","956,917",0.33
"20170113_1,000-5,000","3,806","8,052,592",2.78
"20170113_5,001-10,000","1,091","7,733,985",2.67
"20170113_10,001-15,000",587,"7,034,843",2.43
"20170113_15,001-20,000",283,"4,994,149",1.72
"20170113_20,001-30,000",292,"7,184,919",2.48
"20170113_30,001-40,000",156,"5,379,838",1.86
"20170113_40,001-50,000",82,"3,727,549",1.28
"20170113_50,001-100,000",228,"15,972,378",5.52
"20170113_100,001-200,000",124,"16,761,423",5.79
"20170113_200,001-400,000",78,"21,098,478",7.30
"20170113_400,001-600,000",18,"8,661,132",2.99
"20170113_600,001-800,000",7,"4,922,785",1.70
"20170113_800,001-1,000,000",4,"3,592,080",1.24
"20170113_1,000,001以上",27,"172,924,812",59.83
20170106_1-999,"5,508","957,990",0.33
"20170106_1,000-5,000","3,838","8,136,994",2.81
"20170106_5,001-10,000","1,104","7,848,510",2.71
"20170106_10,001-15,000",595,"7,140,813",2.47
"20170106_15,001-20,000",269,"4,742,946",1.64
"20170106_20,001-30,000",291,"7,157,746",2.47
"20170106_30,001-40,000",155,"5,338,864",1.84
"20170106_40,001-50,000",81,"3,702,352",1.28
"20170106_50,001-100,000",230,"15,995,482",5.53
"20170106_100,001-200,000",123,"16,465,313",5.69
"20170106_200,001-400,000",81,"21,973,894",7.60
"20170106_400,001-600,000",18,"8,735,299",3.02
"20170106_600,001-800,000",4,"2,542,785",0.87
"20170106_800,001-1,000,000",6,"5,415,080",1.87
"20170106_1,000,001以上",27,"172,843,812",59.80
20161230_1-999,"5,525","964,210",0.33
"20161230_1,000-5,000","3,817","8,095,746",2.80
"20161230_5,001-10,000","1,113","7,916,754",2.73
"20161230_10,001-15,000",599,"7,176,444",2.48
"20161230_15,001-20,000",264,"4,679,239",1.61
"20161230_20,001-30,000",289,"7,096,317",2.45
"20161230_30,001-40,000",154,"5,300,775",1.83
"20161230_40,001-50,000",81,"3,695,306",1.27
"20161230_50,001-100,000",231,"16,125,150",5.57
"20161230_100,001-200,000",125,"16,864,509",5.83
"20161230_200,001-400,000",79,"21,650,017",7.49
"20161230_400,001-600,000",18,"8,638,736",2.98
"20161230_600,001-800,000",4,"2,542,785",0.87
"20161230_800,001-1,000,000",6,"5,354,080",1.85
"20161230_1,000,001以上",27,"172,897,812",59.82
20161223_1-999,"5,542","970,845",0.33
"20161223_1,000-5,000","3,807","8,093,463",2.80
"20161223_5,001-10,000","1,101","7,815,156",2.70
"20161223_10,001-15,000",596,"7,143,512",2.47
"20161223_15,001-20,000",265,"4,692,840",1.62
"20161223_20,001-30,000",289,"7,069,128",2.44
"20161223_30,001-40,000",150,"5,152,949",1.78
"20161223_40,001-50,000",83,"3,782,898",1.30
