date_level,population,stock number,total portion
20170609_1-999,"2,434","492,607",0.25
"20170609_1,000-5,000","3,462","7,908,577",4.09
"20170609_5,001-10,000",855,"6,867,331",3.55
"20170609_10,001-15,000",257,"3,273,534",1.69
"20170609_15,001-20,000",225,"4,175,252",2.16
"20170609_20,001-30,000",169,"4,339,387",2.24
"20170609_30,001-40,000",94,"3,333,211",1.72
"20170609_40,001-50,000",59,"2,747,515",1.42
"20170609_50,001-100,000",121,"8,657,472",4.48
"20170609_100,001-200,000",54,"7,914,188",4.09
"20170609_200,001-400,000",18,"5,019,870",2.59
"20170609_400,001-600,000",8,"4,046,552",2.09
"20170609_600,001-800,000",6,"4,039,000",2.09
"20170609_800,001-1,000,000",3,"2,668,014",1.38
"20170609_1,000,001以上",25,"127,668,570",66.09
20170603_1-999,"2,445","494,541",0.25
"20170603_1,000-5,000","3,473","7,950,978",4.11
"20170603_5,001-10,000",849,"6,800,470",3.52
"20170603_10,001-15,000",256,"3,271,119",1.69
"20170603_15,001-20,000",225,"4,181,022",2.16
"20170603_20,001-30,000",172,"4,423,758",2.29
"20170603_30,001-40,000",97,"3,447,211",1.78
"20170603_40,001-50,000",59,"2,735,315",1.41
"20170603_50,001-100,000",127,"9,116,472",4.71
"20170603_100,001-200,000",53,"7,885,188",4.08
"20170603_200,001-400,000",16,"4,405,870",2.28
"20170603_400,001-600,000",10,"4,966,552",2.57
"20170603_600,001-800,000",5,"3,383,000",1.75
"20170603_800,001-1,000,000",5,"4,597,014",2.38
"20170603_1,000,001以上",23,"125,492,570",64.97
20170526_1-999,"2,446","496,351",0.25
"20170526_1,000-5,000","3,491","8,010,678",4.14
"20170526_5,001-10,000",848,"6,795,960",3.51
"20170526_10,001-15,000",257,"3,282,120",1.69
"20170526_15,001-20,000",223,"4,138,022",2.14
"20170526_20,001-30,000",173,"4,438,757",2.29
"20170526_30,001-40,000",97,"3,437,211",1.77
"20170526_40,001-50,000",60,"2,776,315",1.43
"20170526_50,001-100,000",128,"9,031,474",4.67
"20170526_100,001-200,000",53,"7,866,186",4.07
"20170526_200,001-400,000",17,"4,622,870",2.39
"20170526_400,001-600,000",10,"4,992,552",2.58
"20170526_600,001-800,000",5,"3,348,000",1.73
"20170526_800,001-1,000,000",5,"4,574,014",2.36
"20170526_1,000,001以上",23,"125,340,570",64.89
20170519_1-999,"2,450","499,615",0.25
"20170519_1,000-5,000","3,508","8,022,412",4.15
"20170519_5,001-10,000",858,"6,860,649",3.55
"20170519_10,001-15,000",258,"3,291,799",1.70
"20170519_15,001-20,000",220,"4,081,486",2.11
"20170519_20,001-30,000",176,"4,517,052",2.33
"20170519_30,001-40,000",98,"3,485,211",1.80
"20170519_40,001-50,000",60,"2,781,191",1.43
"20170519_50,001-100,000",131,"9,128,473",4.72
"20170519_100,001-200,000",53,"7,844,186",4.06
"20170519_200,001-400,000",18,"5,049,870",2.61
"20170519_400,001-600,000",9,"4,451,552",2.30
"20170519_600,001-800,000",5,"3,348,000",1.73
"20170519_800,001-1,000,000",4,"3,562,014",1.84
"20170519_1,000,001以上",24,"126,227,570",65.35
20170512_1-999,"2,458","501,825",0.25
"20170512_1,000-5,000","3,530","8,057,354",4.17
"20170512_5,001-10,000",870,"6,975,284",3.61
"20170512_10,001-15,000",263,"3,360,014",1.73
"20170512_15,001-20,000",220,"4,081,485",2.11
"20170512_20,001-30,000",181,"4,649,051",2.40
"20170512_30,001-40,000",95,"3,369,211",1.74
"20170512_40,001-50,000",61,"2,829,191",1.46
"20170512_50,001-100,000",132,"9,235,473",4.78
"20170512_100,001-200,000",54,"7,900,186",4.09
"20170512_200,001-400,000",19,"5,333,870",2.76
"20170512_400,001-600,000",8,"4,040,552",2.09
"20170512_600,001-800,000",6,"4,072,000",2.10
"20170512_800,001-1,000,000",3,"2,662,014",1.37
"20170512_1,000,001以上",24,"126,083,570",65.27
20170505_1-999,"2,462","502,278",0.26
"20170505_1,000-5,000","3,520","8,026,793",4.15
"20170505_5,001-10,000",875,"7,018,392",3.63
"20170505_10,001-15,000",266,"3,406,014",1.76
"20170505_15,001-20,000",221,"4,119,345",2.13
"20170505_20,001-30,000",189,"4,847,191",2.50
"20170505_30,001-40,000",99,"3,518,211",1.82
"20170505_40,001-50,000",68,"3,164,191",1.63
"20170505_50,001-100,000",129,"9,111,492",4.71
"20170505_100,001-200,000",55,"8,185,167",4.23
"20170505_200,001-400,000",19,"5,363,870",2.77
"20170505_400,001-600,000",8,"4,060,552",2.10
"20170505_600,001-800,000",5,"3,352,000",1.73
"20170505_800,001-1,000,000",3,"2,660,014",1.37
"20170505_1,000,001以上",24,"125,815,570",65.13
20170428_1-999,"2,463","501,484",0.25
"20170428_1,000-5,000","3,538","8,066,587",4.17
"20170428_5,001-10,000",881,"7,070,392",3.66
"20170428_10,001-15,000",264,"3,373,014",1.74
"20170428_15,001-20,000",224,"4,171,225",2.15
"20170428_20,001-30,000",190,"4,856,311",2.51
"20170428_30,001-40,000",97,"3,445,211",1.78
"20170428_40,001-50,000",69,"3,195,191",1.65
"20170428_50,001-100,000",131,"9,241,492",4.78
"20170428_100,001-200,000",54,"8,040,167",4.16
"20170428_200,001-400,000",19,"5,342,870",2.76
"20170428_400,001-600,000",8,"4,060,552",2.10
"20170428_600,001-800,000",5,"3,352,000",1.73
"20170428_800,001-1,000,000",3,"2,660,014",1.37
"20170428_1,000,001以上",24,"125,774,570",65.11
20170421_1-999,"2,467","503,155",0.26
"20170421_1,000-5,000","3,550","8,098,316",4.19
"20170421_5,001-10,000",878,"7,052,492",3.65
"20170421_10,001-15,000",266,"3,405,014",1.76
"20170421_15,001-20,000",229,"4,263,355",2.20
"20170421_20,001-30,000",186,"4,764,311",2.46
"20170421_30,001-40,000",97,"3,454,081",1.78
"20170421_40,001-50,000",67,"3,097,191",1.60
"20170421_50,001-100,000",131,"9,257,992",4.79
"20170421_100,001-200,000",55,"8,145,167",4.21
"20170421_200,001-400,000",20,"5,699,870",2.95
"20170421_400,001-600,000",9,"4,556,236",2.35
"20170421_600,001-800,000",5,"3,352,000",1.73
"20170421_800,001-1,000,000",2,"1,773,330",0.91
"20170421_1,000,001以上",24,"125,728,570",65.09
20170414_1-999,"2,469","503,781",0.26
"20170414_1,000-5,000","3,548","8,089,890",4.18
"20170414_5,001-10,000",882,"7,087,292",3.66
"20170414_10,001-15,000",266,"3,395,805",1.75
"20170414_15,001-20,000",237,"4,411,564",2.28
"20170414_20,001-30,000",180,"4,613,311",2.38
"20170414_30,001-40,000",100,"3,557,081",1.84
"20170414_40,001-50,000",68,"3,158,191",1.63
"20170414_50,001-100,000",132,"9,298,973",4.81
"20170414_100,001-200,000",55,"8,057,186",4.17
"20170414_200,001-400,000",21,"6,066,870",3.14
"20170414_400,001-600,000",9,"4,556,236",2.35
"20170414_600,001-800,000",4,"2,689,000",1.39
"20170414_800,001-1,000,000",2,"1,766,330",0.91
"20170414_1,000,001以上",24,"125,899,570",65.18
20170407_1-999,"2,467","504,379",0.26
"20170407_1,000-5,000","3,585","8,183,605",4.23
"20170407_5,001-10,000",887,"7,126,150",3.68
"20170407_10,001-15,000",278,"3,552,274",1.83
"20170407_15,001-20,000",229,"4,256,424",2.20
"20170407_20,001-30,000",190,"4,881,311",2.52
"20170407_30,001-40,000",102,"3,638,081",1.88
"20170407_40,001-50,000",67,"3,123,191",1.61
"20170407_50,001-100,000",139,"9,883,473",5.11
"20170407_100,001-200,000",54,"7,936,186",4.10
"20170407_200,001-400,000",21,"5,863,870",3.03
"20170407_400,001-600,000",10,"5,126,236",2.65
"20170407_600,001-800,000",2,"1,450,000",0.75
"20170407_800,001-1,000,000",3,"2,585,330",1.33
"20170407_1,000,001以上",25,"125,040,570",64.73
20170331_1-999,"2,471","505,603",0.26
"20170331_1,000-5,000","3,623","8,243,599",4.26
"20170331_5,001-10,000",886,"7,121,150",3.68
"20170331_10,001-15,000",279,"3,565,056",1.84
"20170331_15,001-20,000",234,"4,350,424",2.25
"20170331_20,001-30,000",193,"4,951,311",2.56
"20170331_30,001-40,000",104,"3,705,081",1.91
"20170331_40,001-50,000",66,"3,072,191",1.59
"20170331_50,001-100,000",141,"10,033,473",5.19
"20170331_100,001-200,000",54,"7,904,186",4.09
"20170331_200,001-400,000",20,"5,643,870",2.92
"20170331_400,001-600,000",10,"5,113,236",2.64
"20170331_600,001-800,000",2,"1,450,000",0.75
"20170331_800,001-1,000,000",2,"1,742,330",0.90
"20170331_1,000,001以上",26,"125,749,570",65.10
20170324_1-999,"2,465","506,851",0.26
"20170324_1,000-5,000","3,661","8,339,154",4.31
"20170324_5,001-10,000",895,"7,182,810",3.71
"20170324_10,001-15,000",288,"3,690,041",1.91
"20170324_15,001-20,000",243,"4,507,155",2.33
"20170324_20,001-30,000",193,"4,983,932",2.58
"20170324_30,001-40,000",106,"3,772,081",1.95
"20170324_40,001-50,000",64,"2,982,191",1.54
"20170324_50,001-100,000",138,"9,812,673",5.08
"20170324_100,001-200,000",57,"8,391,186",4.34
"20170324_200,001-400,000",19,"5,309,870",2.74
"20170324_400,001-600,000",9,"4,572,236",2.36
"20170324_600,001-800,000",3,"2,172,000",1.12
"20170324_800,001-1,000,000",3,"2,769,330",1.43
"20170324_1,000,001以上",24,"124,159,570",64.28
20170317_1-999,"2,467","508,405",0.26
"20170317_1,000-5,000","3,672","8,353,347",4.32
"20170317_5,001-10,000",901,"7,226,810",3.74
"20170317_10,001-15,000",296,"3,789,294",1.96
"20170317_15,001-20,000",244,"4,532,155",2.34
"20170317_20,001-30,000",193,"4,975,932",2.57
"20170317_30,001-40,000",105,"3,733,081",1.93
"20170317_40,001-50,000",64,"2,981,191",1.54
"20170317_50,001-100,000",140,"9,987,692",5.17
"20170317_100,001-200,000",57,"8,503,167",4.40
"20170317_200,001-400,000",19,"5,320,870",2.75
"20170317_400,001-600,000",9,"4,517,236",2.33
"20170317_600,001-800,000",3,"2,172,000",1.12
"20170317_800,001-1,000,000",3,"2,763,330",1.43
