date_level,population,stock number,total portion
20170609_1-999,660,"96,956",0.10
"20170609_1,000-5,000","1,982","3,980,733",4.26
"20170609_5,001-10,000",345,"2,566,992",2.74
"20170609_10,001-15,000",136,"1,662,389",1.78
"20170609_15,001-20,000",85,"1,495,287",1.60
"20170609_20,001-30,000",106,"2,524,493",2.70
"20170609_30,001-40,000",42,"1,517,013",1.62
"20170609_40,001-50,000",19,"867,643",0.92
"20170609_50,001-100,000",53,"3,710,651",3.97
"20170609_100,001-200,000",35,"4,884,561",5.23
"20170609_200,001-400,000",28,"7,794,349",8.34
"20170609_400,001-600,000",7,"3,359,762",3.59
"20170609_600,001-800,000",2,"1,354,750",1.45
"20170609_800,001-1,000,000",2,"1,838,030",1.96
"20170609_1,000,001以上",7,"55,724,492",59.67
20170603_1-999,659,"96,995",0.10
"20170603_1,000-5,000","1,959","3,905,444",4.18
"20170603_5,001-10,000",354,"2,656,891",2.84
"20170603_10,001-15,000",134,"1,635,178",1.75
"20170603_15,001-20,000",87,"1,542,187",1.65
"20170603_20,001-30,000",105,"2,508,155",2.68
"20170603_30,001-40,000",41,"1,481,063",1.58
"20170603_40,001-50,000",20,"908,593",0.97
"20170603_50,001-100,000",52,"3,625,651",3.88
"20170603_100,001-200,000",34,"4,586,028",4.91
"20170603_200,001-400,000",30,"8,182,882",8.76
"20170603_400,001-600,000",7,"3,361,762",3.60
"20170603_600,001-800,000",2,"1,434,750",1.53
"20170603_800,001-1,000,000",2,"1,838,030",1.96
"20170603_1,000,001以上",7,"55,614,492",59.55
20170526_1-999,656,"96,249",0.10
"20170526_1,000-5,000","1,939","3,902,472",4.17
"20170526_5,001-10,000",344,"2,543,098",2.72
"20170526_10,001-15,000",143,"1,746,889",1.87
"20170526_15,001-20,000",89,"1,581,799",1.69
"20170526_20,001-30,000",103,"2,452,243",2.62
"20170526_30,001-40,000",42,"1,512,163",1.61
"20170526_40,001-50,000",17,"780,593",0.83
"20170526_50,001-100,000",54,"3,778,651",4.04
"20170526_100,001-200,000",38,"5,254,927",5.62
"20170526_200,001-400,000",27,"7,602,983",8.14
"20170526_400,001-600,000",8,"3,922,762",4.20
"20170526_600,001-800,000",1,"750,750",0.80
"20170526_800,001-1,000,000",3,"2,838,030",3.03
"20170526_1,000,001以上",6,"54,614,492",58.48
20170519_1-999,649,"93,976",0.10
"20170519_1,000-5,000","1,950","3,911,675",4.18
"20170519_5,001-10,000",349,"2,572,748",2.75
"20170519_10,001-15,000",142,"1,734,189",1.85
"20170519_15,001-20,000",88,"1,547,919",1.65
"20170519_20,001-30,000",105,"2,517,243",2.69
"20170519_30,001-40,000",43,"1,543,163",1.65
"20170519_40,001-50,000",16,"741,593",0.79
"20170519_50,001-100,000",54,"3,785,651",4.05
"20170519_100,001-200,000",39,"5,464,927",5.85
"20170519_200,001-400,000",25,"6,997,983",7.49
"20170519_400,001-600,000",9,"4,281,762",4.58
"20170519_600,001-800,000",1,"750,750",0.80
"20170519_800,001-1,000,000",3,"2,838,030",3.03
"20170519_1,000,001以上",6,"54,596,492",58.46
20170512_1-999,647,"94,537",0.10
"20170512_1,000-5,000","1,892","3,775,614",4.04
"20170512_5,001-10,000",350,"2,605,248",2.78
"20170512_10,001-15,000",140,"1,701,739",1.82
"20170512_15,001-20,000",81,"1,431,999",1.53
"20170512_20,001-30,000",108,"2,591,163",2.77
"20170512_30,001-40,000",47,"1,676,613",1.79
"20170512_40,001-50,000",17,"784,593",0.84
"20170512_50,001-100,000",59,"4,196,550",4.49
