date_level,population,stock number,total portion
20170616_1-999,"1,447","133,350",0.07
"20170616_1,000-5,000","2,262","4,351,303",2.35
"20170616_5,001-10,000",248,"1,979,680",1.07
"20170616_10,001-15,000",71,"930,084",0.50
"20170616_15,001-20,000",43,"798,234",0.43
"20170616_20,001-30,000",36,"948,027",0.51
"20170616_30,001-40,000",19,"661,182",0.35
"20170616_40,001-50,000",21,"974,757",0.52
"20170616_50,001-100,000",25,"1,849,819",1.00
"20170616_100,001-200,000",13,"2,083,145",1.12
"20170616_200,001-400,000",10,"2,904,000",1.57
"20170616_400,001-600,000",4,"2,108,000",1.14
"20170616_600,001-800,000",3,"2,278,000",1.23
"20170616_800,001-1,000,000",3,"2,571,000",1.39
"20170616_1,000,001以上",33,"159,853,619",86.67
20170609_1-999,"1,447","133,350",0.07
"20170609_1,000-5,000","2,261","4,350,303",2.35
"20170609_5,001-10,000",248,"1,979,680",1.07
"20170609_10,001-15,000",71,"930,084",0.5
"20170609_15,001-20,000",43,"798,234",0.43
"20170609_20,001-30,000",36,"948,027",0.51
"20170609_30,001-40,000",19,"661,182",0.35
"20170609_40,001-50,000",21,"974,757",0.52
"20170609_50,001-100,000",25,"1,849,819",1.0
"20170609_100,001-200,000",13,"2,083,145",1.12
"20170609_200,001-400,000",10,"2,904,000",1.57
"20170609_400,001-600,000",4,"2,108,000",1.14
"20170609_600,001-800,000",3,"2,278,000",1.23
"20170609_800,001-1,000,000",3,"2,571,000",1.39
"20170609_1,000,001以上",33,"159,854,619",86.67
20170603_1-999,"1,447","133,350",0.07
"20170603_1,000-5,000","2,259","4,347,303",2.35
"20170603_5,001-10,000",248,"1,981,680",1.07
"20170603_10,001-15,000",71,"930,084",0.5
"20170603_15,001-20,000",43,"798,234",0.43
"20170603_20,001-30,000",36,"948,027",0.51
"20170603_30,001-40,000",19,"661,182",0.35
"20170603_40,001-50,000",21,"974,757",0.52
"20170603_50,001-100,000",25,"1,849,819",1.0
"20170603_100,001-200,000",13,"2,083,145",1.12
"20170603_200,001-400,000",10,"2,904,000",1.57
"20170603_400,001-600,000",4,"2,108,000",1.14
"20170603_600,001-800,000",3,"2,278,000",1.23
"20170603_800,001-1,000,000",3,"2,572,000",1.39
"20170603_1,000,001以上",33,"159,854,619",86.67
20170526_1-999,"1,446","133,011",0.07
"20170526_1,000-5,000","2,261","4,348,642",2.35
"20170526_5,001-10,000",248,"1,983,680",1.07
"20170526_10,001-15,000",71,"932,084",0.5
"20170526_15,001-20,000",42,"782,234",0.42
"20170526_20,001-30,000",36,"948,027",0.51
"20170526_30,001-40,000",19,"661,182",0.35
"20170526_40,001-50,000",21,"974,757",0.52
"20170526_50,001-100,000",25,"1,849,819",1.0
"20170526_100,001-200,000",13,"2,083,145",1.12
"20170526_200,001-400,000",10,"2,904,000",1.57
"20170526_400,001-600,000",4,"2,108,000",1.14
"20170526_600,001-800,000",3,"2,278,000",1.23
"20170526_800,001-1,000,000",3,"2,572,000",1.39
"20170526_1,000,001以上",33,"159,865,619",86.68
20170519_1-999,"1,446","133,011",0.07
"20170519_1,000-5,000","2,255","4,334,642",2.35
"20170519_5,001-10,000",249,"1,991,680",1.07
"20170519_10,001-15,000",69,"907,084",0.49
"20170519_15,001-20,000",43,"799,234",0.43
"20170519_20,001-30,000",37,"974,027",0.52
"20170519_30,001-40,000",19,"661,182",0.35
"20170519_40,001-50,000",21,"976,757",0.52
"20170519_50,001-100,000",24,"1,740,819",0.94
"20170519_100,001-200,000",13,"2,083,145",1.12
"20170519_200,001-400,000",10,"2,904,000",1.57
"20170519_400,001-600,000",4,"2,108,000",1.14
"20170519_600,001-800,000",2,"1,484,000",0.8
"20170519_800,001-1,000,000",4,"3,467,000",1.87
"20170519_1,000,001以上",33,"159,859,619",86.68
20170512_1-999,"1,447","132,999",0.07
"20170512_1,000-5,000","2,216","4,247,608",2.3
"20170512_5,001-10,000",238,"1,891,707",1.02
"20170512_10,001-15,000",69,"909,084",0.49
"20170512_15,001-20,000",39,"727,234",0.39
"20170512_20,001-30,000",38,"997,222",0.54
"20170512_30,001-40,000",18,"633,960",0.34
"20170512_40,001-50,000",22,"1,031,757",0.55
"20170512_50,001-100,000",26,"1,871,819",1.01
"20170512_100,001-200,000",13,"2,130,145",1.15
"20170512_200,001-400,000",9,"2,778,000",1.5
"20170512_400,001-600,000",5,"2,453,000",1.33
"20170512_600,001-800,000",3,"2,217,000",1.2
"20170512_800,001-1,000,000",1,"815,000",0.44
"20170512_1,000,001以上",34,"161,587,665",87.61
20170505_1-999,"1,438","133,071",0.07
"20170505_1,000-5,000","2,135","4,097,416",2.22
"20170505_5,001-10,000",232,"1,857,707",1.0
"20170505_10,001-15,000",68,"895,084",0.48
"20170505_15,001-20,000",38,"705,234",0.38
"20170505_20,001-30,000",34,"887,222",0.48
"20170505_30,001-40,000",18,"625,960",0.33
"20170505_40,001-50,000",22,"1,023,757",0.55
"20170505_50,001-100,000",29,"2,096,819",1.13
"20170505_100,001-200,000",12,"1,908,145",1.03
"20170505_200,001-400,000",8,"2,206,000",1.19
"20170505_400,001-600,000",5,"2,417,000",1.31
"20170505_600,001-800,000",2,"1,484,000",0.8
"20170505_800,001-1,000,000",1,"815,000",0.44
