date_level,population,stock number,total portion
20170609_1-999,"19,074","1,950,799",1.82
"20170609_1,000-5,000","5,139","11,504,995",10.73
"20170609_5,001-10,000","1,328","9,643,551",8.99
"20170609_10,001-15,000",397,"4,929,218",4.59
"20170609_15,001-20,000",248,"4,483,720",4.18
"20170609_20,001-30,000",251,"6,342,337",5.91
"20170609_30,001-40,000",128,"4,598,813",4.29
"20170609_40,001-50,000",69,"3,233,591",3.01
"20170609_50,001-100,000",146,"10,138,020",9.45
"20170609_100,001-200,000",57,"7,802,545",7.28
"20170609_200,001-400,000",29,"8,457,779",7.89
"20170609_400,001-600,000",8,"3,729,236",3.47
"20170609_600,001-800,000",4,"2,726,595",2.54
"20170609_800,001-1,000,000",2,"1,838,000",1.71
"20170609_1,000,001以上",8,"25,795,403",24.06
20170603_1-999,"19,070","1,951,730",1.82
"20170603_1,000-5,000","5,151","11,537,386",10.76
"20170603_5,001-10,000","1,324","9,612,933",8.96
"20170603_10,001-15,000",398,"4,935,715",4.60
"20170603_15,001-20,000",256,"4,633,743",4.32
"20170603_20,001-30,000",249,"6,278,663",5.85
"20170603_30,001-40,000",128,"4,595,813",4.28
"20170603_40,001-50,000",68,"3,175,041",2.96
"20170603_50,001-100,000",149,"10,407,020",9.71
"20170603_100,001-200,000",55,"7,573,545",7.06
"20170603_200,001-400,000",29,"8,408,779",7.84
"20170603_400,001-600,000",8,"3,785,236",3.53
"20170603_600,001-800,000",4,"2,645,595",2.46
"20170603_800,001-1,000,000",2,"1,838,000",1.71
"20170603_1,000,001以上",8,"25,795,403",24.06
20170526_1-999,"19,073","1,955,553",1.82
"20170526_1,000-5,000","5,157","11,537,435",10.76
"20170526_5,001-10,000","1,314","9,502,297",8.86
"20170526_10,001-15,000",401,"4,962,915",4.63
"20170526_15,001-20,000",249,"4,501,043",4.19
"20170526_20,001-30,000",253,"6,368,377",5.94
"20170526_30,001-40,000",126,"4,523,813",4.22
"20170526_40,001-50,000",65,"3,037,591",2.83
"20170526_50,001-100,000",150,"10,429,020",9.73
"20170526_100,001-200,000",52,"7,066,545",6.59
"20170526_200,001-400,000",29,"8,245,779",7.69
"20170526_400,001-600,000",8,"3,785,236",3.53
"20170526_600,001-800,000",4,"2,675,595",2.49
"20170526_800,001-1,000,000",2,"1,838,000",1.71
"20170526_1,000,001以上",8,"26,745,403",24.95
20170519_1-999,"19,072","1,955,565",1.82
"20170519_1,000-5,000","5,173","11,574,659",10.79
"20170519_5,001-10,000","1,322","9,554,591",8.91
"20170519_10,001-15,000",402,"4,978,915",4.64
"20170519_15,001-20,000",254,"4,600,044",4.29
"20170519_20,001-30,000",247,"6,211,377",5.79
"20170519_30,001-40,000",127,"4,554,813",4.24
"20170519_40,001-50,000",63,"2,945,591",2.74
"20170519_50,001-100,000",152,"10,578,490",9.87
"20170519_100,001-200,000",51,"7,017,545",6.54
"20170519_200,001-400,000",28,"8,017,778",7.48
"20170519_400,001-600,000",8,"3,785,236",3.53
"20170519_600,001-800,000",4,"2,675,595",2.49
"20170519_800,001-1,000,000",2,"1,838,000",1.71
"20170519_1,000,001以上",8,"26,886,403",25.08
20170512_1-999,"19,077","1,959,263",1.82
"20170512_1,000-5,000","5,201","11,653,312",10.87
"20170512_5,001-10,000","1,323","9,539,890",8.90
"20170512_10,001-15,000",398,"4,922,078",4.59
"20170512_15,001-20,000",255,"4,609,648",4.30
"20170512_20,001-30,000",248,"6,236,960",5.81
"20170512_30,001-40,000",127,"4,561,813",4.25
"20170512_40,001-50,000",66,"3,090,591",2.88
"20170512_50,001-100,000",152,"10,534,490",9.82
"20170512_100,001-200,000",52,"7,205,545",6.72
"20170512_200,001-400,000",28,"8,158,778",7.61
"20170512_400,001-600,000",7,"3,302,236",3.08
"20170512_600,001-800,000",4,"2,675,595",2.49
"20170512_800,001-1,000,000",2,"1,838,000",1.71
"20170512_1,000,001以上",8,"26,886,403",25.08
20170505_1-999,"19,087","1,964,274",1.83
"20170505_1,000-5,000","5,194","11,603,940",10.82
"20170505_5,001-10,000","1,323","9,547,392",8.90
"20170505_10,001-15,000",398,"4,917,460",4.58
"20170505_15,001-20,000",250,"4,517,125",4.21
"20170505_20,001-30,000",252,"6,338,939",5.91
"20170505_30,001-40,000",128,"4,588,834",4.28
"20170505_40,001-50,000",64,"2,995,591",2.79
"20170505_50,001-100,000",152,"10,578,490",9.87
"20170505_100,001-200,000",52,"7,177,545",6.69
"20170505_200,001-400,000",28,"8,070,778",7.53
"20170505_400,001-600,000",6,"2,854,236",2.66
"20170505_600,001-800,000",4,"2,675,595",2.49
"20170505_800,001-1,000,000",2,"1,838,000",1.71
"20170505_1,000,001以上",8,"27,506,403",25.66
20170428_1-999,"19,100","1,965,838",1.83
"20170428_1,000-5,000","5,210","11,640,119",10.86
"20170428_5,001-10,000","1,328","9,588,839",8.94
"20170428_10,001-15,000",402,"4,967,270",4.63
"20170428_15,001-20,000",250,"4,518,125",4.21
"20170428_20,001-30,000",249,"6,267,208",5.84
"20170428_30,001-40,000",125,"4,482,565",4.18
"20170428_40,001-50,000",65,"3,045,591",2.84
"20170428_50,001-100,000",152,"10,568,490",9.86
"20170428_100,001-200,000",52,"7,154,545",6.67
"20170428_200,001-400,000",27,"7,680,778",7.16
"20170428_400,001-600,000",7,"3,275,236",3.05
"20170428_600,001-800,000",4,"2,675,595",2.49
"20170428_800,001-1,000,000",2,"1,838,000",1.71
"20170428_1,000,001以上",8,"27,506,403",25.66
20170421_1-999,"18,621","1,967,744",1.83
"20170421_1,000-5,000","5,219","11,664,413",10.88
"20170421_5,001-10,000","1,334","9,637,633",8.99
"20170421_10,001-15,000",400,"4,947,270",4.61
"20170421_15,001-20,000",252,"4,547,131",4.24
"20170421_20,001-30,000",248,"6,242,208",5.82
"20170421_30,001-40,000",124,"4,450,565",4.15
"20170421_40,001-50,000",65,"3,047,591",2.84
"20170421_50,001-100,000",153,"10,676,490",9.96
"20170421_100,001-200,000",51,"7,007,545",6.53
"20170421_200,001-400,000",27,"7,690,778",7.17
"20170421_400,001-600,000",7,"3,275,236",3.05
"20170421_600,001-800,000",4,"2,675,595",2.49
"20170421_800,001-1,000,000",2,"1,838,000",1.71
"20170421_1,000,001以上",8,"27,506,403",25.66
20170414_1-999,"18,187","1,966,563",1.83
"20170414_1,000-5,000","5,251","11,760,613",10.97
"20170414_5,001-10,000","1,339","9,677,214",9.02
"20170414_10,001-15,000",399,"4,935,970",4.60
"20170414_15,001-20,000",247,"4,454,131",4.15
"20170414_20,001-30,000",249,"6,254,908",5.83
"20170414_30,001-40,000",127,"4,555,565",4.25
"20170414_40,001-50,000",68,"3,181,591",2.96
"20170414_50,001-100,000",152,"10,664,490",9.95
"20170414_100,001-200,000",49,"6,747,545",6.29
"20170414_200,001-400,000",27,"7,680,778",7.16
"20170414_400,001-600,000",7,"3,275,236",3.05
"20170414_600,001-800,000",4,"2,675,595",2.49
"20170414_800,001-1,000,000",2,"1,838,000",1.71
"20170414_1,000,001以上",8,"27,506,403",25.66
20170407_1-999,"17,408","1,965,254",1.83
"20170407_1,000-5,000","5,319","11,922,144",11.12
"20170407_5,001-10,000","1,384","10,063,813",9.39
"20170407_10,001-15,000",409,"5,066,003",4.72
"20170407_15,001-20,000",260,"4,687,572",4.37
"20170407_20,001-30,000",250,"6,299,269",5.87
"20170407_30,001-40,000",131,"4,713,270",4.39
"20170407_40,001-50,000",67,"3,135,591",2.92
"20170407_50,001-100,000",148,"10,363,129",9.66
"20170407_100,001-200,000",50,"6,805,545",6.34
