date_level,population,stock number,total portion
20170609_1-999,"6,943","1,238,201",0.25
"20170609_1,000-5,000","7,823","16,991,185",3.47
"20170609_5,001-10,000","1,699","13,135,136",2.68
"20170609_10,001-15,000",640,"7,831,228",1.60
"20170609_15,001-20,000",370,"6,843,820",1.40
"20170609_20,001-30,000",389,"9,664,585",1.97
"20170609_30,001-40,000",179,"6,392,107",1.30
"20170609_40,001-50,000",124,"5,689,405",1.16
"20170609_50,001-100,000",216,"15,418,060",3.15
"20170609_100,001-200,000",133,"18,235,275",3.73
"20170609_200,001-400,000",62,"17,271,478",3.53
"20170609_400,001-600,000",22,"11,442,416",2.34
"20170609_600,001-800,000",12,"8,461,008",1.73
"20170609_800,001-1,000,000",8,"7,239,786",1.48
"20170609_1,000,001以上",44,"342,495,311",70.13
20170603_1-999,"6,947","1,239,982",0.25
"20170603_1,000-5,000","7,835","16,969,720",3.47
"20170603_5,001-10,000","1,737","13,483,231",2.76
"20170603_10,001-15,000",653,"8,019,176",1.64
"20170603_15,001-20,000",370,"6,835,359",1.39
"20170603_20,001-30,000",378,"9,419,425",1.92
"20170603_30,001-40,000",177,"6,273,878",1.28
"20170603_40,001-50,000",128,"5,924,428",1.21
"20170603_50,001-100,000",223,"15,948,455",3.26
"20170603_100,001-200,000",126,"17,313,838",3.54
"20170603_200,001-400,000",65,"17,893,843",3.66
"20170603_400,001-600,000",23,"11,949,561",2.44
"20170603_600,001-800,000",11,"7,683,008",1.57
"20170603_800,001-1,000,000",10,"9,214,786",1.88
"20170603_1,000,001以上",43,"340,180,311",69.65
20170526_1-999,"6,936","1,237,791",0.25
"20170526_1,000-5,000","7,966","17,367,979",3.55
"20170526_5,001-10,000","1,770","13,732,413",2.81
"20170526_10,001-15,000",674,"8,284,697",1.69
"20170526_15,001-20,000",370,"6,810,746",1.39
"20170526_20,001-30,000",379,"9,416,627",1.92
"20170526_30,001-40,000",173,"6,129,786",1.25
"20170526_40,001-50,000",130,"6,010,428",1.23
"20170526_50,001-100,000",230,"16,514,428",3.38
"20170526_100,001-200,000",125,"17,012,578",3.48
"20170526_200,001-400,000",63,"17,494,247",3.58
"20170526_400,001-600,000",28,"14,397,327",2.94
"20170526_600,001-800,000",9,"6,335,857",1.29
"20170526_800,001-1,000,000",11,"10,050,748",2.05
"20170526_1,000,001以上",43,"337,553,349",69.12
20170519_1-999,"6,931","1,237,643",0.25
"20170519_1,000-5,000","7,457","16,464,862",3.37
"20170519_5,001-10,000","1,783","13,780,875",2.82
"20170519_10,001-15,000",678,"8,329,706",1.70
"20170519_15,001-20,000",364,"6,704,680",1.37
"20170519_20,001-30,000",401,"9,971,405",2.04
"20170519_30,001-40,000",190,"6,721,921",1.37
"20170519_40,001-50,000",132,"6,090,367",1.24
"20170519_50,001-100,000",228,"16,408,436",3.35
"20170519_100,001-200,000",123,"16,849,352",3.45
"20170519_200,001-400,000",67,"18,561,474",3.80
"20170519_400,001-600,000",25,"13,095,326",2.68
"20170519_600,001-800,000",13,"9,018,857",1.84
"20170519_800,001-1,000,000",11,"9,863,748",2.01
"20170519_1,000,001以上",43,"335,250,349",68.64
20170512_1-999,"6,944","1,242,725",0.25
"20170512_1,000-5,000","7,396","16,295,056",3.33
"20170512_5,001-10,000","1,752","13,528,163",2.77
"20170512_10,001-15,000",669,"8,217,489",1.68
"20170512_15,001-20,000",360,"6,614,800",1.35
"20170512_20,001-30,000",405,"10,115,004",2.07
"20170512_30,001-40,000",183,"6,462,547",1.32
"20170512_40,001-50,000",139,"6,423,019",1.31
"20170512_50,001-100,000",227,"16,280,858",3.33
"20170512_100,001-200,000",119,"16,483,713",3.37
"20170512_200,001-400,000",68,"18,734,503",3.83
"20170512_400,001-600,000",24,"12,467,548",2.55
"20170512_600,001-800,000",16,"11,242,875",2.30
"20170512_800,001-1,000,000",9,"8,244,352",1.68
"20170512_1,000,001以上",44,"335,996,349",68.80
20170505_1-999,"6,969","1,246,084",0.25
"20170505_1,000-5,000","7,347","16,159,202",3.30
"20170505_5,001-10,000","1,740","13,415,989",2.74
"20170505_10,001-15,000",668,"8,213,972",1.68
"20170505_15,001-20,000",363,"6,667,288",1.36
"20170505_20,001-30,000",398,"9,923,175",2.03
"20170505_30,001-40,000",182,"6,426,567",1.31
"20170505_40,001-50,000",135,"6,230,640",1.27
"20170505_50,001-100,000",229,"16,385,418",3.35
"20170505_100,001-200,000",118,"16,360,472",3.35
"20170505_200,001-400,000",67,"18,449,503",3.77
"20170505_400,001-600,000",25,"12,789,548",2.61
"20170505_600,001-800,000",14,"9,639,913",1.97
"20170505_800,001-1,000,000",8,"7,176,786",1.46
"20170505_1,000,001以上",46,"339,264,444",69.47
20170428_1-999,"6,997","1,250,315",0.25
"20170428_1,000-5,000","7,329","16,090,725",3.29
"20170428_5,001-10,000","1,731","13,358,589",2.73
"20170428_10,001-15,000",664,"8,139,821",1.66
"20170428_15,001-20,000",364,"6,679,281",1.36
"20170428_20,001-30,000",396,"9,870,864",2.02
"20170428_30,001-40,000",176,"6,239,906",1.27
"20170428_40,001-50,000",137,"6,314,454",1.29
"20170428_50,001-100,000",228,"16,382,418",3.35
"20170428_100,001-200,000",118,"16,250,434",3.32
"20170428_200,001-400,000",69,"19,135,503",3.91
"20170428_400,001-600,000",25,"12,738,397",2.60
"20170428_600,001-800,000",13,"9,143,064",1.87
"20170428_800,001-1,000,000",7,"6,407,786",1.31
"20170428_1,000,001以上",47,"340,347,444",69.69
20170421_1-999,"7,012","1,254,012",0.25
"20170421_1,000-5,000","7,327","16,079,582",3.29
"20170421_5,001-10,000","1,718","13,195,423",2.70
"20170421_10,001-15,000",665,"8,144,564",1.66
"20170421_15,001-20,000",359,"6,596,194",1.35
"20170421_20,001-30,000",386,"9,619,862",1.96
"20170421_30,001-40,000",186,"6,523,819",1.33
"20170421_40,001-50,000",137,"6,312,599",1.29
"20170421_50,001-100,000",224,"16,002,219",3.27
"20170421_100,001-200,000",124,"17,174,533",3.51
"20170421_200,001-400,000",67,"18,590,744",3.80
"20170421_400,001-600,000",25,"12,639,156",2.58
"20170421_600,001-800,000",12,"8,391,064",1.71
"20170421_800,001-1,000,000",9,"8,278,786",1.69
"20170421_1,000,001以上",46,"339,546,444",69.52
20170414_1-999,"7,008","1,257,543",0.25
"20170414_1,000-5,000","7,257","15,784,745",3.23
"20170414_5,001-10,000","1,721","13,269,046",2.71
