date_level,population,stock number,total portion
20170616_1-999,"6,958","1,414,296",0.32
"20170616_1,000-5,000","10,164","24,155,538",5.50
"20170616_5,001-10,000","2,796","22,141,932",5.05
"20170616_10,001-15,000",989,"12,501,156",2.85
"20170616_15,001-20,000",670,"12,526,012",2.85
"20170616_20,001-30,000",609,"15,570,474",3.55
"20170616_30,001-40,000",330,"11,894,264",2.71
"20170616_40,001-50,000",207,"9,602,425",2.19
"20170616_50,001-100,000",402,"29,435,478",6.71
"20170616_100,001-200,000",194,"27,222,095",6.20
"20170616_200,001-400,000",105,"29,159,360",6.65
"20170616_400,001-600,000",37,"18,291,314",4.17
"20170616_600,001-800,000",12,"8,388,033",1.91
"20170616_800,001-1,000,000",13,"11,624,120",2.65
"20170616_1,000,001以上",67,"204,522,267",46.64
20170609_1-999,"6,970","1,416,208",0.32
"20170609_1,000-5,000","10,126","24,077,672",5.49
"20170609_5,001-10,000","2,773","21,964,935",5.0
"20170609_10,001-15,000",978,"12,324,613",2.81
"20170609_15,001-20,000",660,"12,319,174",2.8
"20170609_20,001-30,000",611,"15,685,218",3.57
"20170609_30,001-40,000",311,"11,178,585",2.54
"20170609_40,001-50,000",211,"9,785,798",2.23
"20170609_50,001-100,000",395,"28,848,672",6.57
"20170609_100,001-200,000",195,"27,309,595",6.22
"20170609_200,001-400,000",105,"29,253,360",6.67
"20170609_400,001-600,000",36,"17,715,514",4.04
"20170609_600,001-800,000",12,"8,247,033",1.88
"20170609_800,001-1,000,000",13,"11,659,120",2.65
"20170609_1,000,001以上",68,"206,663,267",47.13
20170603_1-999,"6,986","1,420,582",0.32
"20170603_1,000-5,000","10,134","24,065,647",5.48
"20170603_5,001-10,000","2,782","22,049,858",5.02
"20170603_10,001-15,000",965,"12,148,027",2.77
"20170603_15,001-20,000",651,"12,130,174",2.76
"20170603_20,001-30,000",602,"15,406,093",3.51
"20170603_30,001-40,000",313,"11,246,990",2.56
"20170603_40,001-50,000",212,"9,851,832",2.24
"20170603_50,001-100,000",389,"28,272,237",6.44
"20170603_100,001-200,000",198,"27,684,030",6.31
"20170603_200,001-400,000",107,"29,878,360",6.81
"20170603_400,001-600,000",34,"16,674,514",3.8
"20170603_600,001-800,000",13,"8,938,033",2.03
"20170603_800,001-1,000,000",13,"11,659,120",2.65
"20170603_1,000,001以上",67,"207,023,267",47.21
20170526_1-999,"6,994","1,421,145",0.32
