date_level,population,stock number,total portion
20170616_1-999,"19,180","1,330,741",0.30
"20170616_1,000-5,000","13,817","30,905,441",7.00
"20170616_5,001-10,000","3,203","24,216,507",5.48
"20170616_10,001-15,000","1,131","13,598,642",3.08
"20170616_15,001-20,000",637,"11,702,474",2.65
"20170616_20,001-30,000",588,"14,758,614",3.34
"20170616_30,001-40,000",293,"10,383,993",2.35
"20170616_40,001-50,000",181,"8,272,856",1.87
"20170616_50,001-100,000",313,"22,507,582",5.10
"20170616_100,001-200,000",153,"21,357,007",4.84
"20170616_200,001-400,000",70,"19,995,718",4.53
"20170616_400,001-600,000",26,"12,998,927",2.94
"20170616_600,001-800,000",15,"10,338,676",2.34
"20170616_800,001-1,000,000",6,"5,057,000",1.14
"20170616_1,000,001以上",37,"233,753,177",52.98
20170609_1-999,"19,186","1,330,452",0.3
"20170609_1,000-5,000","13,801","30,826,269",6.98
"20170609_5,001-10,000","3,214","24,285,898",5.5
"20170609_10,001-15,000","1,131","13,601,297",3.08
"20170609_15,001-20,000",628,"11,531,831",2.61
"20170609_20,001-30,000",596,"14,935,794",3.38
"20170609_30,001-40,000",297,"10,524,670",2.38
"20170609_40,001-50,000",176,"8,075,856",1.83
"20170609_50,001-100,000",316,"22,649,682",5.13
"20170609_100,001-200,000",152,"21,328,007",4.83
"20170609_200,001-400,000",68,"19,446,819",4.4
"20170609_400,001-600,000",27,"13,484,927",3.05
"20170609_600,001-800,000",13,"8,797,676",1.99
"20170609_800,001-1,000,000",8,"6,755,000",1.53
"20170609_1,000,001以上",37,"233,603,177",52.94
20170603_1-999,"19,196","1,330,260",0.3
"20170603_1,000-5,000","13,829","30,897,008",7.0
"20170603_5,001-10,000","3,226","24,407,619",5.53
"20170603_10,001-15,000","1,131","13,583,118",3.07
"20170603_15,001-20,000",629,"11,548,281",2.61
"20170603_20,001-30,000",593,"14,871,449",3.37
"20170603_30,001-40,000",291,"10,294,435",2.33
"20170603_40,001-50,000",181,"8,302,829",1.88
"20170603_50,001-100,000",316,"22,597,367",5.12
"20170603_100,001-200,000",152,"21,254,322",4.81
"20170603_200,001-400,000",69,"19,696,887",4.46
"20170603_400,001-600,000",26,"13,031,927",2.95
"20170603_600,001-800,000",13,"8,798,676",1.99
"20170603_800,001-1,000,000",10,"8,560,000",1.94
"20170603_1,000,001以上",36,"232,003,177",52.58
20170526_1-999,"19,208","1,332,416",0.3
"20170526_1,000-5,000","13,874","30,982,777",7.02
"20170526_5,001-10,000","3,226","24,412,511",5.53
"20170526_10,001-15,000","1,136","13,637,872",3.09
"20170526_15,001-20,000",637,"11,705,461",2.65
"20170526_20,001-30,000",590,"14,791,698",3.35
"20170526_30,001-40,000",292,"10,315,435",2.33
"20170526_40,001-50,000",179,"8,210,053",1.86
"20170526_50,001-100,000",318,"22,690,143",5.14
"20170526_100,001-200,000",152,"21,268,322",4.82
"20170526_200,001-400,000",67,"18,996,887",4.3
"20170526_400,001-600,000",28,"13,955,927",3.16
"20170526_600,001-800,000",13,"8,945,676",2.02
"20170526_800,001-1,000,000",8,"6,817,000",1.54
"20170526_1,000,001以上",37,"233,115,177",52.83
20170519_1-999,"19,230","1,336,030",0.3
"20170519_1,000-5,000","13,903","31,062,468",7.04
"20170519_5,001-10,000","3,233","24,460,581",5.54
"20170519_10,001-15,000","1,134","13,607,609",3.08
"20170519_15,001-20,000",644,"11,834,446",2.68
"20170519_20,001-30,000",590,"14,810,870",3.35
"20170519_30,001-40,000",289,"10,203,166",2.31
