date_level,population,stock number,total portion
20170616_1-999,832,"175,161",0.25
"20170616_1,000-5,000","2,116","4,181,157",6.19
"20170616_5,001-10,000",317,"2,367,940",3.50
"20170616_10,001-15,000",108,"1,327,278",1.96
"20170616_15,001-20,000",69,"1,219,544",1.80
"20170616_20,001-30,000",50,"1,268,780",1.87
"20170616_30,001-40,000",21,"769,373",1.13
"20170616_40,001-50,000",14,"644,800",0.95
"20170616_50,001-100,000",41,"2,922,113",4.32
"20170616_100,001-200,000",19,"2,859,273",4.23
"20170616_200,001-400,000",20,"5,601,396",8.29
"20170616_400,001-600,000",4,"1,948,129",2.88
"20170616_600,001-800,000",4,"2,778,629",4.11
"20170616_800,001-1,000,000",2,"1,868,699",2.76
"20170616_1,000,001以上",11,"37,593,016",55.67
20170609_1-999,835,"175,507",0.25
"20170609_1,000-5,000","2,113","4,179,910",6.19
"20170609_5,001-10,000",313,"2,330,841",3.45
"20170609_10,001-15,000",108,"1,328,366",1.96
"20170609_15,001-20,000",70,"1,241,544",1.83
"20170609_20,001-30,000",49,"1,243,692",1.84
"20170609_30,001-40,000",22,"801,373",1.18
"20170609_40,001-50,000",14,"644,800",0.95
"20170609_50,001-100,000",40,"2,868,113",4.24
"20170609_100,001-200,000",18,"2,668,273",3.95
"20170609_200,001-400,000",21,"5,781,396",8.56
"20170609_400,001-600,000",4,"2,030,129",3.0
"20170609_600,001-800,000",4,"2,778,629",4.11
"20170609_800,001-1,000,000",2,"1,868,699",2.76
"20170609_1,000,001以上",11,"37,584,016",55.65
20170603_1-999,836,"175,008",0.25
"20170603_1,000-5,000","2,102","4,154,610",6.15
"20170603_5,001-10,000",309,"2,296,140",3.4
"20170603_10,001-15,000",112,"1,375,666",2.03
"20170603_15,001-20,000",68,"1,209,744",1.79
"20170603_20,001-30,000",49,"1,242,692",1.84
"20170603_30,001-40,000",22,"801,373",1.18
"20170603_40,001-50,000",14,"644,800",0.95
"20170603_50,001-100,000",39,"2,786,113",4.12
"20170603_100,001-200,000",19,"2,815,273",4.16
"20170603_200,001-400,000",21,"5,827,396",8.62
"20170603_400,001-600,000",5,"2,626,829",3.89
"20170603_600,001-800,000",3,"2,176,929",3.22
"20170603_800,001-1,000,000",2,"1,868,699",2.76
"20170603_1,000,001以上",11,"37,524,016",55.57
20170526_1-999,834,"173,903",0.25
"20170526_1,000-5,000","2,082","4,114,552",6.09
"20170526_5,001-10,000",307,"2,275,680",3.37
"20170526_10,001-15,000",112,"1,381,857",2.04
"20170526_15,001-20,000",66,"1,166,998",1.72
"20170526_20,001-30,000",50,"1,275,059",1.88
"20170526_30,001-40,000",24,"867,184",1.28
"20170526_40,001-50,000",14,"644,800",0.95
"20170526_50,001-100,000",39,"2,791,113",4.13
"20170526_100,001-200,000",19,"2,815,273",4.16
"20170526_200,001-400,000",21,"5,821,396",8.62
"20170526_400,001-600,000",5,"2,626,829",3.89
"20170526_600,001-800,000",3,"2,176,929",3.22
"20170526_800,001-1,000,000",2,"1,868,699",2.76
"20170526_1,000,001以上",11,"37,525,016",55.57
20170519_1-999,829,"173,303",0.25
"20170519_1,000-5,000","2,027","4,002,265",5.92
"20170519_5,001-10,000",295,"2,187,567",3.23
"20170519_10,001-15,000",114,"1,397,857",2.07
"20170519_15,001-20,000",65,"1,152,998",1.7
"20170519_20,001-30,000",48,"1,214,692",1.79
"20170519_30,001-40,000",26,"936,551",1.38
"20170519_40,001-50,000",14,"641,800",0.95
"20170519_50,001-100,000",38,"2,722,113",4.03
"20170519_100,001-200,000",19,"2,769,208",4.1
"20170519_200,001-400,000",22,"6,192,461",9.17
"20170519_400,001-600,000",5,"2,566,829",3.8
"20170519_600,001-800,000",3,"2,176,929",3.22
"20170519_800,001-1,000,000",2,"1,868,699",2.76
"20170519_1,000,001以上",11,"37,522,016",55.56
20170512_1-999,832,"173,927",0.25
"20170512_1,000-5,000","1,986","3,916,368",5.79
"20170512_5,001-10,000",297,"2,190,240",3.24
"20170512_10,001-15,000",110,"1,345,257",1.99
"20170512_15,001-20,000",66,"1,172,198",1.73
"20170512_20,001-30,000",46,"1,159,592",1.71
"20170512_30,001-40,000",27,"987,551",1.46
"20170512_40,001-50,000",15,"682,800",1.01
"20170512_50,001-100,000",40,"2,844,213",4.21
"20170512_100,001-200,000",19,"2,769,208",4.1
"20170512_200,001-400,000",22,"6,181,461",9.15
"20170512_400,001-600,000",5,"2,533,829",3.75
"20170512_600,001-800,000",3,"2,176,929",3.22
"20170512_800,001-1,000,000",2,"1,868,699",2.76
"20170512_1,000,001以上",11,"37,523,016",55.56
20170505_1-999,833,"174,027",0.25
"20170505_1,000-5,000","1,945","3,832,205",5.67
"20170505_5,001-10,000",292,"2,162,328",3.2
"20170505_10,001-15,000",112,"1,375,632",2.03
"20170505_15,001-20,000",60,"1,060,798",1.57
"20170505_20,001-30,000",44,"1,117,592",1.65
"20170505_30,001-40,000",26,"949,551",1.4
"20170505_40,001-50,000",17,"776,900",1.15
"20170505_50,001-100,000",41,"2,920,113",4.32
"20170505_100,001-200,000",20,"2,892,208",4.28
"20170505_200,001-400,000",20,"5,726,396",8.48
"20170505_400,001-600,000",6,"2,979,894",4.41
"20170505_600,001-800,000",3,"2,176,929",3.22
"20170505_800,001-1,000,000",2,"1,868,699",2.76
"20170505_1,000,001以上",11,"37,512,016",55.55
20170428_1-999,835,"174,167",0.25
"20170428_1,000-5,000","1,939","3,830,205",5.67
"20170428_5,001-10,000",289,"2,140,828",3.17
"20170428_10,001-15,000",112,"1,370,992",2.03
"20170428_15,001-20,000",62,"1,098,798",1.62
"20170428_20,001-30,000",44,"1,119,680",1.65
"20170428_30,001-40,000",27,"989,463",1.46
"20170428_40,001-50,000",18,"819,000",1.21
"20170428_50,001-100,000",41,"2,946,013",4.36
"20170428_100,001-200,000",19,"2,793,208",4.13
"20170428_200,001-400,000",21,"6,090,396",9.01
"20170428_400,001-600,000",5,"2,615,894",3.87
"20170428_600,001-800,000",3,"2,176,929",3.22
"20170428_800,001-1,000,000",2,"1,868,699",2.76
"20170428_1,000,001以上",11,"37,491,016",55.52
20170421_1-999,835,"173,867",0.25
"20170421_1,000-5,000","1,919","3,807,905",5.63
"20170421_5,001-10,000",287,"2,118,428",3.13
"20170421_10,001-15,000",111,"1,358,592",2.01
"20170421_15,001-20,000",62,"1,098,198",1.62
"20170421_20,001-30,000",45,"1,147,680",1.69
"20170421_30,001-40,000",26,"947,475",1.4
"20170421_40,001-50,000",19,"855,076",1.26
"20170421_50,001-100,000",43,"3,075,925",4.55
"20170421_100,001-200,000",19,"2,885,308",4.27
"20170421_200,001-400,000",20,"5,898,296",8.73
"20170421_400,001-600,000",5,"2,632,894",3.89
