date_level,population,stock number,total portion
20170616_1-999,"82,887","23,287,012",0.72
"20170616_1,000-5,000","74,264","174,460,054",5.39
"20170616_5,001-10,000","27,545","200,652,026",6.20
"20170616_10,001-15,000","11,013","131,986,249",4.08
"20170616_15,001-20,000","6,756","122,979,418",3.80
"20170616_20,001-30,000","6,652","166,966,047",5.16
"20170616_30,001-40,000","3,111","109,529,777",3.38
"20170616_40,001-50,000","2,167","100,903,393",3.12
"20170616_50,001-100,000","4,140","294,694,359",9.11
"20170616_100,001-200,000","1,765","246,302,996",7.61
"20170616_200,001-400,000",703,"196,442,693",6.07
"20170616_400,001-600,000",189,"94,280,763",2.91
"20170616_600,001-800,000",73,"52,142,242",1.61
"20170616_800,001-1,000,000",39,"34,975,833",1.08
"20170616_1,000,001以上",171,"1,284,330,989",39.71
20170609_1-999,"82,929","23,306,035",0.72
"20170609_1,000-5,000","74,179","174,484,545",5.39
"20170609_5,001-10,000","27,696","201,639,564",6.23
"20170609_10,001-15,000","11,103","133,134,846",4.11
"20170609_15,001-20,000","6,783","123,342,867",3.81
"20170609_20,001-30,000","6,736","168,958,526",5.22
"20170609_30,001-40,000","3,167","111,673,764",3.45
"20170609_40,001-50,000","2,218","103,258,621",3.19
"20170609_50,001-100,000","4,187","297,965,557",9.21
"20170609_100,001-200,000","1,807","252,348,541",7.8
"20170609_200,001-400,000",713,"199,212,615",6.16
"20170609_400,001-600,000",187,"93,509,769",2.89
"20170609_600,001-800,000",71,"50,931,344",1.57
"20170609_800,001-1,000,000",44,"40,051,409",1.23
"20170609_1,000,001以上",172,"1,260,115,848",38.96
20170603_1-999,"82,914","23,310,022",0.72
"20170603_1,000-5,000","74,555","175,712,271",5.43
"20170603_5,001-10,000","27,992","204,164,804",6.31
"20170603_10,001-15,000","11,234","134,740,046",4.16
"20170603_15,001-20,000","6,849","124,640,961",3.85
"20170603_20,001-30,000","6,838","171,560,552",5.3
"20170603_30,001-40,000","3,249","114,616,750",3.54
"20170603_40,001-50,000","2,245","104,500,418",3.23
"20170603_50,001-100,000","4,250","303,236,384",9.37
"20170603_100,001-200,000","1,834","256,224,673",7.92
"20170603_200,001-400,000",713,"198,639,875",6.14
"20170603_400,001-600,000",194,"96,927,552",2.99
"20170603_600,001-800,000",76,"54,397,444",1.68
"20170603_800,001-1,000,000",43,"38,653,202",1.19
"20170603_1,000,001以上",171,"1,232,608,897",38.11
20170526_1-999,"82,975","23,334,416",0.72
"20170526_1,000-5,000","74,898","176,697,190",5.46
"20170526_5,001-10,000","28,097","205,043,030",6.34
"20170526_10,001-15,000","11,280","135,382,489",4.18
"20170526_15,001-20,000","6,898","125,533,889",3.88
"20170526_20,001-30,000","6,850","171,874,316",5.31
"20170526_30,001-40,000","3,276","115,660,875",3.57
"20170526_40,001-50,000","2,284","106,382,722",3.28
"20170526_50,001-100,000","4,271","304,556,483",9.41
"20170526_100,001-200,000","1,849","258,229,596",7.98
"20170526_200,001-400,000",721,"201,949,025",6.24
"20170526_400,001-600,000",192,"95,498,342",2.95
"20170526_600,001-800,000",79,"56,599,387",1.75
"20170526_800,001-1,000,000",44,"40,038,352",1.23
"20170526_1,000,001以上",171,"1,217,153,739",37.63
20170519_1-999,"83,048","23,354,270",0.72
"20170519_1,000-5,000","74,952","176,733,151",5.46
