date_level,population,stock number,total portion
20170609_1-999,"13,175","613,123",0.20
"20170609_1,000-5,000","4,213","9,862,669",3.27
"20170609_5,001-10,000","1,168","9,476,634",3.14
"20170609_10,001-15,000",439,"5,590,323",1.85
"20170609_15,001-20,000",312,"5,797,525",1.92
"20170609_20,001-30,000",294,"7,478,029",2.48
"20170609_30,001-40,000",176,"6,288,251",2.08
"20170609_40,001-50,000",124,"5,786,203",1.92
"20170609_50,001-100,000",249,"17,977,009",5.96
"20170609_100,001-200,000",160,"22,447,867",7.45
"20170609_200,001-400,000",96,"27,318,275",9.07
"20170609_400,001-600,000",23,"10,961,481",3.63
"20170609_600,001-800,000",15,"9,915,448",3.29
"20170609_800,001-1,000,000",6,"5,270,385",1.75
"20170609_1,000,001以上",42,"156,380,562",51.92
20170603_1-999,"13,176","614,019",0.20
"20170603_1,000-5,000","4,219","9,884,234",3.28
"20170603_5,001-10,000","1,173","9,534,853",3.16
"20170603_10,001-15,000",441,"5,620,323",1.86
"20170603_15,001-20,000",312,"5,800,768",1.92
"20170603_20,001-30,000",293,"7,443,106",2.47
"20170603_30,001-40,000",175,"6,248,251",2.07
"20170603_40,001-50,000",122,"5,694,203",1.89
"20170603_50,001-100,000",251,"18,091,009",6.00
"20170603_100,001-200,000",159,"22,300,867",7.40
"20170603_200,001-400,000",96,"27,240,275",9.04
"20170603_400,001-600,000",23,"10,951,481",3.63
"20170603_600,001-800,000",15,"9,915,448",3.29
"20170603_800,001-1,000,000",6,"5,270,385",1.75
"20170603_1,000,001以上",42,"156,554,562",51.98
20170526_1-999,"13,182","614,835",0.20
"20170526_1,000-5,000","4,221","9,892,063",3.28
"20170526_5,001-10,000","1,166","9,471,208",3.14
"20170526_10,001-15,000",442,"5,636,683",1.87
"20170526_15,001-20,000",308,"5,725,408",1.90
"20170526_20,001-30,000",294,"7,468,106",2.47
"20170526_30,001-40,000",173,"6,174,251",2.05
"20170526_40,001-50,000",122,"5,711,203",1.89
"20170526_50,001-100,000",252,"18,125,009",6.01
"20170526_100,001-200,000",159,"22,287,867",7.40
"20170526_200,001-400,000",96,"27,372,275",9.08
"20170526_400,001-600,000",23,"10,951,481",3.63
"20170526_600,001-800,000",15,"9,915,448",3.29
"20170526_800,001-1,000,000",6,"5,270,385",1.75
"20170526_1,000,001以上",42,"156,547,562",51.98
20170519_1-999,"13,185","614,983",0.20
"20170519_1,000-5,000","4,226","9,895,383",3.28
"20170519_5,001-10,000","1,164","9,454,740",3.13
"20170519_10,001-15,000",446,"5,688,683",1.88
"20170519_15,001-20,000",305,"5,665,408",1.88
"20170519_20,001-30,000",295,"7,488,106",2.48
"20170519_30,001-40,000",174,"6,210,251",2.06
"20170519_40,001-50,000",124,"5,794,367",1.92
"20170519_50,001-100,000",251,"18,187,845",6.03
"20170519_100,001-200,000",158,"22,169,867",7.36
"20170519_200,001-400,000",94,"26,534,275",8.81
"20170519_400,001-600,000",23,"10,951,481",3.63
"20170519_600,001-800,000",16,"10,710,448",3.55
"20170519_800,001-1,000,000",6,"5,270,385",1.75
"20170519_1,000,001以上",42,"156,527,562",51.97
20170512_1-999,"13,183","615,852",0.20
"20170512_1,000-5,000","4,218","9,874,888",3.27
"20170512_5,001-10,000","1,162","9,440,720",3.13
"20170512_10,001-15,000",445,"5,677,762",1.88
"20170512_15,001-20,000",301,"5,584,408",1.85
"20170512_20,001-30,000",292,"7,401,106",2.45
"20170512_30,001-40,000",176,"6,293,261",2.08
"20170512_40,001-50,000",126,"5,897,367",1.95
"20170512_50,001-100,000",245,"17,676,845",5.86
"20170512_100,001-200,000",160,"22,389,867",7.43
"20170512_200,001-400,000",95,"26,726,275",8.87
"20170512_400,001-600,000",23,"10,921,481",3.62
"20170512_600,001-800,000",16,"10,910,448",3.62
"20170512_800,001-1,000,000",6,"5,270,385",1.75
"20170512_1,000,001以上",42,"156,483,119",51.95
20170505_1-999,"13,184","615,386",0.20
"20170505_1,000-5,000","4,228","9,882,859",3.28
"20170505_5,001-10,000","1,158","9,404,761",3.12
"20170505_10,001-15,000",450,"5,750,021",1.90
"20170505_15,001-20,000",303,"5,614,408",1.86
"20170505_20,001-30,000",295,"7,490,506",2.48
"20170505_30,001-40,000",177,"6,324,046",2.09
"20170505_40,001-50,000",129,"6,036,377",2.00
"20170505_50,001-100,000",241,"17,437,845",5.79
"20170505_100,001-200,000",160,"22,634,867",7.51
"20170505_200,001-400,000",90,"25,368,530",8.42
"20170505_400,001-600,000",24,"11,333,226",3.76
"20170505_600,001-800,000",14,"9,330,448",3.09
"20170505_800,001-1,000,000",6,"5,270,385",1.75
"20170505_1,000,001以上",44,"158,670,119",52.68
20170428_1-999,"13,188","617,038",0.20
"20170428_1,000-5,000","4,237","9,876,674",3.27
"20170428_5,001-10,000","1,161","9,442,704",3.13
"20170428_10,001-15,000",454,"5,809,125",1.92
"20170428_15,001-20,000",302,"5,587,909",1.85
"20170428_20,001-30,000",298,"7,573,106",2.51
"20170428_30,001-40,000",174,"6,223,046",2.06
"20170428_40,001-50,000",129,"6,026,367",2.00
"20170428_50,001-100,000",245,"17,773,960",5.90
"20170428_100,001-200,000",157,"22,153,867",7.35
"20170428_200,001-400,000",90,"25,325,530",8.40
"20170428_400,001-600,000",24,"11,211,226",3.72
"20170428_600,001-800,000",14,"9,330,448",3.09
"20170428_800,001-1,000,000",6,"5,280,665",1.75
"20170428_1,000,001以上",44,"158,932,119",52.77
20170421_1-999,"13,036","617,731",0.20
"20170421_1,000-5,000","4,223","9,865,865",3.27
"20170421_5,001-10,000","1,167","9,491,055",3.15
"20170421_10,001-15,000",457,"5,849,775",1.94
"20170421_15,001-20,000",303,"5,621,024",1.86
"20170421_20,001-30,000",296,"7,531,106",2.50
"20170421_30,001-40,000",173,"6,181,046",2.05
"20170421_40,001-50,000",129,"6,019,080",1.99
