date_level,population,stock number,total portion
20170609_1-999,"14,651","892,557",0.51
"20170609_1,000-5,000","3,446","7,302,124",4.22
"20170609_5,001-10,000",669,"5,693,558",3.29
"20170609_10,001-15,000",175,"2,213,790",1.27
"20170609_15,001-20,000",173,"3,274,240",1.89
"20170609_20,001-30,000",130,"3,418,397",1.97
"20170609_30,001-40,000",70,"2,538,934",1.46
"20170609_40,001-50,000",61,"2,919,765",1.68
"20170609_50,001-100,000",111,"8,382,455",4.84
"20170609_100,001-200,000",73,"10,811,264",6.24
"20170609_200,001-400,000",27,"7,668,565",4.43
"20170609_400,001-600,000",11,"5,769,000",3.33
"20170609_600,001-800,000",12,"8,334,652",4.81
"20170609_800,001-1,000,000",2,"1,842,000",1.06
"20170609_1,000,001以上",19,"101,938,699",58.92
20170603_1-999,"14,647","894,949",0.51
"20170603_1,000-5,000","3,453","7,334,891",4.23
"20170603_5,001-10,000",666,"5,666,899",3.27
"20170603_10,001-15,000",179,"2,261,394",1.30
"20170603_15,001-20,000",175,"3,313,111",1.91
"20170603_20,001-30,000",128,"3,372,422",1.94
"20170603_30,001-40,000",70,"2,541,934",1.46
"20170603_40,001-50,000",62,"2,960,765",1.71
"20170603_50,001-100,000",111,"8,365,455",4.83
"20170603_100,001-200,000",72,"10,711,264",6.19
"20170603_200,001-400,000",27,"7,722,565",4.46
"20170603_400,001-600,000",11,"5,775,000",3.33
"20170603_600,001-800,000",12,"8,271,652",4.78
"20170603_800,001-1,000,000",2,"1,842,000",1.06
"20170603_1,000,001以上",19,"101,965,699",58.93
20170526_1-999,"14,647","896,265",0.51
"20170526_1,000-5,000","3,449","7,317,339",4.22
"20170526_5,001-10,000",673,"5,727,899",3.31
"20170526_10,001-15,000",179,"2,263,394",1.30
"20170526_15,001-20,000",175,"3,313,111",1.91
"20170526_20,001-30,000",129,"3,397,422",1.96
"20170526_30,001-40,000",71,"2,578,934",1.49
"20170526_40,001-50,000",61,"2,919,765",1.68
"20170526_50,001-100,000",111,"8,378,455",4.84
"20170526_100,001-200,000",72,"10,668,264",6.16
"20170526_200,001-400,000",27,"7,779,565",4.49
"20170526_400,001-600,000",11,"5,776,000",3.33
"20170526_600,001-800,000",12,"8,209,652",4.74
"20170526_800,001-1,000,000",2,"1,842,000",1.06
"20170526_1,000,001以上",19,"101,931,935",58.92
20170519_1-999,"14,655","897,513",0.51
"20170519_1,000-5,000","3,451","7,326,544",4.23
"20170519_5,001-10,000",679,"5,781,901",3.34
"20170519_10,001-15,000",178,"2,250,188",1.30
"20170519_15,001-20,000",177,"3,348,240",1.93
"20170519_20,001-30,000",132,"3,464,700",2.00
"20170519_30,001-40,000",70,"2,539,934",1.46
"20170519_40,001-50,000",61,"2,919,765",1.68
"20170519_50,001-100,000",110,"8,258,455",4.77
"20170519_100,001-200,000",72,"10,715,264",6.19
"20170519_200,001-400,000",26,"7,392,565",4.27
"20170519_400,001-600,000",13,"6,822,000",3.94
"20170519_600,001-800,000",11,"7,552,652",4.36
"20170519_800,001-1,000,000",2,"1,842,000",1.06
"20170519_1,000,001以上",19,"101,888,279",58.89
20170512_1-999,"14,656","899,072",0.51
"20170512_1,000-5,000","3,454","7,342,652",4.24
"20170512_5,001-10,000",682,"5,808,401",3.35
"20170512_10,001-15,000",178,"2,248,792",1.29
"20170512_15,001-20,000",175,"3,312,240",1.91
"20170512_20,001-30,000",132,"3,462,422",2.00
"20170512_30,001-40,000",70,"2,545,934",1.47
"20170512_40,001-50,000",63,"3,018,765",1.74
"20170512_50,001-100,000",106,"7,954,455",4.59
"20170512_100,001-200,000",74,"10,973,264",6.34
"20170512_200,001-400,000",26,"7,399,072",4.27
"20170512_400,001-600,000",13,"6,755,000",3.90
"20170512_600,001-800,000",11,"7,531,652",4.35
"20170512_800,001-1,000,000",2,"1,842,000",1.06
"20170512_1,000,001以上",19,"101,906,279",58.90
20170505_1-999,"14,661","898,882",0.51
"20170505_1,000-5,000","3,457","7,346,215",4.24
"20170505_5,001-10,000",682,"5,806,449",3.35
"20170505_10,001-15,000",177,"2,236,116",1.29
"20170505_15,001-20,000",177,"3,345,341",1.93
"20170505_20,001-30,000",133,"3,487,422",2.01
"20170505_30,001-40,000",69,"2,505,934",1.44
"20170505_40,001-50,000",63,"3,014,765",1.74
"20170505_50,001-100,000",108,"8,076,455",4.66
"20170505_100,001-200,000",74,"10,903,264",6.30
"20170505_200,001-400,000",27,"7,717,072",4.46
"20170505_400,001-600,000",11,"5,688,000",3.28
"20170505_600,001-800,000",11,"7,510,652",4.34
"20170505_800,001-1,000,000",3,"2,652,000",1.53
"20170505_1,000,001以上",19,"101,811,433",58.85
20170428_1-999,"14,655","899,569",0.51
"20170428_1,000-5,000","3,457","7,348,037",4.24
"20170428_5,001-10,000",682,"5,809,449",3.35
"20170428_10,001-15,000",177,"2,236,116",1.29
"20170428_15,001-20,000",176,"3,329,240",1.92
"20170428_20,001-30,000",135,"3,532,476",2.04
"20170428_30,001-40,000",68,"2,474,934",1.43
"20170428_40,001-50,000",61,"2,911,765",1.68
"20170428_50,001-100,000",110,"8,198,455",4.73
"20170428_100,001-200,000",73,"10,671,264",6.16
"20170428_200,001-400,000",27,"7,727,072",4.46
"20170428_400,001-600,000",10,"5,189,000",2.99
"20170428_600,001-800,000",12,"8,232,652",4.75
"20170428_800,001-1,000,000",3,"2,661,000",1.53
"20170428_1,000,001以上",19,"101,778,971",58.83
20170421_1-999,"14,634","901,093",0.52
"20170421_1,000-5,000","3,467","7,357,089",4.25
"20170421_5,001-10,000",680,"5,800,399",3.35
"20170421_10,001-15,000",179,"2,265,116",1.30
"20170421_15,001-20,000",177,"3,343,294",1.93
"20170421_20,001-30,000",133,"3,491,422",2.01
"20170421_30,001-40,000",68,"2,461,934",1.42
"20170421_40,001-50,000",62,"2,963,765",1.71
"20170421_50,001-100,000",108,"8,140,455",4.70
"20170421_100,001-200,000",71,"10,331,264",5.97
"20170421_200,001-400,000",29,"8,271,072",4.78
"20170421_400,001-600,000",10,"5,282,000",3.05
"20170421_600,001-800,000",11,"7,691,652",4.44
"20170421_800,001-1,000,000",2,"1,832,000",1.05
"20170421_1,000,001以上",20,"102,867,445",59.46
20170414_1-999,"14,290","901,554",0.52
"20170414_1,000-5,000","3,451","7,336,628",4.24
"20170414_5,001-10,000",685,"5,836,399",3.37
"20170414_10,001-15,000",179,"2,262,116",1.30
"20170414_15,001-20,000",175,"3,303,240",1.90
"20170414_20,001-30,000",134,"3,520,476",2.03
"20170414_30,001-40,000",69,"2,505,934",1.44
"20170414_40,001-50,000",68,"3,241,765",1.87
"20170414_50,001-100,000",104,"7,860,455",4.54
"20170414_100,001-200,000",70,"10,182,264",5.88
"20170414_200,001-400,000",30,"8,620,072",4.98
"20170414_400,001-600,000",10,"5,207,000",3.00
"20170414_600,001-800,000",11,"7,646,652",4.42
"20170414_800,001-1,000,000",2,"1,832,000",1.05
"20170414_1,000,001以上",20,"102,743,445",59.38
20170407_1-999,"13,991","902,124",0.52
"20170407_1,000-5,000","3,448","7,329,233",4.23
"20170407_5,001-10,000",680,"5,805,990",3.35
