date_level,population,stock number,total portion
20170616_1-999,"13,272","2,350,156",0.35
"20170616_1,000-5,000","13,214","30,283,369",4.55
"20170616_5,001-10,000","3,008","23,394,722",3.51
"20170616_10,001-15,000",936,"11,752,575",1.76
"20170616_15,001-20,000",582,"10,791,143",1.62
"20170616_20,001-30,000",486,"12,403,979",1.86
"20170616_30,001-40,000",217,"7,783,492",1.16
"20170616_40,001-50,000",152,"6,979,622",1.04
"20170616_50,001-100,000",257,"18,281,344",2.74
"20170616_100,001-200,000",134,"19,219,206",2.88
"20170616_200,001-400,000",77,"20,818,897",3.12
"20170616_400,001-600,000",30,"14,933,541",2.24
"20170616_600,001-800,000",14,"9,833,722",1.47
"20170616_800,001-1,000,000",8,"6,945,427",1.04
"20170616_1,000,001以上",44,"469,783,919",70.58
20170609_1-999,"13,279","2,352,651",0.35
"20170609_1,000-5,000","13,253","30,390,216",4.56
"20170609_5,001-10,000","3,010","23,437,876",3.52
"20170609_10,001-15,000",940,"11,806,079",1.77
"20170609_15,001-20,000",586,"10,867,143",1.63
"20170609_20,001-30,000",482,"12,295,729",1.84
"20170609_30,001-40,000",217,"7,798,142",1.17
"20170609_40,001-50,000",153,"7,035,622",1.05
"20170609_50,001-100,000",258,"18,363,694",2.75
"20170609_100,001-200,000",132,"18,948,206",2.84
"20170609_200,001-400,000",78,"20,971,897",3.15
"20170609_400,001-600,000",30,"14,848,541",2.23
"20170609_600,001-800,000",13,"9,099,722",1.36
"20170609_800,001-1,000,000",9,"7,746,427",1.16
"20170609_1,000,001以上",44,"469,593,169",70.55
20170603_1-999,"13,285","2,353,562",0.35
"20170603_1,000-5,000","13,271","30,429,393",4.57
"20170603_5,001-10,000","3,018","23,505,492",3.53
"20170603_10,001-15,000",939,"11,790,673",1.77
"20170603_15,001-20,000",585,"10,853,377",1.63
"20170603_20,001-30,000",486,"12,387,197",1.86
"20170603_30,001-40,000",216,"7,760,719",1.16
"20170603_40,001-50,000",149,"6,831,045",1.02
"20170603_50,001-100,000",263,"18,812,694",2.82
"20170603_100,001-200,000",130,"18,800,206",2.82
"20170603_200,001-400,000",75,"20,133,897",3.02
"20170603_400,001-600,000",32,"15,800,541",2.37
"20170603_600,001-800,000",15,"10,615,722",1.59
"20170603_800,001-1,000,000",7,"6,035,427",0.9
"20170603_1,000,001以上",44,"469,445,169",70.53
20170526_1-999,"13,309","2,360,489",0.35
"20170526_1,000-5,000","13,282","30,458,183",4.57
"20170526_5,001-10,000","3,029","23,591,837",3.54
"20170526_10,001-15,000",943,"11,851,687",1.78
"20170526_15,001-20,000",589,"10,930,454",1.64
"20170526_20,001-30,000",483,"12,313,544",1.85
"20170526_30,001-40,000",218,"7,822,719",1.17
"20170526_40,001-50,000",150,"6,878,045",1.03
"20170526_50,001-100,000",264,"18,797,694",2.82
"20170526_100,001-200,000",131,"18,974,206",2.85
"20170526_200,001-400,000",75,"20,222,897",3.03
"20170526_400,001-600,000",32,"15,812,541",2.37
"20170526_600,001-800,000",15,"10,548,722",1.58
"20170526_800,001-1,000,000",7,"6,049,427",0.9
"20170526_1,000,001以上",44,"468,942,669",70.45
20170519_1-999,"13,319","2,362,785",0.35
"20170519_1,000-5,000","13,325","30,564,692",4.59
"20170519_5,001-10,000","3,027","23,565,331",3.54
"20170519_10,001-15,000",946,"11,884,687",1.78
"20170519_15,001-20,000",585,"10,857,925",1.63
"20170519_20,001-30,000",487,"12,414,527",1.86
"20170519_30,001-40,000",217,"7,772,522",1.16
"20170519_40,001-50,000",151,"6,926,045",1.04
"20170519_50,001-100,000",268,"19,143,138",2.87
"20170519_100,001-200,000",127,"18,323,206",2.75
"20170519_200,001-400,000",77,"20,723,897",3.11
"20170519_400,001-600,000",30,"14,800,541",2.22
"20170519_600,001-800,000",16,"11,286,722",1.69
"20170519_800,001-1,000,000",7,"6,134,427",0.92
"20170519_1,000,001以上",44,"468,794,669",70.43
20170512_1-999,"13,327","2,365,238",0.35
"20170512_1,000-5,000","13,395","30,713,277",4.61
"20170512_5,001-10,000","3,043","23,691,155",3.55
"20170512_10,001-15,000",950,"11,931,910",1.79
"20170512_15,001-20,000",583,"10,826,533",1.62
"20170512_20,001-30,000",488,"12,443,600",1.86
"20170512_30,001-40,000",220,"7,870,512",1.18
"20170512_40,001-50,000",151,"6,926,045",1.04
"20170512_50,001-100,000",266,"18,939,138",2.84
"20170512_100,001-200,000",129,"18,612,450",2.79
"20170512_200,001-400,000",76,"20,298,897",3.04
"20170512_400,001-600,000",32,"15,555,541",2.33
"20170512_600,001-800,000",17,"12,055,922",1.81
"20170512_800,001-1,000,000",5,"4,236,227",0.63
"20170512_1,000,001以上",45,"469,088,669",70.48
20170505_1-999,"13,327","2,364,697",0.35
"20170505_1,000-5,000","13,408","30,732,215",4.61
"20170505_5,001-10,000","3,052","23,735,849",3.56
"20170505_10,001-15,000",948,"11,900,277",1.78
"20170505_15,001-20,000",587,"10,885,233",1.63
"20170505_20,001-30,000",492,"12,564,432",1.88
"20170505_30,001-40,000",225,"8,074,962",1.21
"20170505_40,001-50,000",150,"6,877,727",1.03
"20170505_50,001-100,000",269,"19,112,628",2.87
"20170505_100,001-200,000",129,"18,571,450",2.79
"20170505_200,001-400,000",75,"20,089,897",3.01
"20170505_400,001-600,000",32,"15,584,541",2.34
"20170505_600,001-800,000",16,"11,156,922",1.67
"20170505_800,001-1,000,000",6,"5,168,227",0.77
"20170505_1,000,001以上",45,"468,736,057",70.42
20170428_1-999,"13,323","2,365,302",0.35
"20170428_1,000-5,000","13,424","30,775,999",4.62
"20170428_5,001-10,000","3,048","23,708,973",3.56
"20170428_10,001-15,000",949,"11,919,764",1.79
"20170428_15,001-20,000",583,"10,821,233",1.62
"20170428_20,001-30,000",488,"12,447,756",1.87
"20170428_30,001-40,000",223,"8,000,638",1.2
"20170428_40,001-50,000",151,"6,931,555",1.04
"20170428_50,001-100,000",268,"19,104,077",2.87
"20170428_100,001-200,000",125,"18,065,173",2.71
"20170428_200,001-400,000",75,"20,192,897",3.03
"20170428_400,001-600,000",33,"16,177,541",2.43
"20170428_600,001-800,000",15,"10,492,922",1.57
"20170428_800,001-1,000,000",6,"5,165,227",0.77
"20170428_1,000,001以上",45,"469,386,057",70.52
20170421_1-999,"13,320","2,367,965",0.35
"20170421_1,000-5,000","13,407","30,738,216",4.61
"20170421_5,001-10,000","3,040","23,599,911",3.54
"20170421_10,001-15,000",955,"11,980,110",1.8
"20170421_15,001-20,000",575,"10,664,089",1.6
"20170421_20,001-30,000",491,"12,530,199",1.88
"20170421_30,001-40,000",222,"7,973,475",1.19
"20170421_40,001-50,000",154,"7,086,045",1.06
"20170421_50,001-100,000",263,"18,686,287",2.8
"20170421_100,001-200,000",128,"18,548,173",2.78
"20170421_200,001-400,000",75,"20,434,897",3.07
"20170421_400,001-600,000",33,"16,413,541",2.46
"20170421_600,001-800,000",14,"9,824,922",1.47
"20170421_800,001-1,000,000",6,"5,157,227",0.77
"20170421_1,000,001以上",45,"469,550,057",70.55
20170414_1-999,"13,270","2,368,034",0.35
"20170414_1,000-5,000","13,448","30,842,058",4.63
"20170414_5,001-10,000","3,049","23,677,903",3.55
"20170414_10,001-15,000",957,"12,005,762",1.8
"20170414_15,001-20,000",578,"10,717,089",1.61
"20170414_20,001-30,000",494,"12,613,353",1.89
"20170414_30,001-40,000",221,"7,931,105",1.19
"20170414_40,001-50,000",154,"7,083,725",1.06
"20170414_50,001-100,000",269,"19,028,391",2.85
"20170414_100,001-200,000",128,"18,506,050",2.78
"20170414_200,001-400,000",75,"20,434,897",3.07
"20170414_400,001-600,000",33,"16,353,541",2.45
"20170414_600,001-800,000",15,"10,558,922",1.58
"20170414_800,001-1,000,000",5,"4,236,227",0.63
"20170414_1,000,001以上",46,"469,198,057",70.49
20170407_1-999,"13,107","2,371,916",0.35
"20170407_1,000-5,000","13,464","30,882,522",4.64
"20170407_5,001-10,000","3,063","23,816,781",3.57
"20170407_10,001-15,000",961,"12,063,944",1.81
"20170407_15,001-20,000",571,"10,590,458",1.59
