date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2013-08-09,0.88,0.88,0.88,0.88,-0.03,-1,1000,1,880
2013-08-12,0.86,0.86,0.86,0.86,-0.02,-1,11000,1,9460
2013-08-13,0.84,0.85,0.85,0.84,-0.01,-1,12000,2,10190
2013-08-27,0.87,0.94,0.94,0.87,0.12,1,97000,7,90330
2013-08-28,1.0,0.97,1.06,0.96,0.03,1,323000,15,329190
2013-08-29,0.96,0.86,0.96,0.86,-0.11,-1,111000,9,97560
2013-08-30,0.84,0.79,0.84,0.78,-0.07,-1,360000,11,288940
2013-09-02,0.8,0.79,0.8,0.76,0.0,0,180000,7,142150
2013-09-03,0.79,0.73,0.79,0.73,-0.06,-1,55000,4,40950
2013-09-04,0.74,0.74,0.74,0.74,0.01,1,1000,1,740
2013-09-05,0.7,0.69,0.7,0.69,-0.05,-1,86000,3,59900
2013-09-06,0.71,0.73,0.73,0.71,0.04,1,36000,3,25660
2013-09-09,0.74,0.75,0.75,0.74,0.02,1,22000,2,16300
2013-09-11,0.77,0.77,0.77,0.77,0.03,1,109000,2,83930
2013-09-12,0.73,0.73,0.73,0.73,-0.04,-1,99000,1,72270
2013-09-14,0.72,0.72,0.72,0.72,0.0,0,3000,1,2160
2013-09-18,0.67,0.67,0.67,0.67,-0.02,-1,22000,1,14740
2013-09-24,0.72,0.73,0.74,0.72,0.03,1,130000,4,94950
2013-09-25,0.71,0.71,0.71,0.71,-0.02,-1,95000,1,67450
2013-09-26,0.74,0.74,0.74,0.74,0.03,1,1000,1,740
2013-09-27,0.72,0.72,0.72,0.72,-0.02,-1,5000,1,3600
2013-10-01,0.68,0.68,0.68,0.68,-0.04,-1,20000,1,13600
2013-10-02,0.69,0.69,0.69,0.69,0.01,1,1000,1,690
2013-10-03,0.62,0.6,0.62,0.6,-0.09,-1,67000,5,40800
2013-10-04,0.57,0.57,0.57,0.57,-0.03,-1,11000,2,6270
2013-10-08,0.62,0.62,0.62,0.62,0.05,1,12000,2,7440
2013-10-09,0.61,0.61,0.61,0.61,-0.01,-1,2000,1,1220
2013-10-11,0.57,0.57,0.57,0.57,-0.04,-1,10000,1,5700
2013-10-16,0.5,0.5,0.5,0.5,0.0,0,1000,1,500
2013-10-17,0.5,0.5,0.5,0.5,0.0,0,1000,1,500
2013-10-18,0.45,0.45,0.45,0.45,-0.05,-1,5000,1,2250
2013-10-21,0.45,0.46,0.46,0.45,0.01,1,2000,2,910
2013-10-29,0.43,0.43,0.43,0.43,0.0,0,10000,2,4300
2013-11-04,0.45,0.49,0.49,0.45,0.05,1,15000,2,6950
2013-11-05,0.45,0.45,0.45,0.45,-0.04,-1,10000,1,4500
2013-11-06,0.39,0.39,0.39,0.39,-0.06,-1,10000,1,3900
2013-11-21,0.35,0.35,0.35,0.35,0.03,1,10000,1,3500
2013-11-25,0.3,0.3,0.3,0.3,-0.05,-1,10000,1,3000
2013-12-09,0.24,0.24,0.24,0.24,-0.01,-1,10000,1,2400
2013-12-26,0.22,0.22,0.22,0.22,-0.01,-1,25000,1,5500
2014-01-02,0.16,0.16,0.16,0.16,-0.01,-1,20000,1,3200
2014-01-20,0.18,0.18,0.18,0.18,0.07,1,45000,1,8100
