date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2012-10-25,0.75,0.75,0.75,0.75,0.02,1,99000,1,74250
2012-10-26,0.6,0.56,0.6,0.56,-0.19,-1,139000,2,81800
2012-10-30,0.38,0.38,0.38,0.38,0.04,1,8000,1,3040
2012-10-31,0.43,0.43,0.43,0.43,0.05,1,8000,1,3440
2012-11-01,0.38,0.38,0.38,0.38,-0.05,-1,40000,1,15200
2012-11-05,0.4,0.33,0.4,0.33,-0.1,-1,708000,9,279700
2012-11-06,0.26,0.24,0.26,0.24,-0.09,-1,574000,9,148250
2012-11-07,0.24,0.26,0.27,0.24,0.02,1,446000,6,111110
2012-11-08,0.23,0.29,0.29,0.23,0.03,1,734000,9,187120
2012-11-12,0.35,0.34,0.35,0.33,0.02,1,2054000,27,698300
2012-11-13,0.29,0.28,0.29,0.28,-0.06,-1,40000,2,11400
2012-11-14,0.3,0.29,0.31,0.29,0.01,1,169000,3,51000
2012-11-15,0.28,0.25,0.28,0.25,-0.04,-1,200000,4,51500
2012-11-16,0.27,0.28,0.3,0.27,0.03,1,694000,8,192350
2012-11-19,0.16,0.16,0.16,0.16,-0.12,-1,10000,1,1600
2012-11-21,0.11,0.13,0.13,0.11,-0.01,-1,478000,6,57450
2012-11-22,0.16,0.14,0.16,0.14,0.01,1,280000,4,41900
2012-11-23,0.16,0.19,0.19,0.16,0.05,1,1089000,13,201960
2012-11-26,0.22,0.22,0.22,0.22,0.03,1,428000,7,94160
2012-11-27,0.21,0.21,0.21,0.21,-0.01,-1,198000,2,41580
2012-11-28,0.2,0.2,0.2,0.2,-0.01,-1,100000,2,20000
2012-11-29,0.2,0.2,0.2,0.2,0.0,0,398000,6,79600
2012-11-30,0.22,0.22,0.22,0.22,0.02,1,99000,1,21780
2012-12-04,0.2,0.2,0.2,0.2,-0.01,-1,149000,2,29800
2012-12-05,0.26,0.52,0.52,0.26,0.32,1,150000,3,39260
2012-12-06,0.26,0.25,0.27,0.25,-0.27,-1,477000,11,122850
2012-12-07,0.25,0.25,0.25,0.25,0.0,0,31000,2,7750
2012-12-10,0.2,0.2,0.2,0.2,-0.05,-1,99000,1,19800
2012-12-11,0.18,0.19,0.19,0.18,-0.01,-1,100000,2,18500
2012-12-13,0.23,0.24,0.24,0.23,0.04,1,100000,2,23500
2012-12-28,0.1,0.11,0.11,0.1,0.02,1,270000,3,27900
2013-01-02,0.13,0.12,0.13,0.12,0.01,1,180000,2,22500
2013-01-14,0.19,0.21,0.21,0.19,0.06,1,288000,3,57510
2013-01-15,0.24,0.2,0.25,0.17,-0.01,-1,450000,5,95400
2013-01-28,0.15,0.15,0.15,0.15,-0.02,-1,90000,1,13500
2013-01-29,0.16,0.16,0.16,0.16,0.01,1,90000,1,14400
2013-01-31,0.2,0.19,0.2,0.19,-0.01,-1,180000,2,35100
2013-02-01,0.12,0.12,0.13,0.12,-0.07,-1,369000,4,45180
2013-02-04,0.11,0.1,0.11,0.1,-0.02,-1,666000,7,68580
2013-02-05,0.1,0.1,0.1,0.1,0.0,0,477000,5,47700
2013-03-07,0.15,0.15,0.15,0.15,0.05,1,10000,1,1500
2013-04-08,0.01,0.01,0.01,0.01,-0.03,-1,99000,1,990
2013-04-09,0.01,0.01,0.01,0.01,0.0,0,198000,2,1980
2013-04-10,0.01,0.01,0.01,0.01,0.0,0,297000,3,2970
2013-04-11,0.01,0.01,0.01,0.01,0.0,0,297000,3,2970
2013-04-12,0.01,0.01,0.01,0.01,0.0,0,537000,6,5370
