date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2008-12-04,1.55,1.55,1.55,1.55,0.15,1,3500000,92,5425000
2008-12-05,1.43,1.43,1.55,1.35,-0.12,-1,1437000,61,2112750
2008-12-08,1.53,1.73,1.75,1.51,0.3,1,1653000,82,2795640
2008-12-09,1.79,2.03,2.1,1.79,0.3,1,1392000,70,2820070
2008-12-10,2.03,2.46,2.46,2.03,0.43,1,85000,10,192110
2008-12-11,2.59,2.8,2.82,2.59,0.34,1,1251000,76,3408550
2008-12-12,2.77,2.31,2.79,2.3,-0.49,-1,1366000,83,3488980
2008-12-15,2.54,2.81,2.81,2.54,0.5,1,257000,48,714120
2008-12-16,2.75,2.99,3.01,2.63,0.18,1,795000,114,2218390
2008-12-17,3.1,2.8,3.18,2.62,-0.19,-1,56000,20,158240
2008-12-18,2.79,2.56,2.8,2.53,-0.24,-1,25000,7,66270
2008-12-19,2.59,2.93,3.2,2.59,0.37,1,83000,25,240200
2008-12-22,2.85,2.92,3.1,2.85,-0.01,-1,156000,14,466940
2008-12-23,2.71,2.67,3.67,2.43,-0.25,-1,71000,12,197380
2008-12-24,2.7,3.21,3.29,2.7,0.54,1,1276000,135,4111390
2008-12-25,3.44,3.4,3.56,3.17,0.19,1,1124000,138,3758480
2008-12-26,3.66,3.25,3.66,3.13,-0.15,-1,1890000,146,6314980
2008-12-29,3.2,3.15,3.23,3.03,-0.1,-1,1094000,141,3453570
2008-12-30,3.18,3.5,3.59,3.18,0.35,1,1208000,152,4191990
2008-12-31,3.55,3.57,3.81,3.01,0.07,1,1201000,157,4374410
2009-01-05,3.91,4.13,4.13,3.67,0.56,1,1092000,149,4445010
2009-01-06,4.03,4.24,4.24,3.99,0.11,1,240000,23,983650
2009-01-07,4.25,4.15,4.25,4.0,-0.09,-1,53000,12,216110
2009-01-08,3.8,3.51,3.8,3.51,-0.64,-1,30000,4,108350
2009-01-09,3.5,3.74,3.74,3.5,0.23,1,24000,4,88800
2009-01-10,3.06,3.29,3.29,3.06,-0.45,-1,21000,2,64490
2009-01-12,3.21,3.58,3.58,3.21,0.29,1,10000,2,32470
2009-01-13,3.58,3.87,3.87,3.58,0.29,1,7000,5,26530
2009-01-14,3.87,3.98,4.06,3.8,0.11,1,13000,12,51190
2009-01-15,3.85,3.85,3.85,3.85,-0.13,-1,29000,1,111650
2009-01-16,3.42,3.98,3.98,3.42,0.13,1,31000,3,107140
2009-01-17,4.12,4.3,4.3,4.12,0.32,1,21000,8,88040
2009-01-19,4.8,4.32,4.8,4.09,0.02,1,8000,8,33950
2009-01-20,4.09,4.09,4.09,4.09,-0.23,-1,2000,1,8180
2009-01-21,4.0,4.08,4.09,4.0,-0.01,-1,36000,4,146670
2009-02-02,4.2,4.2,4.2,4.2,0.12,1,2000,1,8400
2009-02-03,3.8,4.98,4.98,3.8,0.78,1,45000,13,185110
2009-02-04,4.98,5.3,5.3,4.7,0.32,1,39000,9,195220
2009-02-05,5.2,5.25,5.5,5.2,-0.05,-1,25000,8,136050
2009-02-06,5.5,5.5,5.65,5.15,0.25,1,18000,9,98250
2009-02-09,5.5,5.5,5.5,5.5,0.0,0,11000,1,60500
2009-02-10,5.65,5.5,5.65,5.5,0.0,0,2000,2,11150
2009-02-11,4.83,6.3,6.3,4.83,0.8,1,20000,13,113340
2009-02-12,6.2,5.75,6.2,5.75,-0.55,-1,20000,8,123150
2009-02-13,6.0,6.55,6.55,5.7,0.8,1,95000,17,569100
2009-02-16,5.9,6.05,6.5,5.9,-0.5,-1,18000,7,107900
2009-02-17,6.0,5.45,6.0,5.45,-0.6,-1,12000,4,71000
2009-02-18,5.45,5.45,5.45,5.45,0.0,0,1000,1,5450
2009-02-19,5.8,5.8,5.8,5.8,0.35,1,1000,1,5800
2009-02-20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-02-23,4.95,5.2,5.2,4.95,-0.6,-1,7000,2,35900
2009-02-24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-02-25,5.4,5.25,5.4,5.25,0.05,1,7000,3,37250
2009-02-26,5.3,5.5,5.5,5.3,0.25,1,5000,2,26900
2009-02-27,5.8,6.25,6.25,5.8,0.75,1,30000,11,178350
2009-03-02,6.0,5.6,6.2,5.6,-0.65,-1,5000,4,30200
2009-03-03,5.85,5.85,5.85,5.85,0.25,1,1000,1,5850
2009-03-04,5.75,5.9,5.9,5.6,0.05,1,10000,3,56600
2009-03-05,6.1,5.8,6.1,5.8,-0.1,-1,4000,4,23800
2009-03-06,5.45,5.45,5.45,5.45,-0.35,-1,6000,1,32700
2009-03-09,6.35,6.35,6.35,6.35,0.9,1,2000,1,12700
2009-03-10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-03-11,5.6,5.6,5.6,5.6,-0.75,-1,2000,1,11200
2009-03-12,5.5,5.5,5.5,5.5,-0.1,-1,1000,1,5500
2009-03-13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-03-16,6.5,6.5,6.5,6.5,1.0,1,8000,3,52000
2009-03-17,6.7,7.3,7.3,6.7,0.8,1,28000,6,201800
2009-03-18,6.9,6.9,6.9,6.9,-0.4,-1,2000,1,13800
2009-03-19,7.0,7.25,7.25,7.0,0.35,1,6000,3,42250
2009-03-20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-03-23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-03-24,7.55,7.35,7.55,7.35,0.1,1,21000,5,156350
2009-03-25,7.6,7.6,7.6,7.6,0.25,1,4000,3,30400
2009-03-26,7.5,7.5,7.5,7.5,-0.1,-1,3000,1,22500
2009-03-27,7.5,7.5,7.5,7.5,0.0,0,2000,2,15000
2009-03-30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-04-01,7.1,7.1,7.1,7.1,-0.4,-1,4000,1,28400
2009-04-02,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-04-03,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-04-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-04-07,6.7,6.7,6.7,6.7,-0.4,-1,10000,1,67000
2009-04-08,6.8,6.8,6.8,6.8,0.1,1,20000,1,136000
2009-04-09,7.8,7.8,7.8,7.8,1.0,1,1000,1,7800
2009-04-10,8.85,8.85,8.85,8.85,1.05,1,1000,1,8850
2009-04-13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-04-14,10.1,10.1,10.1,10.1,1.25,1,1000,1,10100
2009-04-15,11.4,11.4,11.4,11.4,1.3,1,1000,1,11400
2009-04-16,11.8,11.8,11.8,11.8,0.4,1,1000,1,11800
2009-04-17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009-04-20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
