date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-01-09,16.5,16.5,16.5,16.5,-0.3,-1,1000,1,16500
2017-02-02,15.5,15.5,15.5,15.5,0.0,0,1000,1,15500
2017-02-14,13.1,13.1,13.1,13.1,0.3,1,3000,1,39300
2017-02-16,13.3,13.3,13.3,13.3,0.2,1,3000,1,39900
2017-02-22,13.5,13.4,13.5,13.4,-0.3,-1,2000,2,26900
2017-02-23,12.9,12.8,12.9,12.8,-0.6,-1,37000,4,476900
2017-02-24,12.3,12.2,12.3,12.2,-0.6,-1,2000,2,24500
2017-03-01,12.3,12.5,12.5,12.3,0.3,1,3000,2,37300
2017-03-02,12.7,12.7,12.7,12.7,0.2,1,32000,2,406400
2017-03-03,12.6,12.6,12.6,12.6,-0.1,-1,5000,1,63000
2017-03-06,13.2,15.0,15.0,13.2,2.4,1,15000,5,211800
2017-03-07,14.7,15.1,15.1,14.7,0.1,1,19000,7,283100
2017-03-08,14.6,14.6,14.6,14.6,-0.5,-1,3000,1,43800
2017-03-13,13.9,13.9,13.9,13.9,-0.1,-1,1000,1,13900
2017-03-20,14.8,14.8,14.8,14.8,0.7,1,1000,1,14800
2017-03-21,14.8,14.8,14.8,14.8,0.0,0,1000,1,14800
2017-03-23,15.0,15.5,15.5,15.0,1.2,1,4000,3,60900
2017-03-24,16.5,17.6,17.6,16.5,2.1,1,43000,12,737800
2017-03-27,16.9,16.5,16.9,16.5,-1.1,-1,10000,3,168200
2017-03-28,16.0,15.6,16.0,15.6,-0.9,-1,34000,2,540000
2017-03-29,16.3,16.6,17.1,16.3,1.0,1,19000,6,315400
2017-03-30,16.3,17.1,17.2,16.3,0.5,1,5000,3,85000
2017-03-31,17.0,16.6,17.1,16.6,-0.5,-1,6000,4,101300
2017-04-05,16.7,16.9,16.9,16.6,0.3,1,3000,3,50200
2017-04-06,16.8,16.1,16.8,16.1,-0.8,-1,3000,3,49500
2017-04-07,15.9,15.9,15.9,15.9,-0.2,-1,1000,1,15900
2017-04-10,16.5,16.8,16.8,16.5,0.9,1,2000,2,33300
2017-04-11,15.9,16.1,16.1,15.9,-0.7,-1,2000,2,32000
2017-04-12,16.0,16.0,16.0,16.0,-0.1,-1,1000,1,16000
2017-04-14,14.6,14.6,14.6,14.6,-0.9,-1,5000,1,73000
2017-04-17,13.9,13.9,14.0,13.9,-0.7,-1,8000,3,111400
2017-04-18,13.9,13.9,13.9,13.9,0.0,0,1000,1,13900
2017-04-20,13.6,14.4,14.4,13.5,0.7,1,3000,3,41500
2017-04-21,14.2,13.6,14.2,13.6,-0.8,-1,3000,3,41900
2017-04-24,13.4,13.8,13.8,13.4,0.2,1,12000,3,161200
2017-04-25,14.2,15.3,15.3,14.2,1.5,1,14000,5,200800
2017-04-26,15.3,15.3,15.3,15.3,0.0,0,1000,1,15300
2017-04-28,15.1,14.8,15.1,14.8,0.0,0,175000,14,2631500
2017-05-02,15.1,15.0,15.1,15.0,0.2,1,15000,2,225500
2017-05-03,14.9,14.2,14.9,14.2,-0.8,-1,15000,5,219500
2017-05-04,13.8,13.8,13.8,13.8,-0.4,-1,2000,1,27600
2017-05-05,13.2,12.7,13.2,12.7,-1.1,-1,27000,5,346700
2017-05-08,12.2,12.2,12.2,12.2,-0.5,-1,2000,1,24400
2017-05-09,13.9,13.8,13.9,13.6,1.6,1,100000,5,1381000
2017-05-10,14.1,14.1,14.1,14.1,0.3,1,30000,1,423000
2017-05-11,14.3,14.4,14.5,14.0,0.3,1,151000,8,2153100
2017-05-12,14.4,14.4,14.4,14.4,0.0,0,32000,2,460800
2017-05-15,14.9,14.9,14.9,14.8,0.5,1,68000,6,1011500
2017-05-16,15.3,15.2,15.3,15.2,0.3,1,180000,9,2739000
2017-05-17,14.6,14.6,14.6,14.6,-0.6,-1,2000,1,29200
2017-05-18,14.3,14.3,14.3,14.3,-0.3,-1,2000,1,28600
2017-05-19,14.8,15.2,15.2,14.8,0.9,1,6000,4,89800
2017-05-22,14.5,14.5,14.5,14.5,-0.7,-1,6000,3,87000
2017-05-23,14.3,14.3,14.3,14.3,-0.2,-1,1000,1,14300
2017-05-24,14.7,14.7,14.7,14.7,0.4,1,3000,2,44100
2017-05-31,14.4,14.5,14.5,14.4,0.2,1,12000,3,172900
2017-06-01,14.7,14.7,14.7,14.7,0.2,1,6000,2,88200
2017-06-02,14.7,15.0,15.0,14.7,0.3,1,2000,2,29700
2017-06-03,14.6,14.7,14.7,14.6,-0.3,-1,13000,4,191000
2017-06-05,14.9,15.0,15.0,14.9,0.3,1,3000,3,44900
