date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2010-09-08,0.8,0.68,0.8,0.68,-0.62,-1,91000,5,63480
2010-09-09,0.68,0.66,0.68,0.66,-0.02,-1,270000,7,180420
2010-09-10,0.6,0.6,0.6,0.57,-0.06,-1,348000,8,203940
2010-09-13,0.6,0.67,0.67,0.6,0.07,1,476000,18,299510
2010-09-14,0.65,0.68,0.68,0.65,0.01,1,494000,13,329480
2010-09-15,0.66,0.65,0.66,0.65,-0.03,-1,250000,4,163400
2010-09-16,0.63,0.6,0.63,0.58,-0.05,-1,122000,5,71250
2010-09-17,0.58,0.57,0.58,0.57,-0.03,-1,101000,3,58570
2010-09-21,0.59,0.59,0.59,0.59,0.02,1,20000,2,11800
2010-09-27,0.64,0.64,0.64,0.64,0.05,1,20000,1,12800
2010-09-30,0.63,0.69,0.69,0.63,0.05,1,252000,7,163380
2010-10-01,0.64,0.7,0.7,0.64,0.01,1,132000,11,84700
2010-10-04,0.72,0.71,0.74,0.71,0.01,1,355000,9,256470
2010-10-05,0.77,0.77,0.77,0.77,0.06,1,53000,3,40810
2010-10-06,0.83,0.86,0.87,0.83,0.09,1,45000,3,38200
2010-10-07,0.8,0.8,0.8,0.8,-0.06,-1,15000,1,12000
2010-10-08,0.79,0.86,0.86,0.79,0.06,1,40000,3,33500
2010-10-11,0.85,1.11,1.11,0.85,0.25,1,67000,10,65800
2010-10-12,1.11,1.07,1.14,1.07,-0.04,-1,48000,7,53160
2010-10-13,1.19,1.21,1.21,1.19,0.14,1,33000,3,39470
2010-10-14,1.35,1.48,1.49,1.35,0.27,1,186000,11,269690
2010-10-15,1.48,1.61,1.61,1.48,0.13,1,226000,8,338760
2010-10-18,1.6,1.62,1.73,1.55,0.01,1,222000,12,368990
2010-10-19,1.56,1.47,1.6,1.47,-0.15,-1,243000,13,375560
2010-10-20,1.56,1.61,1.61,1.4,0.14,1,290000,28,444930
2010-10-21,1.57,1.44,1.57,1.44,-0.17,-1,37000,7,56150
2010-10-22,1.47,1.46,1.47,1.44,0.02,1,190000,10,276710
2010-10-25,1.49,1.64,1.65,1.49,0.18,1,133000,7,203080
2010-10-26,1.69,1.62,1.7,1.62,-0.02,-1,85000,5,141060
2010-10-27,1.6,1.48,1.6,1.48,-0.14,-1,21000,2,33000
2010-10-28,1.39,1.35,1.39,1.35,-0.13,-1,65000,5,88990
2010-10-29,1.26,1.19,1.26,1.19,-0.16,-1,125000,7,157140
2010-11-01,1.19,1.41,1.41,1.19,0.22,1,184000,9,242950
2010-11-02,1.47,1.46,1.48,0.73,0.05,1,137000,7,198270
2010-11-03,1.46,1.53,1.53,1.46,0.07,1,21000,2,32060
2010-11-04,1.51,1.64,1.64,1.51,0.11,1,167000,14,254490
2010-11-05,1.7,1.8,1.83,1.7,0.16,1,246000,10,445060
2010-11-08,1.71,1.75,2.0,1.64,-0.05,-1,221000,16,372420
2010-11-09,1.82,1.79,1.82,1.79,0.04,1,126000,10,227940
2010-11-10,1.74,1.5,1.74,1.5,-0.29,-1,215000,12,346350
2010-11-11,1.51,1.6,1.62,1.5,0.1,1,147000,9,226590
2010-11-12,1.49,1.3,1.49,1.28,-0.3,-1,167000,9,222190
2010-11-15,1.28,1.13,1.28,1.01,-0.17,-1,234000,12,280930
2010-11-16,1.13,1.09,3.13,1.05,-0.04,-1,436000,13,483020
2010-11-17,0.88,0.85,0.89,0.77,-0.24,-1,639000,26,545560
2010-11-18,0.83,0.88,0.89,0.82,0.03,1,452000,19,386710
2010-11-19,1.03,0.78,1.04,0.75,-0.1,-1,537000,26,462070
2010-11-22,0.84,0.88,0.88,0.84,0.1,1,219000,7,184360
2010-11-23,0.87,0.71,0.87,0.71,-0.17,-1,253000,10,183180
2010-11-24,0.62,0.74,0.74,0.62,0.03,1,286000,12,196350
2010-11-25,0.75,0.84,0.84,0.73,0.1,1,534000,14,398570
2010-11-26,0.78,0.8,0.82,0.77,-0.04,-1,373000,12,293280
2010-11-29,0.77,0.74,0.77,0.72,-0.06,-1,358000,6,270480
2010-11-30,0.77,0.72,0.8,0.66,-0.02,-1,762000,20,566050
2010-12-01,0.71,0.7,0.74,0.65,-0.02,-1,474000,16,322830
2010-12-02,0.8,0.85,0.86,0.75,0.15,1,1022000,24,862070
2010-12-03,0.83,0.84,0.87,0.81,-0.01,-1,602000,15,507450
2010-12-06,0.81,0.71,0.81,0.69,-0.13,-1,244000,11,174780
2010-12-07,0.66,0.7,0.7,0.63,-0.01,-1,358000,10,240280
2010-12-08,0.76,0.69,0.76,0.69,-0.01,-1,118000,2,82820
2010-12-09,0.66,0.66,0.67,0.6,-0.03,-1,318000,12,203420
2010-12-10,0.61,0.59,0.62,0.54,-0.07,-1,510000,13,298000
2010-12-13,0.61,0.64,0.7,0.57,0.05,1,493000,12,292640
2010-12-14,0.65,0.69,0.7,0.65,0.05,1,839000,19,563070
2010-12-15,0.65,0.65,0.65,0.62,-0.04,-1,404000,7,258450
2010-12-16,0.59,0.57,0.59,0.55,-0.08,-1,427000,12,237800
2010-12-17,0.51,0.52,0.52,0.5,-0.05,-1,51000,5,25720
2010-12-20,0.57,0.43,0.57,0.43,-0.09,-1,1222000,18,572660
2010-12-21,0.53,0.53,0.53,0.53,0.1,1,20000,1,10600
2010-12-22,0.52,0.55,0.55,0.52,0.02,1,104000,3,54750
2010-12-23,0.51,0.53,0.53,0.49,-0.02,-1,133000,5,67520
2010-12-24,0.46,0.45,0.46,0.45,-0.08,-1,61000,2,27500
2010-12-27,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-28,0.39,0.37,0.39,0.37,-0.08,-1,15000,2,5650
2010-12-29,0.35,0.39,0.39,0.35,0.02,1,50000,4,18700
2010-12-30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
