date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2012-09-18,0.87,0.85,0.87,0.84,-0.04,-1,257000,5,216850
2012-09-19,0.88,0.88,0.88,0.87,0.03,1,259000,6,226850
2012-09-20,0.86,0.88,0.88,0.86,0.0,0,40000,2,35000
2012-09-21,0.89,0.97,0.97,0.89,0.09,1,302000,10,274380
2012-09-24,0.94,0.92,0.95,0.92,-0.05,-1,375000,58,351690
2012-09-25,0.98,1.0,1.04,0.98,0.08,1,233000,13,233310
2012-09-26,0.98,0.98,1.0,0.97,-0.02,-1,137000,9,134660
2012-09-27,0.96,1.0,1.01,0.96,0.02,1,185000,13,182400
2012-09-28,0.98,0.98,1.0,0.96,-0.02,-1,183000,9,180600
2012-10-01,1.03,1.04,1.08,1.02,0.06,1,103000,13,107090
2012-10-02,1.04,1.04,1.04,1.04,0.0,0,20000,2,20800
2012-10-03,1.03,1.03,1.05,1.03,-0.01,-1,43000,4,44690
2012-10-04,1.02,1.03,1.03,1.02,0.0,0,20000,2,20500
2012-10-05,1.01,1.04,1.04,1.01,0.01,1,36000,6,36980
2012-10-08,1.09,1.12,1.14,1.09,0.08,1,209000,21,234060
2012-10-09,1.15,1.13,1.15,1.11,0.01,1,150000,5,167750
2012-10-11,1.07,1.38,1.42,1.07,0.25,1,258000,29,332180
2012-10-12,1.37,1.36,1.43,1.27,-0.02,-1,185000,22,249400
2012-10-15,1.43,1.36,1.7,1.35,0.0,0,185000,26,291110
2012-10-16,1.37,1.35,1.37,1.28,-0.01,-1,88000,12,114500
2012-10-17,1.35,1.39,1.55,1.35,0.04,1,176000,22,249240
2012-10-18,1.39,1.3,1.39,1.3,-0.09,-1,135000,18,179350
2012-10-19,1.29,1.3,1.35,1.29,0.0,0,43000,9,56230
2012-10-22,1.35,1.37,1.4,1.32,0.07,1,226000,27,309750
2012-10-23,1.38,1.36,1.38,1.32,-0.01,-1,180000,17,245940
2012-10-24,1.35,1.32,1.35,1.3,-0.04,-1,103000,17,135580
2012-10-25,1.35,1.2,1.41,1.2,-0.12,-1,288000,26,393190
2012-10-26,1.18,1.0,1.18,1.0,-0.2,-1,254000,19,272000
2012-10-29,0.96,0.88,0.96,0.88,-0.12,-1,70000,10,65950
2012-10-30,0.92,0.96,0.99,0.92,0.08,1,70000,10,67200
2012-10-31,0.93,0.95,0.96,0.92,-0.01,-1,65000,7,61850
2012-11-01,0.87,0.96,0.96,0.86,0.01,1,50000,9,45300
2012-11-02,0.94,0.93,0.94,0.93,-0.03,-1,30000,2,28100
2012-11-05,0.92,0.92,0.92,0.92,-0.01,-1,15000,2,13800
2012-11-06,1.11,1.26,1.26,1.11,0.34,1,97000,6,120520
2012-11-07,1.25,1.43,1.43,1.25,0.17,1,32000,7,42780
2012-11-08,1.41,1.41,1.41,1.41,-0.02,-1,3000,1,4230
2012-11-09,1.31,1.53,1.53,1.31,0.12,1,322000,12,484430
2012-11-12,1.48,1.5,1.57,1.48,-0.03,-1,42000,5,63470
2012-11-13,1.4,1.29,1.45,1.29,-0.21,-1,9000,3,12680
2012-11-14,1.43,1.5,1.54,1.43,0.21,1,147000,8,217500
2012-11-15,1.45,1.44,1.45,1.41,-0.06,-1,46000,3,66360
2012-11-16,1.49,1.5,1.59,1.49,0.06,1,27000,5,41210
2012-11-19,1.41,1.32,1.41,1.32,-0.18,-1,40000,3,53650
2012-11-27,1.46,1.46,1.46,1.46,0.07,1,5000,1,7300
2012-11-28,1.41,1.41,1.41,1.41,-0.05,-1,4000,1,5640
2012-11-30,1.6,1.65,1.65,1.6,0.24,1,13000,2,20950
2012-12-03,1.79,1.79,1.79,1.79,0.14,1,10000,1,17900
2012-12-06,1.66,1.66,1.66,1.66,-0.07,-1,20000,2,33200
2012-12-07,1.72,1.67,1.72,1.67,0.01,1,61000,7,104770
2012-12-11,1.47,1.47,1.47,1.47,-0.17,-1,3000,1,4410
2012-12-14,1.32,1.38,1.38,1.32,-0.13,-1,88000,4,120840
2012-12-17,1.28,1.28,1.28,1.28,-0.1,-1,6000,2,7680
2012-12-18,1.48,1.47,1.48,1.47,0.19,1,4000,2,5900
2012-12-21,1.43,1.44,1.44,1.43,0.11,1,20000,2,28700
2012-12-22,1.44,1.44,1.47,1.44,0.0,0,40000,4,58000
2012-12-24,1.62,1.56,1.63,1.56,0.12,1,60000,7,95990
2012-12-25,1.47,1.48,1.48,1.47,-0.08,-1,13000,2,19210
2012-12-26,1.42,1.4,1.42,1.4,-0.08,-1,20000,2,28200
2012-12-27,1.42,1.43,1.43,1.42,0.03,1,30000,4,42700
2013-01-04,1.49,1.49,1.49,1.49,0.0,0,60000,2,89400
2013-01-11,1.42,1.42,1.42,1.42,-0.04,-1,20000,1,28400
2013-01-16,1.4,1.37,1.4,1.37,-0.08,-1,103000,2,141800
2013-01-23,1.45,1.45,1.45,1.45,0.1,1,5000,1,7250
2013-02-27,2.66,2.66,2.66,2.66,0.04,1,4000,1,10640
2013-03-11,3.88,3.88,3.88,3.88,0.28,1,1000,1,3880
