date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-01-04,0.77,0.8,0.8,0.77,-0.16,-1,14000,3,11010
2016-01-05,0.83,0.83,0.83,0.8,0.03,1,600000,17,493220
2016-01-06,0.83,0.88,0.88,0.82,0.05,1,906000,23,773130
2016-01-07,0.88,0.92,0.93,0.81,0.04,1,859000,22,757130
2016-01-08,0.85,0.83,0.86,0.82,-0.09,-1,646000,17,542370
2016-01-11,0.86,1.1,1.1,0.86,0.27,1,1259000,38,1141800
2016-01-12,0.96,1.09,1.13,0.95,-0.01,-1,1989000,82,2044850
2016-01-13,1.05,1.14,1.14,1.0,0.05,1,1201000,62,1288960
2016-01-14,1.2,1.26,1.26,1.17,0.12,1,608000,29,727430
2016-01-15,1.25,1.19,1.25,1.15,-0.07,-1,30000,8,35610
2016-01-18,1.2,1.05,1.2,1.05,-0.14,-1,169000,9,187530
2016-01-19,1.06,1.06,1.06,1.06,0.01,1,10000,1,10600
2016-01-20,1.13,1.13,1.13,1.13,0.07,1,14000,2,15820
2016-01-21,1.14,1.14,1.14,1.14,0.01,1,20000,1,22800
2016-01-22,1.16,1.16,1.16,1.16,0.02,1,3000,1,3480
2016-01-25,1.12,1.12,1.12,1.12,-0.04,-1,1000,1,1120
2016-01-28,1.13,1.13,1.13,1.13,0.01,1,9000,1,10170
2016-01-29,1.07,1.07,1.07,1.07,-0.06,-1,16000,2,17120
2016-02-01,1.11,1.12,1.12,1.11,0.05,1,85000,9,94900
2016-02-02,1.09,1.06,1.09,1.06,-0.06,-1,20000,2,21500
2016-02-18,0.88,0.88,0.88,0.88,-0.01,-1,10000,1,8800
2016-02-19,0.83,0.83,0.83,0.83,-0.05,-1,1000,1,830
2016-02-22,0.75,0.75,0.75,0.75,-0.08,-1,100000,1,75000
2016-02-24,0.85,0.85,0.85,0.85,0.06,1,1000,1,850
2016-03-01,0.73,0.72,0.74,0.72,-0.13,-1,55000,3,40300
2016-03-02,0.72,0.72,0.72,0.72,0.0,0,5000,1,3600
2016-03-03,0.74,0.74,0.74,0.74,0.02,1,5000,1,3700
2016-03-11,0.74,0.74,0.74,0.74,-0.04,-1,1000,1,740
2016-03-22,0.69,0.69,0.69,0.69,-0.02,-1,40000,2,27600
2016-03-23,0.66,0.66,0.66,0.66,-0.03,-1,40000,2,26400
2016-04-12,0.6,0.6,0.6,0.6,0.01,1,10000,1,6000
2016-04-13,0.62,0.63,0.68,0.62,0.03,1,150000,13,95900
2016-04-14,0.61,0.61,0.61,0.61,-0.02,-1,10000,1,6100
2016-04-15,0.62,0.62,0.62,0.61,0.01,1,237000,6,145540
2016-04-18,0.62,0.64,0.64,0.62,0.02,1,209000,3,132020
2016-04-19,0.62,0.61,0.62,0.61,-0.03,-1,122000,2,75420
2016-04-20,0.63,0.66,0.67,0.63,0.05,1,245000,6,158500
2016-04-21,0.65,0.65,0.65,0.65,-0.01,-1,160000,2,104000
2016-04-22,0.62,0.65,0.65,0.62,0.0,0,65000,3,41600
2016-04-25,0.64,0.64,0.64,0.64,-0.01,-1,15000,2,9600
2016-04-26,0.62,0.62,0.62,0.62,-0.02,-1,5000,1,3100
2016-04-28,0.62,0.69,0.69,0.62,0.06,1,221000,11,145980
2016-04-29,0.68,0.71,0.72,0.67,0.02,1,241000,9,165890
2016-05-03,0.69,0.72,0.72,0.68,0.01,1,86000,5,60260
2016-05-04,0.7,0.69,0.7,0.69,-0.03,-1,40000,3,27700
2016-05-05,0.67,0.65,0.68,0.65,-0.04,-1,113000,3,76510
2016-05-06,0.66,0.68,0.68,0.66,0.03,1,131000,5,87000
2016-05-09,0.63,0.65,0.65,0.63,-0.03,-1,20000,3,12820
2016-05-10,0.66,0.67,0.67,0.66,0.02,1,105000,4,69500
2016-05-11,0.59,0.59,0.59,0.59,-0.08,-1,39000,1,23010
2016-05-12,0.56,0.58,0.58,0.56,-0.01,-1,48000,2,26920
2016-05-13,0.57,0.62,0.63,0.57,0.04,1,329000,10,205350
2016-05-16,0.63,0.63,0.63,0.6,0.01,1,247000,6,153250
2016-05-17,0.58,0.58,0.58,0.58,-0.05,-1,45000,2,26100
2016-05-18,0.6,0.62,0.62,0.6,0.04,1,34000,2,20740
2016-05-19,0.59,0.63,0.63,0.59,0.01,1,150000,7,93080
2016-05-20,0.6,0.6,0.6,0.6,-0.03,-1,112000,6,67200
2016-05-23,0.54,0.5,0.54,0.5,-0.1,-1,38000,3,19800
2016-06-02,0.3,0.3,0.3,0.3,-0.08,-1,10000,1,3000
2016-06-17,0.17,0.17,0.17,0.17,0.0,0,20000,1,3400
2016-06-22,0.07,0.07,0.07,0.07,-0.03,-1,1000,1,70
2016-06-27,0.05,0.05,0.05,0.05,-0.04,-1,100000,1,5000
