date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-03-11,1.48,1.48,1.48,1.48,0.02,1,37000,2,54760
2016-03-14,1.47,1.49,1.49,1.47,0.01,1,117000,6,173590
2016-03-15,1.49,1.53,1.53,1.49,0.04,1,525000,5,796750
2016-03-16,1.52,1.57,1.57,1.52,0.04,1,645000,6,995100
2016-03-17,1.54,1.6,1.6,1.54,0.03,1,415000,5,648420
2016-03-18,1.55,1.62,1.64,1.55,0.02,1,761000,18,1213170
2016-03-21,1.5,1.47,1.51,1.43,-0.15,-1,536000,20,799310
2016-03-22,1.47,1.52,1.52,1.46,0.05,1,233000,7,346510
2016-03-23,1.49,1.56,1.56,1.49,0.04,1,300000,5,459000
2016-03-24,1.61,1.63,1.65,1.6,0.07,1,476000,9,772070
2016-03-25,1.58,1.59,1.62,1.58,-0.04,-1,351000,8,558170
2016-03-28,1.53,1.58,1.59,1.53,-0.01,-1,514000,9,811080
2016-03-29,1.52,1.65,1.65,1.48,0.07,1,1324000,22,2106380
2016-03-30,1.62,1.67,1.7,1.6,0.02,1,1018000,23,1657900
2016-03-31,1.65,1.53,1.65,1.53,-0.14,-1,326000,13,516400
2016-04-01,1.51,1.56,1.57,1.51,0.03,1,85000,8,131450
2016-04-06,1.52,1.51,1.52,1.51,-0.05,-1,30000,2,45400
2016-04-07,1.49,1.52,1.53,1.49,0.01,1,309000,7,469520
2016-04-08,1.42,1.38,1.43,1.38,-0.14,-1,308000,17,433320
2016-04-11,1.41,1.4,1.41,1.4,0.02,1,230000,4,324200
2016-04-12,1.37,1.51,1.53,1.37,0.11,1,792000,15,1134820
2016-04-13,1.46,1.45,1.47,1.45,-0.06,-1,644000,15,940950
2016-04-14,1.43,1.41,1.44,1.41,-0.04,-1,299000,12,426330
2016-04-15,1.4,1.39,1.4,1.39,-0.02,-1,63000,4,88170
2016-04-18,1.37,1.4,1.4,1.36,0.01,1,358000,8,496050
2016-04-19,1.35,1.39,1.39,1.35,-0.01,-1,218000,4,295020
2016-04-20,1.46,1.47,1.48,1.46,0.08,1,230000,3,338100
2016-04-21,1.43,1.41,1.43,1.41,-0.06,-1,250000,5,355100
2016-04-22,1.31,1.34,1.34,1.31,-0.07,-1,30000,2,39600
2016-04-25,1.34,1.36,1.39,1.34,0.02,1,551000,12,754660
2016-04-26,1.33,1.32,1.33,1.3,-0.04,-1,491000,17,646810
2016-04-27,1.26,1.32,1.33,1.26,0.0,0,470000,12,620470
2016-04-28,1.26,1.32,1.36,1.26,0.0,0,446000,11,588500
2016-04-29,1.4,1.44,1.49,1.4,0.12,1,596000,33,865990
2016-05-03,1.46,1.55,1.56,1.45,0.11,1,1282000,50,1919690
2016-05-04,1.49,1.49,1.5,1.44,-0.06,-1,650000,26,953740
2016-05-05,1.44,1.49,1.54,1.41,0.0,0,362000,21,538110
2016-05-06,1.49,1.5,1.51,1.48,0.01,1,192000,10,285920
2016-05-09,1.48,1.76,1.78,1.48,0.26,1,1880000,58,3025930
2016-05-10,1.72,1.73,1.79,1.69,-0.03,-1,1818000,59,3161430
2016-05-11,1.68,1.75,1.76,1.67,0.02,1,338000,24,574240
2016-05-12,2.01,2.05,2.05,1.92,0.3,1,623000,32,1239240
2016-05-13,2.07,2.15,2.27,2.05,0.1,1,196000,14,430580
2016-05-16,2.22,2.13,2.22,2.08,-0.02,-1,180000,8,384640
2016-05-17,2.15,2.1,2.15,2.1,-0.03,-1,120000,3,255210
2016-05-19,2.23,2.23,2.23,2.23,0.11,1,1000,1,2230
2016-05-20,2.25,2.25,2.25,2.25,0.02,1,1000,1,2250
2016-05-23,2.21,2.21,2.21,2.21,-0.04,-1,5000,1,11050
2016-05-24,2.09,2.09,2.09,2.09,-0.12,-1,10000,1,20900
2016-05-25,2.07,2.07,2.07,2.07,-0.02,-1,10000,1,20700
2016-07-11,1.87,1.87,1.87,1.87,0.14,1,10000,1,18700
2016-07-12,1.8,1.8,1.8,1.8,-0.07,-1,20000,1,36000
2016-07-15,1.82,1.82,1.82,1.82,-0.01,-1,10000,1,18200
2016-07-25,1.27,1.27,1.27,1.27,-0.05,-1,10000,1,12700
2016-07-26,1.3,1.3,1.3,1.3,0.03,1,20000,2,26000
2016-07-27,1.15,1.15,1.15,1.15,-0.15,-1,10000,1,11500
2016-08-01,1.06,1.05,1.06,1.05,-0.05,-1,20000,2,21100
2016-08-02,1.08,1.17,1.17,1.08,0.12,1,60000,5,67400
2016-08-03,1.22,1.17,1.22,1.17,0.0,0,40000,4,47900
2016-08-04,1.17,1.17,1.17,1.17,0.0,0,10000,1,11700
2016-08-05,1.08,1.08,1.08,1.08,-0.09,-1,10000,1,10800
2016-08-10,1.2,1.18,1.2,1.18,0.01,1,20000,2,23800
2016-08-11,1.16,1.26,1.26,1.16,0.08,1,40000,3,48200
2016-08-12,1.07,1.07,1.07,1.07,-0.19,-1,10000,1,10700
2016-08-15,1.07,1.07,1.07,1.07,0.0,0,10000,1,10700
2016-08-29,0.99,0.99,0.99,0.99,0.02,1,15000,1,14850
2016-08-30,0.95,0.95,0.95,0.95,-0.04,-1,15000,1,14250
2016-08-31,1.07,1.12,1.12,1.07,0.17,1,30000,2,32850
2016-09-01,1.05,1.05,1.05,1.05,-0.07,-1,15000,1,15750
