date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-10-17,10.3,10.3,10.3,10.3,0.1,1,45000,1,463500
2016-10-18,10.7,10.7,10.7,10.7,0.4,1,45000,2,481500
2016-11-02,11.1,11.1,11.1,11.0,0.2,1,16000,3,177100
2016-11-03,10.9,10.8,10.9,10.8,-0.3,-1,18000,2,194600
2016-11-04,10.7,10.7,10.7,10.7,-0.1,-1,2000,1,21400
2016-12-01,10.4,10.4,10.4,10.4,0.1,1,30000,1,312000
2016-12-06,10.2,10.2,10.2,10.2,0.1,1,1000,1,10200
2016-12-09,10.6,10.6,10.6,10.6,0.3,1,1000,1,10600
2016-12-14,11.2,11.2,11.2,11.2,0.8,1,3000,1,33600
2016-12-15,11.0,11.0,11.0,11.0,-0.2,-1,2000,1,22000
2016-12-19,11.3,11.0,11.3,11.0,-0.1,-1,7000,4,78100
2016-12-20,10.8,10.7,10.8,10.7,-0.3,-1,5000,3,53800
2016-12-26,11.0,11.0,11.0,11.0,0.3,1,30000,2,330000
2016-12-28,10.7,10.7,10.7,10.7,-0.2,-1,30000,1,321000
2017-01-03,11.3,11.3,11.3,11.3,0.4,1,1000,1,11300
2017-01-06,11.5,11.6,11.6,11.5,0.4,1,2000,2,23100
2017-01-09,11.9,12.1,12.1,11.9,0.5,1,7000,5,83800
2017-01-10,11.0,11.0,11.0,11.0,-1.1,-1,3000,1,33000
2017-01-11,11.0,11.0,11.0,11.0,0.0,0,4000,2,44000
2017-01-12,10.9,10.8,10.9,10.8,-0.2,-1,6000,3,65000
2017-01-13,10.8,10.8,10.8,10.8,0.0,0,2000,1,21600
2017-01-16,10.6,10.6,10.6,10.6,-0.2,-1,2000,1,21200
2017-01-18,10.9,10.9,10.9,10.9,0.2,1,1000,1,10900
2017-01-19,10.9,10.9,10.9,10.9,0.0,0,1000,1,10900
2017-01-24,10.7,10.6,10.7,10.6,-0.1,-1,9000,4,96000
2017-02-03,10.9,11.0,11.0,10.9,0.2,1,80000,2,875100
2017-02-06,10.9,10.8,10.9,10.8,-0.2,-1,86000,4,935300
2017-02-08,10.8,10.8,10.8,10.8,0.0,0,1000,1,10800
2017-02-09,10.9,11.5,11.5,10.9,0.7,1,13000,7,146400
2017-02-10,11.8,11.8,11.8,11.6,0.3,1,11000,4,128000
2017-02-15,11.8,11.8,11.8,11.8,0.1,1,4000,1,47200
2017-02-20,12.2,12.2,12.2,12.2,0.0,0,1000,1,12200
2017-02-21,11.5,11.8,11.8,11.5,-0.4,-1,4000,3,46300
2017-02-23,11.4,11.6,11.6,11.4,0.0,0,4000,2,45800
2017-02-24,11.6,11.6,11.6,11.6,0.0,0,7000,3,81200
2017-03-09,11.5,11.5,11.5,11.5,-0.1,-1,1000,1,11500
2017-03-16,11.6,11.6,11.6,11.6,0.1,1,2000,1,23200
2017-03-20,12.1,12.0,12.1,12.0,0.3,1,6000,2,72100
2017-03-21,12.0,12.2,12.2,12.0,0.2,1,11000,3,133200
2017-03-22,12.4,12.4,12.4,12.4,0.2,1,15000,3,186000
2017-03-24,12.4,12.3,12.4,12.3,0.0,0,60000,2,741000
2017-03-27,12.3,12.0,12.3,12.0,-0.3,-1,190000,6,2314000
2017-03-31,12.1,11.9,12.1,11.9,0.0,0,250000,11,2999000
2017-04-07,12.0,12.0,12.0,12.0,-0.2,-1,2000,1,24000
2017-04-11,11.5,11.5,11.5,11.5,-0.2,-1,2000,1,23000
2017-04-24,10.5,10.5,10.5,10.5,-0.5,-1,12000,2,126000
2017-04-26,10.8,10.8,10.8,10.8,0.2,1,1000,1,10800
2017-04-27,10.4,10.4,10.4,10.4,-0.4,-1,5000,1,52000
2017-04-28,10.7,10.7,10.7,10.7,0.3,1,6000,2,64200
2017-05-05,10.0,9.9,10.0,9.9,-0.4,-1,14000,4,139550
2017-05-08,10.0,10.0,10.0,10.0,0.1,1,1000,1,10000
2017-05-09,9.65,9.65,9.65,9.65,-0.35,-1,8000,2,77200
