date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-09-02,8.4,8.4,8.4,8.4,0.0,0,2000,1,16800
2016-09-08,9.0,9.0,9.0,9.0,0.05,1,5000,1,45000
2016-09-20,8.25,8.25,8.25,8.25,0.15,1,1000,1,8250
2016-09-21,8.25,8.25,8.25,8.25,0.0,0,10000,1,82500
2016-10-07,8.05,8.05,8.05,8.05,-0.05,-1,2000,1,16100
2016-10-11,7.7,7.7,7.7,7.7,-0.35,-1,10000,1,77000
2016-10-12,7.65,7.7,7.8,7.65,0.0,0,41000,6,314900
2016-10-13,7.55,7.5,7.6,7.5,-0.2,-1,55000,6,414350
2016-10-14,7.35,7.35,7.35,7.35,-0.15,-1,2000,1,14700
2016-10-24,7.75,7.75,7.75,7.75,0.15,1,1000,1,7750
2016-10-26,7.45,7.5,7.5,7.45,-0.05,-1,4000,2,29850
2016-10-27,7.5,7.5,7.5,7.5,0.0,0,1000,1,7500
2016-10-28,7.45,7.45,7.45,7.45,-0.05,-1,2000,1,14900
2016-11-11,7.2,7.2,7.2,7.2,0.05,1,4000,2,28800
2016-11-14,6.85,6.85,6.85,6.85,-0.35,-1,1000,1,6850
2016-11-15,6.4,6.4,6.4,6.4,-0.45,-1,1000,1,6400
2016-11-16,6.45,6.4,6.45,6.4,0.0,0,4000,2,25650
2016-11-17,6.35,6.45,6.45,6.35,0.05,1,6000,2,38200
2016-11-18,6.3,6.3,6.3,6.3,-0.15,-1,10000,1,63000
2016-11-21,6.4,6.4,6.4,6.4,0.1,1,10000,1,64000
2016-11-22,6.45,6.45,6.45,6.45,0.05,1,1000,1,6450
2016-11-23,6.6,6.6,6.6,6.6,0.15,1,1000,1,6600
2016-11-24,6.7,6.8,6.8,6.7,0.2,1,5000,3,33900
2016-11-25,6.55,6.7,6.7,6.55,-0.1,-1,5000,2,33050
2016-11-30,6.95,7.2,7.2,6.95,0.55,1,11000,2,77950
2016-12-01,7.0,7.0,7.0,7.0,-0.2,-1,1000,1,7000
2016-12-02,6.8,6.8,6.8,6.8,-0.2,-1,3000,1,20400
2016-12-06,6.9,7.05,7.05,6.9,0.15,1,7000,2,48600
2016-12-07,6.95,6.95,6.95,6.95,-0.1,-1,2000,1,13900
2016-12-09,7.1,7.1,7.1,7.1,0.15,1,1000,1,7100
