date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-09-05,7.55,7.55,7.55,7.55,-0.25,-1,5000,1,37750
2016-09-06,7.6,7.8,7.8,7.6,0.25,1,150000,3,1155000
2016-09-07,7.95,8.5,8.5,7.85,0.7,1,236000,8,1902200
2016-09-08,8.45,8.4,8.45,8.35,-0.1,-1,80000,8,671000
2016-09-09,8.25,8.25,8.25,8.25,-0.15,-1,6000,1,49500
2016-09-20,7.95,8.0,8.0,7.95,-0.1,-1,11000,2,87500
2016-09-21,8.05,8.35,8.35,8.05,0.35,1,60000,2,498000
2016-09-22,8.5,8.4,8.5,8.4,0.05,1,50000,5,422500
2016-09-29,8.15,8.15,8.15,8.15,-0.05,-1,6000,2,48900
2016-10-03,8.35,8.4,8.4,8.35,0.4,1,70000,3,585500
2016-10-04,8.35,8.35,8.35,8.3,-0.05,-1,70000,7,583500
2016-10-07,8.2,8.2,8.2,8.2,0.0,0,1000,1,8200
2016-10-11,8.4,8.4,8.4,8.4,0.2,1,40000,3,336000
2016-10-12,8.45,8.5,8.5,8.45,0.1,1,22000,5,186500
2016-10-14,8.5,8.55,8.55,8.5,0.1,1,61000,4,520000
2016-10-20,9.9,9.9,9.9,9.9,0.2,1,30000,1,297000
2016-10-24,10.3,10.3,10.3,10.3,0.3,1,10000,1,103000
2016-10-25,10.2,10.2,10.2,10.2,-0.1,-1,20000,1,204000
2016-10-31,9.55,9.55,9.55,9.55,0.25,1,1000,1,9550
2016-11-01,9.45,9.45,9.45,9.45,-0.1,-1,1000,1,9450
2016-11-10,8.35,8.45,8.45,8.35,0.5,1,5000,3,42050
2016-11-11,7.85,7.85,7.85,7.85,-0.6,-1,6000,2,47100
2016-11-29,8.25,8.25,8.25,8.25,0.05,1,1000,1,8250
2016-11-30,8.15,8.25,8.25,8.15,0.0,0,5000,3,41100
2016-12-01,8.2,8.2,8.2,8.2,-0.05,-1,1000,1,8200
2016-12-02,7.85,7.85,7.85,7.85,-0.35,-1,3000,1,23550
2016-12-08,8.05,8.05,8.05,8.05,0.25,1,1000,1,8050
2016-12-09,8.1,8.1,8.1,8.1,0.05,1,1000,1,8100
2016-12-12,7.85,7.85,7.85,7.85,-0.25,-1,2000,2,15700
2016-12-15,7.9,7.9,7.9,7.9,-0.05,-1,1000,1,7900
2016-12-28,7.2,7.2,7.2,7.2,0.25,1,1000,1,7200
2017-01-12,7.85,7.9,7.9,7.85,0.4,1,5000,5,39350
2017-01-13,7.55,7.55,7.55,7.55,-0.35,-1,5000,2,37750
2017-02-02,7.45,7.65,7.65,7.45,0.35,1,2000,2,15100
2017-02-03,7.55,7.55,7.55,7.55,-0.1,-1,1000,1,7550
2017-02-06,7.95,8.0,8.0,7.95,0.45,1,3000,3,23900
2017-02-14,8.15,7.9,8.15,7.9,0.1,1,3000,3,23950
2017-02-15,8.1,8.1,8.1,8.1,0.2,1,2000,2,16200
2017-02-18,8.45,8.75,8.75,8.45,0.7,1,27000,5,233800
2017-02-20,8.8,8.8,8.8,8.8,0.05,1,7000,1,61600
2017-02-21,8.6,8.6,8.6,8.6,-0.2,-1,1000,1,8600
2017-02-22,8.7,8.65,8.7,8.65,0.05,1,3000,3,26000
2017-02-23,8.65,8.5,8.65,8.5,-0.15,-1,2000,2,17150
2017-03-01,8.55,8.55,8.55,8.55,0.1,1,11000,2,94050
2017-03-02,8.7,8.7,8.7,8.7,0.15,1,1000,1,8700
2017-03-06,8.45,8.45,8.45,8.45,0.0,0,1000,1,8450
2017-03-07,8.5,8.5,8.5,8.5,0.05,1,1000,1,8500
2017-03-16,8.5,8.5,8.5,8.5,0.25,1,14000,2,119000
2017-03-17,8.4,8.4,8.4,8.4,-0.1,-1,14000,3,117600
2017-03-21,8.35,8.4,8.4,8.35,0.15,1,13000,2,109150
2017-03-22,8.15,8.1,8.15,8.1,-0.3,-1,13000,3,105800
2017-03-23,8.2,8.25,8.25,8.2,0.15,1,14000,2,114900
2017-03-24,8.2,8.2,8.2,8.15,-0.05,-1,14000,3,114700
2017-03-29,7.8,7.9,7.9,7.8,0.1,1,3000,3,23600
2017-03-30,7.8,7.8,7.8,7.8,-0.1,-1,3000,1,23400
2017-04-05,7.95,8.0,8.0,7.95,0.25,1,6000,2,47800
2017-04-06,8.05,8.2,8.2,8.05,0.2,1,9000,4,72700
2017-04-07,8.15,8.15,8.15,8.15,-0.05,-1,2000,1,16300
2017-04-14,7.65,7.65,7.65,7.65,-0.25,-1,20000,2,153000
2017-04-17,7.5,7.5,7.5,7.5,-0.15,-1,1000,1,7500
2017-04-18,7.5,7.55,7.55,7.5,0.05,1,21000,2,157550
2017-04-19,7.55,7.55,7.55,7.55,0.0,0,1000,1,7550
2017-04-20,7.5,7.5,7.5,7.5,-0.05,-1,1000,1,7500
2017-04-28,7.55,7.55,7.55,7.55,0.25,1,1000,1,7550
