date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2010-11-15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-24,0.7,0.7,0.7,0.7,-1.3,-1,6000,2,4200
2010-11-25,0.86,0.86,0.86,0.86,0.16,1,10000,1,8600
2010-11-26,0.88,0.9,0.9,0.88,0.04,1,25000,3,22200
2010-11-29,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-11-30,0.98,0.79,0.98,0.79,-0.11,-1,27000,4,25490
2010-12-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-02,0.91,0.99,0.99,0.91,0.2,1,25000,2,23150
2010-12-03,0.99,0.99,0.99,0.99,0.0,0,20000,1,19800
2010-12-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-07,0.78,0.78,0.78,0.78,-0.21,-1,5000,1,3900
2010-12-08,0.85,0.85,0.85,0.85,0.07,1,5000,1,4250
2010-12-09,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-10,0.68,0.68,0.68,0.68,-0.17,-1,5000,1,3400
2010-12-13,0.75,0.75,0.75,0.75,0.07,1,5000,1,3750
2010-12-14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-16,0.69,0.69,0.69,0.69,-0.06,-1,5000,1,3450
2010-12-17,0.62,0.62,0.62,0.62,-0.07,-1,5000,1,3100
2010-12-20,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-21,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-22,0.66,0.66,0.66,0.66,0.04,1,5000,1,3300
2010-12-23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-24,0.57,0.57,0.57,0.57,-0.09,-1,5000,1,2850
2010-12-27,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-28,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-29,0.45,0.49,0.49,0.45,-0.08,-1,15000,2,7150
2010-12-30,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010-12-31,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-01-03,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-01-04,0.63,0.63,0.63,0.63,0.14,1,5000,1,3150
2011-01-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-01-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011-01-07,0.0,0.0,0.0,0.0,0.0,0,0,0,0
