date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2015-04-08,0.89,0.89,0.89,0.89,0.01,1,34000,1,30260
2015-04-09,0.87,0.9,0.9,0.87,0.01,1,172000,6,151320
2015-04-10,0.89,0.95,0.95,0.89,0.05,1,289000,8,269890
2015-04-13,0.91,0.9,0.91,0.9,-0.05,-1,149000,4,134690
2015-04-17,0.82,0.82,0.82,0.82,-0.07,-1,2000,1,1640
2015-04-20,0.85,0.85,0.85,0.85,0.03,1,29000,1,24650
2015-04-21,0.83,0.93,0.95,0.83,0.08,1,756000,15,686070
2015-04-22,0.91,0.9,0.91,0.89,-0.03,-1,1037000,17,937090
2015-04-23,0.84,0.85,0.85,0.84,-0.05,-1,60000,2,50900
2015-04-24,0.85,0.85,0.85,0.85,0.0,0,20000,1,17000
2015-04-28,0.83,0.83,0.83,0.83,0.01,1,1000,1,830
2015-04-30,0.85,0.85,0.85,0.85,0.02,1,20000,1,17000
2015-05-04,0.87,0.9,0.93,0.87,0.05,1,143000,7,128370
2015-05-05,0.93,0.96,1.0,0.93,0.06,1,371000,19,354370
2015-05-06,0.94,0.91,0.94,0.89,-0.05,-1,241000,13,222840
2015-05-07,0.91,0.93,0.93,0.91,0.02,1,386000,6,355390
2015-05-08,0.83,0.79,0.83,0.79,-0.14,-1,371000,7,304240
2015-05-11,0.76,0.78,0.8,0.76,-0.01,-1,292000,9,232280
2015-05-12,0.77,0.81,0.81,0.77,0.03,1,241000,4,185660
2015-05-13,0.78,0.78,0.78,0.78,-0.03,-1,2000,1,1560
2015-05-14,0.79,0.79,0.79,0.79,0.01,1,299000,1,236210
2015-05-15,0.76,0.73,0.76,0.73,-0.06,-1,322000,4,244060
2015-05-18,0.74,0.78,0.78,0.74,0.05,1,180000,5,134860
2015-05-19,0.76,0.72,0.76,0.72,-0.06,-1,180000,8,135070
2015-05-20,0.66,0.66,0.67,0.65,-0.06,-1,490000,4,325430
2015-05-21,0.64,0.66,0.66,0.63,0.0,0,495000,5,315640
2015-05-22,0.6,0.63,0.63,0.6,-0.03,-1,95000,3,59400
