date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-03-11,0.95,0.95,0.95,0.95,-0.02,-1,6000,1,5700
2016-03-14,1.1,0.91,1.1,0.91,-0.04,-1,6000,2,5650
2016-03-15,1.01,0.98,1.07,0.98,0.07,1,761000,10,789770
2016-03-16,0.93,0.99,1.03,0.91,0.01,1,1566000,38,1485550
2016-03-17,0.95,0.86,0.95,0.86,-0.13,-1,1113000,20,1034710
2016-03-18,0.87,0.91,0.91,0.86,0.05,1,822000,12,730590
2016-03-21,0.89,0.88,0.89,0.88,-0.03,-1,574000,7,510300
2016-03-22,0.89,0.89,0.89,0.89,0.01,1,56000,1,49840
2016-03-23,0.85,0.85,0.85,0.85,-0.04,-1,58000,1,49300
2016-03-24,0.82,0.84,0.85,0.82,-0.01,-1,473000,7,394690
2016-03-25,0.83,0.83,0.83,0.82,-0.01,-1,460000,7,379670
2016-03-28,0.82,0.89,0.89,0.81,0.06,1,222000,13,188470
2016-03-29,0.88,0.82,0.88,0.82,-0.07,-1,124000,11,106210
2016-03-30,0.81,0.82,0.82,0.81,0.0,0,25000,2,20450
2016-03-31,0.85,0.84,0.85,0.84,0.02,1,181000,2,153800
2016-04-01,0.83,0.85,0.85,0.83,0.01,1,197000,4,167270
2016-04-06,0.85,0.92,0.94,0.85,0.07,1,218000,6,195140
2016-04-07,0.86,0.86,0.86,0.86,-0.06,-1,123000,1,105780
2016-04-08,0.89,0.91,0.91,0.89,0.05,1,149000,7,133610
2016-04-11,0.97,0.98,0.98,0.93,0.07,1,347000,9,339210
2016-04-12,0.89,0.83,0.94,0.83,-0.15,-1,296000,7,263130
2016-04-13,0.84,0.85,0.85,0.84,0.02,1,14000,2,11840
2016-04-14,0.84,0.83,0.84,0.83,-0.02,-1,27000,3,22560
2016-04-15,0.83,0.87,0.88,0.83,0.04,1,537000,7,457730
2016-04-18,0.83,0.82,0.84,0.82,-0.05,-1,541000,8,448350
2016-04-19,0.82,0.81,0.83,0.81,-0.01,-1,18000,5,14810
2016-04-20,0.78,0.81,0.82,0.78,0.0,0,229000,8,183180
2016-04-21,0.86,1.06,1.06,0.86,0.25,1,1661000,33,1511700
2016-04-22,1.02,1.01,1.04,0.97,-0.05,-1,1375000,26,1401870
2016-04-25,1.04,0.96,1.04,0.96,-0.05,-1,395000,13,388280
2016-04-26,0.95,0.93,1.0,0.93,-0.03,-1,260000,8,253560
2016-04-27,0.92,0.85,0.92,0.85,-0.08,-1,115000,6,103500
2016-04-28,0.8,0.8,0.8,0.8,-0.05,-1,1000,1,800
2016-04-29,0.77,0.78,0.78,0.77,-0.02,-1,35000,2,27100
2016-05-03,0.68,0.7,0.7,0.68,-0.08,-1,25000,2,17100
2016-05-04,0.64,0.64,0.64,0.64,-0.06,-1,10000,1,6400
2016-05-05,0.65,0.7,0.7,0.65,0.06,1,334000,8,229850
2016-05-06,0.65,0.61,0.65,0.61,-0.09,-1,330000,7,210380
2016-05-10,0.53,0.58,0.58,0.53,0.07,1,585000,6,331600
2016-05-11,0.56,0.55,0.57,0.55,-0.03,-1,600000,6,340550
2016-05-13,0.55,0.55,0.55,0.55,0.05,1,5000,1,2750
2016-05-17,0.55,0.59,0.59,0.55,0.03,1,319000,3,182220
2016-05-18,0.55,0.59,0.59,0.55,0.0,0,407000,7,227750
2016-05-19,0.56,0.56,0.56,0.56,-0.03,-1,88000,2,49280
2016-05-23,0.54,0.58,0.58,0.54,0.05,1,174000,3,99590
2016-05-24,0.56,0.54,0.56,0.54,-0.04,-1,179000,5,99110
2016-05-25,0.58,0.58,0.58,0.58,0.04,1,612000,6,354960
2016-05-26,0.57,0.59,0.59,0.56,0.01,1,836000,12,477590
2016-05-27,0.59,0.58,0.59,0.58,-0.01,-1,201000,3,117580
2016-06-01,0.57,0.6,0.6,0.57,0.03,1,7000,2,4140
2016-06-08,0.52,0.52,0.52,0.52,0.0,0,30000,1,15600
2016-06-13,0.49,0.49,0.49,0.49,-0.03,-1,70000,1,34300
2016-06-15,0.49,0.49,0.49,0.49,0.0,0,30000,1,14700
2016-06-16,0.49,0.49,0.49,0.49,0.0,0,25000,1,12250
2016-06-21,0.47,0.47,0.47,0.47,0.0,0,25000,1,11750
2016-06-22,0.45,0.45,0.46,0.45,-0.02,-1,243000,3,109650
2016-06-23,0.45,0.44,0.45,0.44,-0.01,-1,213000,3,95710
2016-06-27,0.37,0.37,0.37,0.37,-0.02,-1,30000,1,11100
2016-06-28,0.39,0.39,0.39,0.39,0.02,1,10000,1,3900
2016-06-30,0.4,0.4,0.4,0.4,0.0,0,100000,1,40000
2016-08-22,0.14,0.14,0.14,0.14,-0.03,-1,400000,2,56000
