date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-04-25,20.03,20.02,20.04,20.0,0.03,1,4333000,376,86768250
2017-04-26,20.04,19.93,20.05,19.93,-0.09,-1,2075000,90,41492860
2017-04-27,19.9,19.87,19.9,19.84,-0.06,-1,1233000,48,24484800
2017-04-28,19.84,19.88,19.88,19.82,0.01,1,1275000,56,25302440
2017-05-02,20.05,20.19,20.21,20.04,0.31,1,2086000,205,42002020
2017-05-03,20.1,20.08,20.13,20.05,-0.11,-1,1437000,65,28875790
2017-05-04,20.2,20.18,20.22,20.18,0.1,1,1191000,64,24055670
2017-05-05,20.18,20.16,20.19,20.13,-0.02,-1,2005000,60,40426250
2017-05-08,20.16,20.05,20.16,20.04,-0.11,-1,1265000,45,25399020
2017-05-09,20.02,19.98,20.03,19.98,-0.07,-1,899000,43,17979840
