date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-08-26,3.26,3.26,3.26,3.26,0.04,1,100000,2,326000
2016-08-29,3.26,3.26,3.26,3.26,0.0,0,100000,3,326000
2016-08-30,3.3,3.3,3.3,3.3,0.04,1,95000,13,313500
2016-08-31,3.3,3.3,3.3,3.3,0.0,0,106000,3,349800
2016-09-01,3.3,3.3,3.3,3.3,0.0,0,160000,4,528000
2016-09-02,3.3,3.3,3.3,3.3,0.0,0,189000,3,623700
2016-09-05,3.26,3.3,3.3,3.26,0.0,0,102000,6,336520
2016-09-06,3.26,3.26,3.26,3.26,-0.04,-1,100000,3,326000
2016-09-07,3.3,3.3,3.3,3.3,0.04,1,106000,7,349800
2016-09-08,3.27,3.27,3.27,3.27,-0.03,-1,100000,5,327000
2016-09-09,3.34,3.34,3.34,3.34,0.07,1,110000,7,367400
2016-09-10,3.21,3.21,3.21,3.21,-0.13,-1,100000,6,321000
2016-09-12,3.19,3.19,3.19,3.19,-0.02,-1,100000,5,319000
2016-09-13,3.18,3.18,3.18,3.18,-0.01,-1,100000,3,318000
2016-09-14,3.15,3.15,3.15,3.15,-0.03,-1,101000,5,318150
2016-09-19,3.21,3.21,3.21,3.21,0.06,1,101000,6,324210
2016-09-20,3.29,3.29,3.29,3.29,0.08,1,148000,3,486920
2016-09-21,3.2,3.2,3.2,3.2,-0.09,-1,100000,5,320000
2016-09-22,3.23,3.23,3.23,3.23,0.03,1,100000,4,323000
2016-09-23,3.23,3.23,3.23,3.23,0.0,0,100000,5,323000
2016-09-26,3.2,3.2,3.2,3.2,-0.03,-1,100000,5,320000
2016-09-29,3.17,3.17,3.17,3.17,-0.03,-1,100000,4,317000
2016-09-30,3.23,3.23,3.23,3.23,0.06,1,100000,6,323000
2016-10-03,,,,,0.0,0,0,0,0
2016-10-04,3.18,3.18,3.18,3.18,0.0,0,102000,6,324360
2016-10-05,3.19,3.19,3.19,3.19,0.01,1,102000,6,325380
2016-10-06,3.22,3.22,3.22,3.22,0.03,1,100000,13,322000
2016-10-07,3.23,3.23,3.23,3.23,0.01,1,100000,9,323000
2016-10-11,3.23,3.23,3.23,3.23,0.0,0,100000,7,323000
2016-10-12,3.25,3.25,3.25,3.25,0.02,1,100000,4,325000
2016-10-13,3.26,3.26,3.26,3.26,0.01,1,100000,4,326000
2016-10-14,3.23,3.23,3.23,3.23,-0.03,-1,102000,6,329460
2016-10-17,3.27,3.27,3.27,3.27,0.04,1,100000,4,327000
2016-10-18,3.21,3.21,3.21,3.21,-0.06,-1,148000,8,475080
2016-10-19,3.29,3.29,3.29,3.29,0.08,1,100000,4,329000
2016-10-20,3.29,3.29,3.29,3.29,0.0,0,100000,5,329000
2016-10-21,3.29,3.29,3.29,3.29,0.0,0,100000,4,329000
2016-10-24,3.33,3.33,3.33,3.33,0.04,1,100000,2,333000
2016-10-25,3.28,3.28,3.28,3.28,-0.05,-1,100000,3,328000
2016-10-26,3.28,3.28,3.28,3.28,0.0,0,100000,3,328000
2016-10-27,3.28,3.28,3.28,3.28,0.0,0,100000,3,328000
2016-10-28,3.28,3.28,3.28,3.28,0.0,0,100000,3,328000
2016-10-31,3.22,3.22,3.22,3.22,-0.06,-1,100000,3,322000
2016-11-01,3.26,3.26,3.26,3.26,0.04,1,100000,3,326000
2016-11-02,3.29,3.29,3.29,3.29,0.03,1,100000,3,329000
2016-11-03,3.25,3.25,3.25,3.25,-0.04,-1,100000,4,325000
2016-11-04,3.27,3.27,3.27,3.27,0.02,1,100000,3,327000
2016-11-07,3.25,3.25,3.25,3.25,-0.02,-1,100000,3,325000
2016-11-08,3.25,3.25,3.25,3.25,0.0,0,100000,3,325000
2016-11-09,,,,,0.0,0,0,0,0
2016-11-10,3.27,3.27,3.27,3.27,0.0,0,100000,3,327000
2016-11-11,3.27,3.27,3.27,3.27,0.0,0,100000,2,327000
2016-11-14,3.28,3.28,3.28,3.28,0.01,1,100000,2,328000
2016-11-15,3.24,3.24,3.24,3.24,-0.04,-1,100000,2,324000
2016-11-16,,,,,0.0,0,0,0,0
2016-11-17,3.27,3.27,3.27,3.27,0.0,0,100000,2,327000
2016-11-18,3.29,3.29,3.29,3.29,0.02,1,100000,2,329000
2016-11-21,3.27,3.27,3.27,3.27,-0.02,-1,100000,2,327000
2016-11-22,3.25,3.25,3.25,3.25,-0.02,-1,100000,2,325000
2016-11-23,3.18,3.27,3.27,3.18,0.02,1,114000,3,371520
2016-11-24,3.25,3.25,3.25,3.25,-0.02,-1,100000,2,325000
2016-11-25,3.22,3.22,3.22,3.22,-0.03,-1,100000,2,322000
2016-11-28,3.27,3.27,3.27,3.27,0.05,1,100000,2,327000
2016-11-29,3.26,3.26,3.26,3.26,-0.01,-1,100000,2,326000
2016-11-30,3.24,3.24,3.24,3.24,-0.02,-1,100000,2,324000
2016-12-01,3.25,3.25,3.25,3.25,0.01,1,100000,2,325000
2016-12-02,3.23,3.23,3.23,3.23,-0.02,-1,100000,2,323000
2016-12-05,3.22,3.22,3.22,3.22,-0.01,-1,100000,2,322000
2016-12-06,3.21,3.21,3.21,3.21,-0.01,-1,100000,2,321000
2016-12-07,3.22,3.22,3.22,3.22,0.01,1,100000,2,322000
2016-12-08,3.16,3.16,3.16,3.16,-0.06,-1,100000,2,316000
2016-12-09,3.22,3.17,3.22,3.17,0.01,1,110000,3,349200
2016-12-12,3.14,3.14,3.14,3.14,-0.03,-1,100000,2,314000
2016-12-13,2.95,2.95,2.95,2.95,-0.19,-1,120000,4,354000
2016-12-14,3.07,3.07,3.07,3.07,0.12,1,100000,2,307000
2016-12-15,3.05,3.05,3.05,3.05,-0.02,-1,100000,2,305000
2016-12-16,3.04,3.04,3.04,3.04,-0.01,-1,100000,2,304000
2016-12-19,,,,,0.0,0,0,0,0
2016-12-20,3.03,3.03,3.03,3.03,0.0,0,150000,3,454500
2016-12-21,3.04,3.04,3.04,3.04,0.01,1,100000,2,304000
2016-12-22,3.03,3.03,3.03,3.03,-0.01,-1,100000,2,303000
2016-12-23,3.03,3.03,3.03,3.03,0.0,0,100000,2,303000
2016-12-26,2.91,2.91,2.91,2.91,-0.12,-1,100000,2,291000
2016-12-27,3.05,3.05,3.05,3.05,0.14,1,100000,2,305000
2016-12-28,2.95,2.95,2.95,2.95,-0.1,-1,100000,2,295000
2016-12-29,2.93,2.93,2.93,2.93,-0.02,-1,100000,2,293000
2016-12-30,2.95,2.95,2.95,2.95,0.02,1,100000,2,295000
2017-01-03,2.96,2.96,2.96,2.96,0.01,1,100000,2,296000
2017-01-04,2.99,2.99,2.99,2.99,0.03,1,100000,2,299000
2017-01-05,3.01,3.01,3.01,3.01,0.02,1,100000,2,301000
2017-01-06,2.98,2.98,2.98,2.98,-0.03,-1,100000,2,298000
2017-01-09,2.95,2.95,2.95,2.95,-0.03,-1,100000,3,295000
2017-01-10,2.97,2.97,2.97,2.97,0.02,1,100000,2,297000
2017-01-11,2.93,2.93,2.93,2.93,-0.04,-1,100000,2,293000
2017-01-12,2.94,2.94,2.94,2.94,0.01,1,100000,2,294000
2017-01-13,2.88,2.88,2.88,2.88,-0.06,-1,100000,2,288000
2017-01-16,2.87,2.87,2.87,2.87,-0.01,-1,100000,2,287000
2017-01-17,2.79,2.79,2.79,2.79,-0.08,-1,100000,2,279000
