date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-03-31,19.88,19.94,19.94,19.82,-0.08,-1,1758000,592,34950520
2017-04-05,19.86,19.74,19.86,19.74,-0.2,-1,202000,82,3997830
2017-04-06,19.74,19.82,19.84,19.74,0.08,1,258000,90,5111130
2017-04-07,19.84,19.86,20.01,19.84,0.04,1,917000,183,18280710
2017-04-10,19.86,19.88,19.9,19.86,0.02,1,269000,43,5349110
2017-04-11,19.88,19.97,19.97,19.84,0.09,1,385000,74,7679210
2017-04-12,19.99,19.96,20.02,19.93,-0.01,-1,159000,43,3178340
2017-04-13,19.96,19.93,20.0,19.92,-0.03,-1,493000,22,9834500
2017-04-14,20.02,20.08,20.08,20.01,0.15,1,1030000,211,20648730
2017-04-17,20.04,20.1,20.15,20.04,0.02,1,462000,93,9289210
2017-04-18,20.06,20.08,20.1,20.06,-0.02,-1,353000,43,7085180
2017-04-19,20.15,20.26,20.28,20.15,0.18,1,321000,66,6489640
2017-04-20,20.3,20.29,20.32,20.22,0.03,1,333000,48,6758550
2017-04-21,20.13,20.13,20.17,20.13,-0.16,-1,286000,17,5759980
2017-04-24,20.06,20.09,20.15,20.06,-0.04,-1,233000,21,4683560
2017-04-25,20.02,19.94,20.02,19.94,-0.15,-1,371000,25,7412660
2017-04-26,19.86,19.89,19.9,19.84,-0.05,-1,16000,12,317670
