date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.93,2.1,2.1,1.93,0.15,1,501000,15,1019010
2017-05-23,2.08,2.31,2.38,2.08,0.21,1,485000,22,1091160
2017-05-24,2.36,2.34,2.43,2.22,0.03,1,161000,8,375920
2017-05-25,2.59,3.01,3.01,2.59,0.67,1,315000,18,859400
2017-05-26,3.14,3.0,3.24,3.0,-0.01,-1,75000,5,234550
2017-05-31,3.13,3.01,3.34,3.01,0.01,1,105000,6,323400
2017-06-01,3.16,3.28,3.28,3.16,0.27,1,96000,6,309880
2017-06-02,3.49,3.49,3.49,3.49,0.21,1,2000,1,6980
2017-06-03,3.27,3.27,3.27,3.27,-0.22,-1,65000,1,212550
2017-06-05,3.0,2.98,3.0,2.98,-0.29,-1,70000,2,209200
