date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-02-21,20.2,20.21,20.25,20.17,-0.03,-1,9048000,1113,182898550
2017-02-22,20.29,20.28,20.31,20.27,0.07,1,1947000,220,39505090
2017-02-23,20.26,20.25,20.29,20.25,-0.03,-1,1682000,121,34090900
2017-02-24,20.11,20.04,20.11,20.04,-0.21,-1,1514000,80,30389150
2017-03-01,20.2,20.19,20.26,20.15,0.15,1,1448000,113,29275360
2017-03-02,20.51,20.49,20.51,20.47,0.3,1,1716000,146,35173360
2017-03-03,20.3,20.22,20.32,20.21,-0.27,-1,1263000,76,25615090
2017-03-06,20.3,20.38,20.39,20.3,0.16,1,1508000,77,30690280
2017-03-07,20.38,20.41,20.41,20.37,0.03,1,1085000,44,22127550
2017-03-08,20.25,20.24,20.26,20.18,-0.17,-1,1684000,63,34076060
2017-03-09,20.4,20.39,20.43,20.38,0.15,1,1182000,61,24108450
2017-03-10,20.5,20.5,20.53,20.49,0.11,1,1673000,91,34314710
2017-03-13,20.5,20.51,20.52,20.49,0.01,1,1109000,33,22738190
2017-03-14,20.6,20.6,20.62,20.6,0.09,1,811000,35,16708570
2017-03-15,20.49,20.53,20.53,20.49,-0.07,-1,767000,32,15728580
2017-03-16,20.75,20.8,20.81,20.75,0.27,1,819000,32,17021040
2017-03-17,20.76,20.76,20.79,20.76,-0.04,-1,129000,13,2678660
2017-03-20,20.6,20.62,20.69,20.6,-0.14,-1,145000,14,2989950
2017-03-21,20.78,20.82,20.87,20.78,0.2,1,137000,24,2852700
2017-03-22,20.16,20.06,20.16,20.02,-0.76,-1,102000,28,2047290
2017-03-23,20.39,20.4,20.43,20.38,0.34,1,448000,21,9138040
2017-03-24,20.4,20.37,20.4,20.34,-0.03,-1,129000,11,2626570
2017-03-27,20.13,20.12,20.16,20.08,-0.25,-1,164000,15,3301450
2017-03-28,20.49,20.5,20.54,20.48,0.38,1,416000,29,8527260
2017-03-29,20.68,20.69,20.7,20.64,0.19,1,742000,44,15329650
2017-03-30,20.93,20.88,20.93,20.87,0.19,1,710000,34,14835090
2017-03-31,20.88,20.77,20.88,20.77,-0.11,-1,699000,31,14565900
2017-04-05,20.94,20.9,20.94,20.87,0.13,1,608000,26,12710400
2017-04-06,20.63,20.57,20.63,20.52,-0.33,-1,651000,26,13388840
2017-04-07,20.77,20.64,20.77,20.52,0.07,1,457000,22,9405050
2017-04-10,20.79,20.8,20.81,20.78,0.16,1,566000,20,11767900
2017-04-11,20.75,20.69,20.76,20.68,-0.11,-1,539000,17,11170970
2017-04-12,20.52,20.49,20.52,20.47,-0.2,-1,514000,25,10533880
2017-04-13,20.32,20.36,20.36,20.26,-0.13,-1,678000,28,13774300
2017-04-14,20.28,20.22,20.29,20.21,-0.14,-1,225000,28,4550320
2017-04-17,20.21,20.22,20.24,20.17,0.0,0,831000,34,16785690
2017-04-18,20.53,20.54,20.54,20.53,0.32,1,602000,25,12363120
2017-04-19,20.53,20.54,20.54,20.51,0.0,0,911000,26,18700820
2017-04-20,20.55,20.6,20.61,20.55,0.06,1,708000,25,14577260
2017-04-21,20.92,20.96,20.96,20.91,0.36,1,720000,140,15073200
2017-04-24,21.22,21.25,21.25,21.19,0.29,1,975000,137,20680810
2017-04-25,21.33,21.44,21.44,21.33,0.19,1,687000,113,14704950
2017-04-26,21.68,21.7,21.7,21.66,0.26,1,1118000,38,24227660
2017-04-27,21.6,21.59,21.61,21.58,-0.11,-1,701000,27,15135990
2017-04-28,22.01,21.99,22.01,21.97,0.4,1,574000,38,12626410
