date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,0.84,0.84,0.84,0.84,-0.17,-1,5000,1,4200
2017-05-23,0.85,0.85,0.85,0.85,0.01,1,5000,1,4250
2017-05-24,,,,,0.0,0,0,0,0
2017-05-25,0.87,0.91,0.91,0.87,0.0,0,584000,13,517990
2017-05-26,0.95,1.07,1.07,0.95,0.16,1,768000,21,767550
2017-05-31,1.01,1.04,1.05,1.01,-0.03,-1,205000,11,211740
2017-06-01,1.0,1.0,1.0,1.0,-0.04,-1,4000,1,4000
2017-06-02,0.92,0.92,0.92,0.92,-0.08,-1,2000,1,1840
2017-06-03,0.91,0.89,0.91,0.89,-0.03,-1,80000,3,71400
2017-06-05,0.84,0.84,0.86,0.84,-0.05,-1,18000,3,15260
