date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,0.93,0.93,0.93,0.93,-0.16,-1,20000,2,18600
2017-05-23,1.03,1.03,1.03,1.03,0.1,1,20000,1,20600
2017-05-24,1.06,1.14,1.14,1.06,0.11,1,20000,2,22000
2017-05-25,1.14,1.14,1.14,1.14,0.0,0,16000,3,18240
2017-05-26,1.05,1.05,1.05,1.05,-0.09,-1,24000,1,25200
2017-05-31,,,,,0.0,0,0,0,0
2017-06-01,1.15,1.15,1.15,1.15,0.0,0,30000,1,34500
2017-06-02,1.15,1.15,1.15,1.15,0.0,0,100000,2,115000
2017-06-03,1.14,1.16,1.16,1.11,0.01,1,103000,8,117180
2017-06-05,1.16,1.45,1.45,1.16,0.29,1,86000,7,104800
