date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,1.65,1.65,1.65,1.65,0.0,0,10000,1,16500
2017-05-24,1.6,1.6,1.6,1.6,-0.05,-1,10000,1,16000
2017-05-25,1.5,1.48,1.5,1.48,-0.12,-1,116000,4,172770
2017-05-26,1.48,1.49,1.49,1.48,0.01,1,40000,3,59470
2017-05-31,1.55,1.55,1.55,1.55,0.06,1,100000,3,155000
2017-06-01,1.52,1.51,1.52,1.51,-0.04,-1,35000,2,53170
2017-06-02,1.43,1.42,1.43,1.42,-0.09,-1,13000,2,18490
2017-06-03,1.39,1.37,1.39,1.37,-0.05,-1,115000,2,159550
2017-06-05,1.37,1.34,1.39,1.34,-0.03,-1,63000,6,86220
