date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,0.79,0.79,0.81,0.79,0.02,1,124000,5,98020
2017-05-23,0.71,0.71,0.71,0.71,-0.08,-1,25000,2,17750
2017-05-24,0.73,0.73,0.73,0.73,0.02,1,100000,1,73000
2017-05-25,0.71,0.72,0.72,0.71,-0.01,-1,100000,2,71700
2017-05-26,0.75,0.75,0.75,0.75,0.03,1,49000,1,36750
2017-05-31,0.71,0.72,0.72,0.69,-0.03,-1,77000,6,53890
2017-06-01,,,,,0.0,0,0,0,0
2017-06-02,0.68,0.68,0.68,0.68,0.0,0,5000,1,3400
2017-06-03,0.64,0.64,0.64,0.64,-0.04,-1,10000,1,6400
2017-06-05,,,,,0.0,0,0,0,0
