date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.07,1.11,1.11,1.07,-0.08,-1,308000,9,334600
2017-05-23,1.12,1.05,1.14,1.05,-0.06,-1,273000,6,301610
2017-05-24,1.05,1.08,1.08,1.05,0.03,1,65000,3,68460
2017-05-25,1.11,1.11,1.11,1.11,0.03,1,7000,1,7770
2017-05-26,1.04,1.03,1.04,1.0,-0.08,-1,404000,10,415840
2017-05-31,1.06,1.08,1.11,1.06,0.05,1,583000,10,628230
2017-06-01,1.1,1.04,1.1,1.04,-0.04,-1,232000,7,254020
2017-06-02,1.05,1.07,1.07,1.05,0.03,1,111000,4,116770
2017-06-03,1.01,0.98,1.03,0.98,-0.09,-1,183000,9,185270
2017-06-05,1.02,1.12,1.12,1.02,0.14,1,280000,15,299200
