date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,0.91,0.91,0.91,0.91,0.0,0,10000,1,9100
2017-05-23,0.96,1.01,1.01,0.96,0.1,1,153000,6,148810
2017-05-24,0.91,0.95,0.95,0.88,-0.06,-1,342000,9,309620
2017-05-25,0.94,1.11,1.12,0.93,0.16,1,1190000,26,1231400
2017-05-26,1.08,1.04,1.08,1.03,-0.07,-1,1100000,32,1151960
2017-05-31,1.06,1.06,1.06,1.06,0.02,1,10000,1,10600
2017-06-01,1.05,1.05,1.05,1.03,-0.01,-1,27000,3,28090
2017-06-02,1.04,1.06,1.06,1.04,0.01,1,60000,4,62980
2017-06-03,1.06,1.17,1.19,1.06,0.11,1,708000,32,810490
2017-06-05,1.23,1.25,1.27,1.18,0.08,1,939000,40,1159350
